row_id,name,startdate,enddate,location,description,eventattendancemode,eventstatus,offers,organizer,page_url
1422,715,967,897,0,3564,0,1,0,0,985
1423,5634,1031,960,0,2675,0,1,0,0,6396
1424,2870,1085,1012,0,3964,0,1,0,0,3371
1425,3504,786,719,0,934,0,1,0,0,3853
1426,3992,711,651,0,3652,0,1,0,0,4393
1427,1545,946,876,0,1190,0,1,0,0,2708
1428,5483,760,694,0,4468,0,1,0,0,5881
1429,384,727,666,0,2200,0,1,0,0,704
1430,1833,496,657,0,3079,0,1,0,0,2401
1431,3880,717,657,0,1568,0,1,0,0,4230
1432,4630,896,826,0,752,0,1,0,0,4950
1433,5852,443,407,0,805,0,1,0,0,6893
1434,1422,1072,1001,0,585,0,1,0,0,1971
1435,5616,849,781,0,4461,0,1,0,0,6381
1436,6487,615,557,0,4073,0,1,0,0,7302
1437,4451,772,706,0,2408,0,1,0,0,4882
1438,5543,597,541,0,3111,0,1,0,0,2632
1439,3708,700,638,0,2058,0,1,0,0,4021
1440,6664,785,720,0,1113,0,1,0,0,7353
1441,2746,939,869,0,1131,0,1,0,0,3220
1442,4572,353,335,0,3766,0,1,0,0,5230
1443,4715,1025,954,0,2591,0,1,0,0,5096
1444,1571,514,466,0,4216,0,1,0,0,1664
1445,2864,909,839,0,311,0,1,0,0,3352
1446,1687,779,713,0,1415,0,1,0,0,7279
1447,4070,692,630,0,1506,0,1,0,0,4496
1448,4777,940,872,0,4468,0,1,0,0,1638
1449,4943,481,437,0,2594,0,1,0,0,5782
1450,5356,869,799,0,4468,0,1,0,0,6269
1451,5902,875,807,0,567,0,1,0,0,6634
1452,5814,787,720,0,4468,0,1,0,0,6650
1453,4134,835,768,0,4188,0,1,0,0,4599
1454,3369,869,800,0,4468,0,1,0,0,5468
1455,1873,1049,978,0,687,0,1,0,0,2448
1456,1992,828,762,0,487,0,1,0,0,2224
1457,3708,897,827,0,2062,0,1,0,0,4019
1458,4643,1049,980,0,2430,0,1,0,0,4987
1459,2949,979,908,0,738,0,1,0,0,3471
1460,1064,885,1022,0,4468,0,1,0,0,1651
1461,1191,993,922,0,2045,0,1,0,0,1464
1462,5734,623,564,0,2794,0,1,0,0,6529
1463,2660,814,747,0,4457,0,1,0,0,3093
1464,4495,1028,957,0,2427,0,1,0,0,4859
1465,80,245,231,0,4226,0,1,0,0,336
1466,3800,962,891,0,2196,0,1,0,0,4115
1467,6461,786,719,0,2564,0,1,0,0,7196
1468,1411,926,856,0,3806,0,1,0,0,1876
1469,5183,814,747,0,2949,0,1,0,0,5909
1470,4998,1079,1007,0,1069,0,1,0,0,5328
1471,3822,756,701,0,950,0,1,0,0,5730
1472,954,934,866,0,3624,0,1,0,0,1261
1473,5825,947,877,0,4317,0,1,0,0,6807
1474,2333,556,507,0,47,0,1,0,0,2686
1475,3247,1070,1001,0,3517,0,1,0,0,3830
1476,4157,39,39,0,2242,0,1,0,0,4624
1477,6255,269,255,0,112,0,1,0,0,6866
1478,2990,669,611,0,949,0,1,0,0,3467
1479,6162,972,901,0,4378,0,1,0,0,5986
1480,4517,83,81,0,2621,0,1,0,0,4927
1481,5488,779,713,0,4468,0,1,0,0,5886
1482,2785,606,549,0,4468,0,1,0,0,6842
1483,2163,687,625,0,83,0,1,0,0,2631
1484,111,6,6,0,3834,0,1,0,0,445
1485,1057,1051,980,0,2114,0,1,0,0,1540
1486,1409,632,572,0,792,0,1,0,0,1875
1487,825,919,849,0,3237,0,1,0,0,1060
1488,2436,991,920,0,2491,0,1,0,0,2843
1489,5295,1053,982,0,2476,0,1,0,0,6103
1490,1582,988,918,0,473,0,1,0,0,1889
1491,2793,703,641,0,1398,0,1,0,0,3196
1492,252,458,701,0,140,0,1,0,0,597
1493,1007,925,855,0,4468,0,1,0,0,1384
1494,5532,1057,986,0,182,0,1,0,0,6174
1495,964,1189,1117,0,2372,0,1,0,0,1231
1496,4410,1151,1078,0,2859,0,1,0,0,4806
1497,5714,1044,973,0,3223,0,1,0,0,6517
1498,6616,1064,993,0,1884,0,1,0,0,3690
1499,4821,917,1190,0,346,0,1,0,0,5299
1500,5116,1041,970,0,1649,0,1,0,0,5709
1501,2484,530,644,0,1194,0,1,0,0,3033
1502,5109,1030,959,0,2912,0,1,0,0,5702
1503,4171,607,551,0,1638,0,1,0,0,4428
1504,5782,953,882,0,2847,0,1,0,0,6580
1505,44,276,262,0,3559,0,1,0,0,290
1506,5816,801,734,0,4468,0,1,0,0,6652
1507,1818,1006,938,0,4311,0,1,0,0,2374
1508,323,679,617,0,3743,0,1,0,0,651
1509,471,828,761,0,901,0,1,0,0,774
1510,2183,953,882,0,2412,0,1,0,0,2501
1511,1979,753,689,0,2013,0,1,0,0,2179
1512,2538,698,636,0,1804,0,1,0,0,2809
1513,6494,829,762,0,4219,0,1,0,0,7311
1514,165,208,196,0,2869,0,1,0,0,500
1515,2914,989,918,0,856,0,1,0,0,3419
1516,5415,903,835,0,2588,0,1,0,0,6586
1517,3180,779,713,0,9,0,1,0,0,3650
1518,3786,1079,1007,0,2935,0,1,0,0,4093
1519,3813,1057,986,0,3538,0,1,0,0,3742
1520,964,1041,972,0,2372,0,1,0,0,1235
1521,1500,786,719,0,3439,0,1,0,0,1915
1522,3562,982,911,0,2008,0,1,0,0,4211
1523,4355,1077,1005,0,2332,0,1,0,0,4717
1524,166,217,203,0,2150,0,1,0,0,501
1525,4457,658,599,0,3402,0,1,0,0,4837
1526,2471,519,472,0,1176,0,1,0,0,3005
1527,4852,1037,966,0,647,0,1,0,0,5674
1528,94,503,456,0,3632,0,1,0,0,383
1529,2023,308,297,0,438,0,1,0,0,2286
1530,1163,125,120,0,3773,0,1,0,0,1411
1531,2455,869,799,0,3956,0,1,0,0,3364
1532,4380,821,755,0,421,0,1,0,0,4750
1533,4927,780,714,0,2594,0,1,0,0,5802
1534,954,1080,1009,0,3624,0,1,0,0,1268
1535,5034,692,630,0,1871,0,1,0,0,5374
1536,6603,1030,959,0,2570,0,1,0,0,7248
1537,1577,548,501,0,3368,0,1,0,0,1774
1538,1792,910,842,0,1297,0,1,0,0,2125
1539,3075,295,280,0,4468,0,1,0,0,3940
1540,4160,911,842,0,85,0,1,0,0,4360
1541,1644,442,406,0,967,0,1,0,0,4554
1542,894,1036,965,0,837,0,1,0,0,1099
1543,5419,814,747,0,3295,0,1,0,0,6590
1544,2382,890,820,0,4079,0,1,0,0,7367
1545,3167,514,465,0,888,0,1,0,0,3626
1546,2553,1042,972,0,4454,0,1,0,0,1864
1547,4737,1099,1026,0,1684,0,1,0,0,5127
1548,498,825,975,0,2679,0,1,0,0,809
1549,2266,1084,1011,0,4437,0,1,0,0,2582
1550,5973,513,464,0,4201,0,1,0,0,2912
1551,4481,909,842,0,3491,0,1,0,0,4895
1552,540,911,842,0,956,0,1,0,0,834
1553,3712,603,546,0,2072,0,1,0,0,4024
1554,3929,925,856,0,3925,0,1,0,0,4335
1555,5773,691,629,0,2849,0,1,0,0,6570
1556,3671,1094,1022,0,490,0,1,0,0,3930
1557,5033,698,636,0,2514,0,1,0,0,5373
1558,6611,952,883,0,2569,0,1,0,0,7258
1559,43,795,728,0,3559,0,1,0,0,275
1560,3250,815,748,0,1932,0,1,0,0,3834
1561,3907,869,800,0,2977,0,1,0,0,4263
1562,6019,1065,994,0,4201,0,1,0,0,2961
1563,664,1036,965,0,4184,0,1,0,0,927
1564,849,917,849,0,3872,0,1,0,0,1076
1565,1709,319,308,0,648,0,1,0,0,2088
1566,4971,988,918,0,2755,0,1,0,0,2354
1567,5950,675,996,0,4468,0,1,0,0,2032
1568,5553,509,461,0,4189,0,1,0,0,6290
1569,0,575,523,0,3683,0,1,0,0,3147
1570,4757,868,800,0,1645,0,1,0,0,5147
1571,5164,679,617,0,3406,0,1,0,0,5868
1572,3058,801,734,0,4468,0,1,0,0,1643
1573,4972,912,842,0,1226,0,1,0,0,2837
1574,2008,994,925,0,4169,0,1,0,0,2246
1575,5667,913,844,0,3193,0,1,0,0,6439
1576,1496,652,591,0,3429,0,1,0,0,1911
1577,3273,1049,980,0,3516,0,1,0,0,3759
1578,5927,716,656,0,4484,0,1,0,0,6705
1579,4776,533,485,0,2657,0,1,0,0,5165
1580,1256,1096,1024,0,867,0,1,0,0,1573
1581,1951,877,807,0,3839,0,1,0,0,2133
1582,5176,1104,1031,0,4468,0,1,0,0,5898
1583,64,939,870,0,2278,0,1,0,0,321
1584,4845,724,1047,0,4382,0,1,0,0,5662
1585,2397,1044,973,0,533,0,1,0,0,5364
1586,914,814,748,0,891,0,1,0,0,1115
1587,1980,842,776,0,487,0,1,0,0,2185
1588,2324,1030,959,0,1048,0,1,0,0,2744
1589,3524,890,821,0,4468,0,1,0,0,5476
1590,2935,490,445,0,2075,0,1,0,0,3449
1591,3173,548,500,0,1062,0,1,0,0,3645
1592,3926,1070,1001,0,1261,0,1,0,0,4278
1593,633,834,769,0,3166,0,1,0,0,891
1594,307,561,701,0,3830,0,1,0,0,7210
1595,970,1003,935,0,2035,0,1,0,0,1352
1596,4230,786,719,0,857,0,1,0,0,4636
1597,1096,814,748,0,8,0,1,0,0,1597
1598,3535,892,822,0,2210,0,1,0,0,4136
1599,2578,801,734,0,968,0,1,0,0,2888
1600,3757,686,624,0,548,0,1,0,0,4064
1601,3981,1043,973,0,431,0,1,0,0,4377
1602,1403,890,820,0,2916,0,1,0,0,1867
1603,3272,855,786,0,1922,0,1,0,0,3758
1604,4453,926,856,0,492,0,1,0,0,4910
1605,1757,1063,994,0,719,0,1,0,0,2146
1606,4813,1029,959,0,325,0,1,0,0,5271
1607,5845,1065,994,0,3253,0,1,0,0,6887
1608,6476,678,624,0,4468,0,1,0,0,7024
1609,3827,1035,964,0,4468,0,1,0,0,4148
1610,1560,1029,958,0,2608,0,1,0,0,1051
1611,5265,940,870,0,2927,0,1,0,0,6072
1612,2155,391,363,0,122,0,1,0,0,2670
1613,3197,504,757,0,1158,0,1,0,0,3699
1614,94,887,818,0,3632,0,1,0,0,376
1615,1581,883,814,0,473,0,1,0,0,1885
1616,5061,743,682,0,1343,0,1,0,0,5398
1617,3264,17,17,0,811,0,1,0,0,3744
1618,4275,1043,972,0,3762,0,1,0,0,4768
1619,5906,876,806,0,3430,0,1,0,0,6628
1620,4544,939,869,0,2443,0,1,0,0,5075
1621,4652,961,890,0,3586,0,1,0,0,4999
1622,3810,989,918,0,1482,0,1,0,0,4127
1623,4449,749,686,0,2406,0,1,0,0,4880
1624,280,532,483,0,3005,0,1,0,0,618
1625,993,779,713,0,739,0,1,0,0,1374
1626,5996,835,768,0,4201,0,1,0,0,2939
1627,964,1048,979,0,2372,0,1,0,0,1201
1628,1843,1050,979,0,646,0,1,0,0,2410
1629,6153,1054,983,0,4378,0,1,0,0,5980
1630,1058,691,630,0,399,0,1,0,0,1546
1631,4637,1206,1137,0,1339,0,1,0,0,4973
1632,5201,808,741,0,3553,0,1,0,0,5936
1633,964,1122,1052,0,2372,0,1,0,0,1183
1634,5016,926,856,0,1812,0,1,0,0,5334
1635,6604,1036,965,0,3074,0,1,0,0,7251
1636,3984,943,873,0,1446,0,1,0,0,4381
1637,4791,821,755,0,790,0,1,0,0,5173
1638,1320,607,550,0,3699,0,1,0,0,1732
1639,3125,706,644,0,145,0,1,0,0,3670
1640,2782,983,912,0,3226,0,1,0,0,3415
1641,3170,1025,954,0,3290,0,1,0,0,3640
1642,3048,1029,958,0,378,0,1,0,0,3544
1643,2299,608,551,0,3795,0,1,0,0,2684
1644,1230,188,235,0,1951,0,1,0,0,1535
1645,6076,1119,1047,0,3851,0,1,0,0,6727
1646,3456,996,925,0,4241,0,1,0,0,3959
1647,1267,1103,1031,0,484,0,1,0,0,1583
1648,4,74,72,0,1658,0,1,0,0,3803
1649,1734,735,673,0,2645,0,1,0,0,2115
1650,5017,589,535,0,4468,0,1,0,0,5335
1651,6652,386,360,0,392,0,1,0,0,7338
1652,3472,583,530,0,4468,0,1,0,0,3964
1653,4796,1071,1000,0,2110,0,1,0,0,5188
1654,2997,1016,945,0,634,0,1,0,0,3475
1655,3315,767,1047,0,4468,0,1,0,0,3797
1656,3471,595,539,0,93,0,1,0,0,3963
1657,3740,1056,987,0,3645,0,1,0,0,4043
1658,5127,821,755,0,2722,0,1,0,0,5722
1659,5887,932,862,0,4343,0,1,0,0,6963
1660,1913,1050,979,0,3062,0,1,0,0,2043
1661,3536,904,835,0,4468,0,1,0,0,5517
1662,3035,835,768,0,1583,0,1,0,0,3577
1663,2410,940,870,0,3385,0,1,0,0,2781
1664,2998,895,827,0,1655,0,1,0,0,3477
1665,62,960,890,0,2519,0,1,0,0,319
1666,4761,817,1022,0,4468,0,1,0,0,6603
1667,1468,307,293,0,608,0,1,0,0,1801
1668,5795,767,1047,0,3926,0,1,0,0,6611
1669,5571,708,646,0,2552,0,1,0,0,6308
1670,2433,959,888,0,1497,0,1,0,0,2799
1671,6373,925,855,0,3987,0,1,0,0,7082
1672,44,1093,1021,0,3559,0,1,0,0,305
1673,1990,792,725,0,487,0,1,0,0,2213
1674,4623,883,813,0,3560,0,1,0,0,4813
1675,2641,491,445,0,4194,0,1,0,0,3080
1676,2305,1057,986,0,2911,0,1,0,0,2703
1677,3101,1058,987,0,4335,0,1,0,0,3605
1678,4672,1078,1006,0,3563,0,1,0,0,5017
1679,6150,1019,948,0,4378,0,1,0,0,5975
1680,2764,975,904,0,3888,0,1,0,0,3234
1681,2423,809,742,0,4468,0,1,0,0,2673
1682,3312,1046,975,0,65,0,1,0,0,3795
1683,4316,981,910,0,776,0,1,0,0,4677
1684,1443,315,303,0,563,0,1,0,0,1984
1685,3436,932,863,0,4468,0,1,0,0,5556
1686,3012,788,725,0,3416,0,1,0,0,3497
1687,820,1030,959,0,2607,0,1,0,0,1052
1688,4185,940,870,0,2468,0,1,0,0,4475
1689,1265,1057,987,0,482,0,1,0,0,1581
1690,3286,497,448,0,1932,0,1,0,0,3778
1691,6284,500,452,0,3317,0,1,0,0,6920
1692,5895,1065,994,0,3650,0,1,0,0,6971
1693,951,924,856,0,3604,0,1,0,0,1169
1694,705,1057,986,0,3013,0,1,0,0,966
1695,970,1241,1184,0,2035,0,1,0,0,1299
1696,6334,843,776,0,3388,0,1,0,0,7008
1697,5907,894,824,0,2380,0,1,0,0,6629
1698,3508,772,706,0,3348,0,1,0,0,3857
1699,3666,850,782,0,4468,0,1,0,0,3924
1700,4589,916,846,0,3766,0,1,0,0,5247
1701,3233,742,680,0,1965,0,1,0,0,3786
1702,100,1029,958,0,1263,0,1,0,0,401
1703,635,823,756,0,4196,0,1,0,0,897
1704,1358,767,996,0,918,0,1,0,0,1723
1705,1474,1097,1025,0,611,0,1,0,0,1809
1706,4294,911,841,0,2304,0,1,0,0,1951
1707,5091,1056,985,0,3335,0,1,0,0,5684
1708,2533,1043,972,0,3441,0,1,0,0,2806
1709,5252,575,523,0,2016,0,1,0,0,5945
1710,2512,1064,993,0,1202,0,1,0,0,3064
1711,409,544,802,0,3803,0,1,0,0,664
1712,2326,1058,987,0,1049,0,1,0,0,2745
1713,2505,854,785,0,3774,0,1,0,0,3042
1714,2874,1085,1012,0,1455,0,1,0,0,3374
1715,3762,626,567,0,2381,0,1,0,0,4068
1716,6739,556,814,0,4472,0,1,0,0,5865
1717,544,932,862,0,959,0,1,0,0,829
1718,2861,962,891,0,1355,0,1,0,0,3344
1719,1021,594,539,0,2521,0,1,0,0,1398
1720,970,1134,1063,0,2035,0,1,0,0,1322
1721,1448,800,733,0,3731,0,1,0,0,1773
1722,2208,407,375,0,2788,0,1,0,0,2521
1723,5309,828,761,0,3594,0,1,0,0,6124
1724,970,1105,1035,0,2035,0,1,0,0,1312
1725,516,1043,972,0,1304,0,1,0,0,794
1726,934,1207,1138,0,715,0,1,0,0,1122
1727,2635,1079,1007,0,1728,0,1,0,0,3055
1728,3304,717,657,0,1912,0,1,0,0,3790
1729,4658,974,903,0,3048,0,1,0,0,5001
1730,3132,1044,973,0,231,0,1,0,0,3676
1731,1993,943,874,0,487,0,1,0,0,2226
1732,2440,942,872,0,2495,0,1,0,0,2847
1733,5590,816,1047,0,2982,0,1,0,0,6333
1734,4437,1030,959,0,2546,0,1,0,0,4867
1735,1663,269,255,0,3024,0,1,0,0,5839
1736,2159,946,877,0,4171,0,1,0,0,2456
1737,970,840,776,0,2035,0,1,0,0,1353
1738,2475,917,849,0,1181,0,1,0,0,3009
1739,5496,1036,965,0,2292,0,1,0,0,5894
1740,3294,910,842,0,4468,0,1,0,0,6200
1741,2340,1043,973,0,1001,0,1,0,0,2697
1742,3593,652,592,0,4468,0,1,0,0,5576
1743,4043,388,361,0,530,0,1,0,0,4453
1744,1794,1035,966,0,1296,0,1,0,0,2124
1745,6672,1079,1007,0,4387,0,1,0,0,7375
1746,2563,932,863,0,1221,0,1,0,0,2840
1747,1832,496,447,0,3767,0,1,0,0,2400
1748,5585,767,1047,0,2682,0,1,0,0,6331
1749,210,372,351,0,1744,0,1,0,0,552
1750,4918,787,720,0,2594,0,1,0,0,5795
1751,970,1132,1061,0,2035,0,1,0,0,1306
1752,1425,429,396,0,1864,0,1,0,0,1954
1753,95,890,821,0,3395,0,1,0,0,403
1754,4464,706,644,0,2118,0,1,0,0,4843
1755,1791,882,814,0,1299,0,1,0,0,2129
1756,3649,1051,980,0,2186,0,1,0,0,3906
1757,4144,60,57,0,2241,0,1,0,0,4609
1758,5270,646,585,0,928,0,1,0,0,6078
1759,469,1058,987,0,3303,0,1,0,0,772
1760,4447,1015,944,0,2127,0,1,0,0,4878
1761,6458,767,1047,0,702,0,1,0,0,7195
1762,801,918,849,0,4296,0,1,0,0,1048
1763,5677,869,799,0,2914,0,1,0,0,6440
1764,4804,1162,1088,0,3080,0,1,0,0,5178
1765,3169,1059,988,0,2784,0,1,0,0,3633
1766,5836,430,397,0,1834,0,1,0,0,6778
1767,4690,692,630,0,2434,0,1,0,0,5048
1768,103,784,718,0,2372,0,1,0,0,416
1769,5230,957,886,0,4468,0,1,0,0,1645
1770,1981,932,863,0,487,0,1,0,0,2189
1771,3247,1043,973,0,3518,0,1,0,0,3829
1772,3824,932,862,0,1509,0,1,0,0,4144
1773,5387,779,713,0,442,0,1,0,0,6344
1774,672,926,856,0,2204,0,1,0,0,940
1775,1431,537,489,0,312,0,1,0,0,1958
1776,3957,814,748,0,4016,0,1,0,0,4354
1777,2242,764,699,0,456,0,1,0,0,2619
1778,3610,807,740,0,3941,0,1,0,0,3846
1779,5103,928,858,0,244,0,1,0,0,5696
1780,5639,905,835,0,3183,0,1,0,0,6401
1781,448,889,820,0,662,0,1,0,0,754
1782,1742,1029,959,0,3207,0,1,0,0,2138
1783,760,720,975,0,4468,0,1,0,0,991
1784,1292,1071,1001,0,4213,0,1,0,0,1665
1785,1495,312,300,0,3429,0,1,0,0,1909
1786,1998,205,193,0,4168,0,1,0,0,2237
1787,4084,606,549,0,2346,0,1,0,0,3336
1788,952,857,790,0,3625,0,1,0,0,1256
1789,1124,938,868,0,1607,0,1,0,0,1625
1790,1810,889,821,0,3454,0,1,0,0,2366
1791,2674,587,533,0,4468,0,1,0,0,3158
1792,970,1116,1046,0,2035,0,1,0,0,1308
1793,6087,906,836,0,3733,0,1,0,0,6743
1794,4371,1022,952,0,4185,0,1,0,0,4730
1795,5433,933,863,0,1998,0,1,0,0,5830
1796,1884,181,224,0,2279,0,1,0,0,2003
1797,4026,996,925,0,2160,0,1,0,0,4444
1798,4456,911,841,0,4365,0,1,0,0,4916
1799,264,793,726,0,1372,0,1,0,0,601
1800,6509,793,726,0,3995,0,1,0,0,7326
1801,287,659,599,0,3534,0,1,0,0,628
1802,5626,95,93,0,2837,0,1,0,0,6385
1803,2633,931,861,0,2377,0,1,0,0,3053
1804,789,807,740,0,1910,0,1,0,0,1033
1805,3164,946,877,0,3508,0,1,0,0,3623
1806,5030,1037,966,0,2786,0,1,0,0,5371
1807,4403,1225,1160,0,2859,0,1,0,0,4799
1808,2650,821,755,0,3854,0,1,0,0,3098
1809,5392,815,748,0,3896,0,1,0,0,6454
1810,6070,959,889,0,1621,0,1,0,0,6723
1811,2001,617,560,0,745,0,1,0,0,2240
1812,4057,1072,1001,0,199,0,1,0,0,4482
1813,5811,768,1046,0,3100,0,1,0,0,6624
1814,6363,939,870,0,3471,0,1,0,0,7053
1815,756,803,1047,0,3222,0,1,0,0,1423
1816,1978,807,740,0,825,0,1,0,0,2178
1817,608,988,917,0,1064,0,1,0,0,879
1818,187,425,392,0,869,0,1,0,0,525
1819,5370,946,876,0,3182,0,1,0,0,6280
1820,6701,357,339,0,874,0,1,0,0,7407
1821,538,818,751,0,960,0,1,0,0,832
1822,1297,988,918,0,1466,0,1,0,0,1899
1823,317,594,538,0,3012,0,1,0,0,645
1824,6548,767,1047,0,4042,0,1,0,0,7155
1825,4552,836,769,0,2449,0,1,0,0,5083
1826,2344,298,285,0,1084,0,1,0,0,2718
1827,3771,283,271,0,2093,0,1,0,0,4079
1828,4730,800,734,0,4368,0,1,0,0,5119
1829,5946,109,105,0,741,0,1,0,0,1783
1830,2451,275,261,0,4271,0,1,0,0,2886
1831,3033,802,735,0,1583,0,1,0,0,3565
1832,967,857,788,0,2084,0,1,0,0,1834
1833,4593,924,856,0,1883,0,1,0,0,5251
1834,5989,766,701,0,4201,0,1,0,0,2931
1835,4796,881,811,0,2110,0,1,0,0,5201
1836,929,1162,1091,0,1173,0,1,0,0,2280
1837,5607,800,734,0,2874,0,1,0,0,6351
1838,1844,932,863,0,659,0,1,0,0,2411
1839,4237,794,727,0,1705,0,1,0,0,4642
1840,780,1071,1000,0,4468,0,1,0,0,1020
1841,3179,1037,966,0,631,0,1,0,0,3649
1842,590,916,965,0,924,0,1,0,0,5164
1843,116,14,14,0,1487,0,1,0,0,450
1844,2947,1021,952,0,1656,0,1,0,0,3470
1845,2904,1049,980,0,2783,0,1,0,0,4302
1846,6360,862,793,0,4468,0,1,1,457,7674
1847,5649,960,889,0,4468,0,1,1,409,7751
1848,665,855,965,0,4468,0,1,1,224,54
1849,2911,926,856,0,4468,0,1,1,84,7730
1850,3120,1064,993,0,4468,0,1,1,145,7474
1851,3119,1029,958,0,4468,0,1,1,145,7474
1852,3118,940,870,0,4468,0,1,1,145,7474
1853,6195,1026,955,0,4468,0,1,1,329,154
1854,718,960,889,0,4468,0,1,1,246,7633
1855,3470,734,672,0,4468,0,1,1,176,7605
1856,5765,1015,944,0,4468,0,1,1,417,7458
1857,5766,925,855,0,4468,0,1,1,417,7458
1858,5764,897,827,0,4468,0,1,1,417,7458
1859,4738,1036,965,0,4468,0,1,1,223,7618
1860,504,797,1090,0,4468,1,1,1,481,22
1861,3332,883,936,0,4468,0,1,1,420,7720
1862,5812,989,918,0,4468,0,1,1,379,122
1863,6123,855,787,0,4468,0,1,1,379,122
1864,2865,1034,964,0,4468,0,1,1,132,7700
1865,6202,1028,957,0,4468,0,1,1,329,7700
1866,4345,1030,959,0,4468,0,1,1,258,73
1867,3797,1043,972,0,4468,0,1,1,435,7617
1868,4419,908,838,0,4468,0,1,1,231,7744
1869,2373,1051,980,0,4468,0,1,1,276,198
1870,4231,988,917,0,4468,0,1,1,341,110
1871,2199,1044,973,0,4468,0,1,1,430,200
1872,2727,1044,973,0,4468,0,1,1,306,80
1873,5141,1029,959,0,4468,0,1,1,2,210
1874,2566,1035,964,0,4468,0,1,1,111,210
1875,2649,1036,966,0,4468,0,1,1,36,210
1876,6218,1041,970,0,4468,0,1,1,329,210
1877,5561,1078,1006,0,4468,0,1,1,442,180
1878,3061,1078,1007,0,4468,0,1,1,366,180
1879,5583,1085,1012,0,4468,0,1,1,443,180
1880,3868,940,870,0,4468,0,1,1,392,7668
1881,6424,1052,981,0,4468,0,1,1,463,143
1882,987,1070,1001,0,299,0,1,0,0,1034
1883,5494,465,426,0,2294,0,1,0,0,5891
1884,6136,518,468,0,4379,0,1,0,0,5973
1885,2716,905,835,0,1370,0,1,0,0,3131
1886,4581,513,464,0,3766,0,1,0,0,5239
1887,1044,130,127,0,103,0,1,0,0,2101
1888,5566,772,706,0,895,0,1,0,0,6301
1889,562,1030,959,0,3243,0,1,0,0,844
1890,796,924,856,0,1485,0,1,0,0,1044
1891,3035,800,733,0,1583,0,1,0,0,3576
1892,4638,1231,1171,0,1339,0,1,0,0,4974
1893,4073,920,851,0,3187,0,1,0,0,4506
1894,5281,1057,986,0,1960,0,1,0,0,6088
1895,1640,285,272,0,110,0,1,0,0,4481
1896,2636,582,530,0,1671,0,1,0,0,3049
1897,5358,973,902,0,4468,0,1,0,0,6271
1898,1591,854,785,0,2189,0,1,0,0,4508
1899,4648,877,807,0,3583,0,1,0,0,4995
1900,2424,811,744,0,4468,0,1,0,0,2674
1901,1662,514,465,0,2457,0,1,0,0,6081
1902,2555,47,45,0,2323,0,1,0,0,2825
1903,2473,715,658,0,1175,0,1,0,0,3007
1904,3695,1057,986,0,1779,0,1,0,0,3974
1905,3741,1063,993,0,233,0,1,0,0,4044
1906,4009,485,441,0,1566,0,1,0,0,4414
1907,5200,370,349,0,3552,0,1,0,0,5935
1908,1687,787,720,0,1419,0,1,0,0,7283
1909,3032,816,749,0,1583,0,1,0,0,3559
1910,4056,829,762,0,186,0,1,0,0,5267
1911,2236,587,533,0,391,0,1,0,0,6250
1912,992,671,610,0,403,0,1,0,0,1369
1913,2669,727,666,0,3089,0,1,0,0,3153
1914,5540,772,706,0,3600,0,1,0,0,6238
1915,650,767,1047,0,3128,0,1,0,0,917
1916,5246,287,274,0,4131,0,1,0,0,5924
1917,1308,500,454,0,3496,0,1,0,0,1675
1918,6229,814,748,0,3718,0,1,0,0,6825
1919,2443,954,883,0,4266,0,1,0,0,2878
1920,1196,1062,991,0,2046,0,1,0,0,1472
1921,5977,1049,978,0,4201,0,1,0,0,2917
1922,4665,1036,965,0,2600,0,1,0,0,5011
1923,1722,995,924,0,213,0,1,0,0,2102
1924,3305,458,701,0,151,0,1,0,0,3788
1925,3457,1016,945,0,4241,0,1,0,0,3960
1926,6605,1001,930,0,4069,0,1,0,0,7252
1927,4586,532,483,0,3766,0,1,0,0,5244
1928,6256,698,636,0,157,0,1,0,0,6863
1929,2632,629,570,0,303,0,1,0,0,7225
1930,6083,1041,970,0,731,0,1,0,0,6741
1931,5378,917,847,0,3882,0,1,0,0,6212
1932,1760,1089,1019,0,718,0,1,0,0,5913
1933,5011,1030,959,0,2764,0,1,0,0,5320
1934,1090,448,410,0,2833,0,1,0,0,1560
1935,4203,807,740,0,4468,0,1,0,0,4533
1936,2380,692,630,0,1115,0,1,0,0,5354
1937,3169,837,770,0,2784,0,1,0,0,3631
1938,3430,902,832,0,4468,0,1,0,0,4159
1939,4678,1040,969,0,4468,0,1,1,253,69
1940,4703,1041,970,0,4468,0,1,1,253,69
1941,4676,1042,971,0,4468,0,1,1,253,69
1942,3299,1029,959,0,4468,0,1,1,79,7445
1943,1894,1015,944,0,4468,0,1,1,79,7445
1944,3299,1001,931,0,4468,0,1,1,79,7445
1945,1881,994,924,0,4468,0,1,1,79,7445
1946,2469,994,924,0,4468,0,1,1,79,7445
1947,1883,974,904,0,4468,0,1,1,79,7445
1948,1882,967,896,0,4468,0,1,1,79,7445
1949,5587,1071,1000,0,4468,0,1,1,444,189
1950,577,1022,952,0,4468,0,1,1,309,98
1951,5724,995,924,0,4468,0,1,1,309,98
1952,2956,814,747,0,4468,0,1,1,309,98
1953,2954,723,663,0,4468,0,0,1,309,98
1954,2118,855,786,0,4468,0,1,1,42,7698
1955,1368,918,849,0,4468,0,1,1,147,7475
1956,5637,1104,1031,0,4468,0,1,1,424,188
1957,2692,1057,986,0,4468,0,1,1,431,7768
1958,2699,767,1023,0,4468,1,1,1,481,28
1959,4088,904,834,0,4468,0,1,1,337,108
