row_id,name,startdate,enddate,location,description,eventattendancemode,offers,organizer,performer,page_url
1565,18,120,122,0,88,0,0,0,0,157
1566,4,126,123,0,28,0,0,0,0,157
1567,14,131,127,0,18,0,0,0,0,157
1568,53,93,88,0,24,0,0,0,0,714
1569,20,96,91,0,20,0,0,0,0,714
1570,15,110,103,0,14,0,0,0,0,714
1571,18,120,122,0,88,0,0,0,0,714
1572,18,120,122,0,88,0,0,0,0,714
1573,4,126,123,0,28,0,0,0,0,714
1574,14,131,127,0,18,0,0,0,0,714
1575,53,93,88,0,24,0,0,0,0,137
1576,20,96,91,0,20,0,0,0,0,137
1577,15,110,103,0,14,0,0,0,0,137
1578,18,120,122,0,88,0,0,0,0,137
1579,18,120,122,0,88,0,0,0,0,137
1580,4,126,123,0,28,0,0,0,0,137
1581,14,131,127,0,18,0,0,0,0,137
1582,53,93,88,0,24,0,0,0,0,654
1583,20,96,91,0,20,0,0,0,0,654
1584,15,110,103,0,14,0,0,0,0,654
1585,18,120,122,0,88,0,0,0,0,654
1586,18,120,122,0,88,0,0,0,0,654
1587,4,126,123,0,28,0,0,0,0,654
1588,14,131,127,0,18,0,0,0,0,654
1589,53,93,88,0,24,0,0,0,0,174
1590,20,96,91,0,20,0,0,0,0,174
1591,15,110,103,0,14,0,0,0,0,174
1592,18,120,122,0,88,0,0,0,0,174
1593,18,120,122,0,88,0,0,0,0,174
1594,4,126,123,0,28,0,0,0,0,174
1595,14,131,127,0,18,0,0,0,0,174
1596,53,93,88,0,24,0,0,0,0,1063
1597,20,96,91,0,20,0,0,0,0,1063
1598,15,110,103,0,14,0,0,0,0,1063
1599,18,120,122,0,88,0,0,0,0,1063
1600,18,120,122,0,88,0,0,0,0,1063
1601,4,126,123,0,28,0,0,0,0,1063
1602,14,131,127,0,18,0,0,0,0,1063
1603,18,120,122,0,88,0,0,0,0,252
1604,18,120,122,0,88,0,0,0,0,252
1605,4,126,123,0,28,0,0,0,0,252
1606,14,131,127,0,18,0,0,0,0,252
1607,53,93,88,0,24,0,0,0,0,1175
1608,20,96,91,0,20,0,0,0,0,1175
1609,15,110,103,0,14,0,0,0,0,1175
1610,18,120,122,0,88,0,0,0,0,1175
1611,4,126,123,0,28,0,0,0,0,1175
1612,14,131,127,0,18,0,0,0,0,1175
1613,30,171,171,0,8,0,0,0,0,318
1614,53,93,88,0,24,0,0,0,0,11
1615,20,96,91,0,20,0,0,0,0,11
1616,15,110,103,0,14,0,0,0,0,11
1617,18,120,122,0,88,0,0,0,0,11
1618,18,120,122,0,88,0,0,0,0,11
1619,4,126,123,0,28,0,0,0,0,11
1620,14,131,127,0,18,0,0,0,0,11
1621,53,93,88,0,24,0,0,0,0,614
1622,20,96,91,0,20,0,0,0,0,614
1623,15,110,103,0,14,0,0,0,0,614
1624,18,120,122,0,88,0,0,0,0,614
1625,18,120,122,0,88,0,0,0,0,614
1626,4,126,123,0,28,0,0,0,0,614
1627,14,131,127,0,18,0,0,0,0,614
1628,53,93,88,0,24,0,0,0,0,609
1629,20,96,91,0,20,0,0,0,0,609
1630,15,110,103,0,14,0,0,0,0,609
1631,18,120,122,0,88,0,0,0,0,609
1632,18,120,122,0,88,0,0,0,0,609
1633,4,126,123,0,28,0,0,0,0,609
1634,14,131,127,0,18,0,0,0,0,609
1635,53,93,88,0,24,0,0,0,0,660
1636,20,96,91,0,20,0,0,0,0,660
1637,15,110,103,0,14,0,0,0,0,660
1638,18,120,122,0,88,0,0,0,0,660
1639,18,120,122,0,88,0,0,0,0,660
1640,4,126,123,0,28,0,0,0,0,660
1641,14,131,127,0,18,0,0,0,0,660
1642,53,93,88,0,24,0,0,0,0,76
1643,20,96,91,0,20,0,0,0,0,76
1644,15,110,103,0,14,0,0,0,0,76
1645,18,120,122,0,88,0,0,0,0,76
1646,18,120,122,0,88,0,0,0,0,76
1647,4,126,123,0,28,0,0,0,0,76
1648,14,131,127,0,18,0,0,0,0,76
1649,53,93,88,0,24,0,0,0,0,887
1650,20,96,91,0,20,0,0,0,0,887
1651,15,110,103,0,14,0,0,0,0,887
1652,18,120,122,0,88,0,0,0,0,887
1653,18,120,122,0,88,0,0,0,0,887
1654,4,126,123,0,28,0,0,0,0,887
1655,14,131,127,0,18,0,0,0,0,887
1656,53,93,88,0,24,0,0,0,0,1154
1657,20,96,91,0,20,0,0,0,0,1154
1658,15,110,103,0,14,0,0,0,0,1154
1659,18,120,122,0,88,0,0,0,0,1154
1660,18,120,122,0,88,0,0,0,0,1154
1661,4,126,123,0,28,0,0,0,0,1154
1662,14,131,127,0,18,0,0,0,0,1154
1663,18,120,122,0,88,0,0,0,0,905
1664,18,120,122,0,88,0,0,0,0,905
1665,4,126,123,0,28,0,0,0,0,905
1666,14,131,127,0,18,0,0,0,0,905
1667,53,93,88,0,24,0,0,0,0,71
1668,20,96,91,0,20,0,0,0,0,71
1669,15,110,103,0,14,0,0,0,0,71
1670,18,120,122,0,88,0,0,0,0,71
1671,18,120,122,0,88,0,0,0,0,71
1672,4,126,123,0,28,0,0,0,0,71
1673,14,131,127,0,18,0,0,0,0,71
1674,53,93,88,0,24,0,0,0,0,521
1675,20,96,91,0,20,0,0,0,0,521
1676,15,110,103,0,14,0,0,0,0,521
1677,18,120,122,0,88,0,0,0,0,521
1678,18,120,122,0,88,0,0,0,0,521
1679,4,126,123,0,28,0,0,0,0,521
1680,14,131,127,0,18,0,0,0,0,521
1681,81,163,162,0,34,0,0,0,0,405
1682,53,93,88,0,24,0,0,0,0,1071
1683,20,96,91,0,20,0,0,0,0,1071
1684,15,110,103,0,14,0,0,0,0,1071
1685,18,120,122,0,88,0,0,0,0,1071
1686,4,126,123,0,28,0,0,0,0,1071
1687,14,131,127,0,18,0,0,0,0,1071
1688,53,93,88,0,24,0,0,0,0,613
1689,20,96,91,0,20,0,0,0,0,613
1690,15,110,103,0,14,0,0,0,0,613
1691,18,120,122,0,88,0,0,0,0,613
1692,18,120,122,0,88,0,0,0,0,613
1693,4,126,123,0,28,0,0,0,0,613
1694,14,131,127,0,18,0,0,0,0,613
1695,53,93,88,0,24,0,0,0,0,22
1696,20,96,91,0,20,0,0,0,0,22
1697,15,110,103,0,14,0,0,0,0,22
1698,18,120,122,0,88,0,0,0,0,22
1699,18,120,122,0,88,0,0,0,0,22
1700,4,126,123,0,28,0,0,0,0,22
1701,14,131,127,0,18,0,0,0,0,22
1702,53,93,88,0,24,0,0,0,0,808
1703,20,96,91,0,20,0,0,0,0,808
1704,15,110,103,0,14,0,0,0,0,808
1705,18,120,122,0,88,0,0,0,0,808
1706,18,120,122,0,88,0,0,0,0,808
1707,4,126,123,0,28,0,0,0,0,808
1708,14,131,127,0,18,0,0,0,0,808
1709,53,93,88,0,24,0,0,0,0,809
1710,20,96,91,0,20,0,0,0,0,809
1711,15,110,103,0,14,0,0,0,0,809
1712,18,120,122,0,88,0,0,0,0,809
1713,18,120,122,0,88,0,0,0,0,809
1714,4,126,123,0,28,0,0,0,0,809
1715,14,131,127,0,18,0,0,0,0,809
1716,53,93,88,0,24,0,0,0,0,1010
1717,20,96,91,0,20,0,0,0,0,1010
1718,15,110,103,0,14,0,0,0,0,1010
1719,18,120,122,0,88,0,0,0,0,1010
1720,18,120,122,0,88,0,0,0,0,1010
1721,4,126,123,0,28,0,0,0,0,1010
1722,14,131,127,0,18,0,0,0,0,1010
1723,53,93,88,0,24,0,0,0,0,132
1724,20,96,91,0,20,0,0,0,0,132
1725,15,110,103,0,14,0,0,0,0,132
1726,18,120,122,0,88,0,0,0,0,132
1727,18,120,122,0,88,0,0,0,0,132
1728,4,126,123,0,28,0,0,0,0,132
1729,14,131,127,0,18,0,0,0,0,132
1730,53,93,88,0,24,0,0,0,0,1104
1731,20,96,91,0,20,0,0,0,0,1104
1732,15,110,103,0,14,0,0,0,0,1104
1733,18,120,122,0,88,0,0,0,0,1104
1734,18,120,122,0,88,0,0,0,0,1104
1735,4,126,123,0,28,0,0,0,0,1104
1736,14,131,127,0,18,0,0,0,0,1104
1737,44,154,152,0,91,0,0,1,0,351
1738,53,93,88,0,24,0,0,0,0,51
1739,20,96,91,0,20,0,0,0,0,51
1740,15,110,103,0,14,0,0,0,0,51
1741,18,120,122,0,88,0,0,0,0,51
1742,18,120,122,0,88,0,0,0,0,51
1743,4,126,123,0,28,0,0,0,0,51
1744,14,131,127,0,18,0,0,0,0,51
1745,9,136,132,0,17,0,0,0,0,294
1746,53,93,88,0,24,0,0,0,0,216
1747,20,96,91,0,20,0,0,0,0,216
1748,15,110,103,0,14,0,0,0,0,216
1749,18,120,122,0,88,0,0,0,0,216
1750,18,120,122,0,88,0,0,0,0,216
1751,4,126,123,0,28,0,0,0,0,216
1752,14,131,127,0,18,0,0,0,0,216
1753,41,36,36,0,99,0,1,0,0,333
1754,53,93,88,0,24,0,0,0,0,1204
1755,20,96,91,0,20,0,0,0,0,1204
1756,15,110,103,0,14,0,0,0,0,1204
1757,18,120,122,0,88,0,0,0,0,1204
1758,4,126,123,0,28,0,0,0,0,1204
1759,14,131,127,0,18,0,0,0,0,1204
1760,18,120,122,0,88,0,0,0,0,1109
1761,18,120,122,0,88,0,0,0,0,1109
1762,4,126,123,0,28,0,0,0,0,1109
1763,14,131,127,0,18,0,0,0,0,1109
1764,18,120,122,0,88,0,0,0,0,1110
1765,18,120,122,0,88,0,0,0,0,1110
1766,4,126,123,0,28,0,0,0,0,1110
1767,14,131,127,0,18,0,0,0,0,1110
1768,53,93,88,0,24,0,0,0,0,1037
1769,20,96,91,0,20,0,0,0,0,1037
1770,15,110,103,0,14,0,0,0,0,1037
1771,18,120,122,0,88,0,0,0,0,1037
1772,18,120,122,0,88,0,0,0,0,1037
1773,4,126,123,0,28,0,0,0,0,1037
1774,14,131,127,0,18,0,0,0,0,1037
1775,53,93,88,0,24,0,0,0,0,146
1776,20,96,91,0,20,0,0,0,0,146
1777,15,110,103,0,14,0,0,0,0,146
1778,18,120,122,0,88,0,0,0,0,146
1779,18,120,122,0,88,0,0,0,0,146
1780,4,126,123,0,28,0,0,0,0,146
1781,14,131,127,0,18,0,0,0,0,146
1782,53,93,88,0,24,0,0,0,0,475
1783,20,96,91,0,20,0,0,0,0,475
1784,15,110,103,0,14,0,0,0,0,475
1785,18,120,122,0,88,0,0,0,0,475
1786,18,120,122,0,88,0,0,0,0,475
1787,4,126,123,0,28,0,0,0,0,475
1788,14,131,127,0,18,0,0,0,0,475
1789,53,93,88,0,24,0,0,0,0,1106
1790,20,96,91,0,20,0,0,0,0,1106
1791,15,110,103,0,14,0,0,0,0,1106
1792,18,120,122,0,88,0,0,0,0,1106
1793,18,120,122,0,88,0,0,0,0,1106
1794,4,126,123,0,28,0,0,0,0,1106
1795,14,131,127,0,18,0,0,0,0,1106
1796,53,93,88,0,24,0,0,0,0,794
1797,20,96,91,0,20,0,0,0,0,794
1798,15,110,103,0,14,0,0,0,0,794
1799,18,120,122,0,88,0,0,0,0,794
1800,18,120,122,0,88,0,0,0,0,794
1801,4,126,123,0,28,0,0,0,0,794
1802,14,131,127,0,18,0,0,0,0,794
1803,53,93,88,0,24,0,0,0,0,1039
1804,20,96,91,0,20,0,0,0,0,1039
1805,15,110,103,0,14,0,0,0,0,1039
1806,18,120,122,0,88,0,0,0,0,1039
1807,18,120,122,0,88,0,0,0,0,1039
1808,4,126,123,0,28,0,0,0,0,1039
1809,14,131,127,0,18,0,0,0,0,1039
1810,53,93,88,0,24,0,0,0,0,473
1811,20,96,91,0,20,0,0,0,0,473
1812,15,110,103,0,14,0,0,0,0,473
1813,18,120,122,0,88,0,0,0,0,473
1814,18,120,122,0,88,0,0,0,0,473
1815,4,126,123,0,28,0,0,0,0,473
1816,14,131,127,0,18,0,0,0,0,473
1817,18,120,122,0,88,0,0,0,0,630
1818,18,120,122,0,88,0,0,0,0,630
1819,4,126,123,0,28,0,0,0,0,630
1820,14,131,127,0,18,0,0,0,0,630
1821,53,93,88,0,24,0,0,0,0,124
1822,20,96,91,0,20,0,0,0,0,124
1823,15,110,103,0,14,0,0,0,0,124
1824,18,120,122,0,88,0,0,0,0,124
1825,18,120,122,0,88,0,0,0,0,124
1826,4,126,123,0,28,0,0,0,0,124
1827,14,131,127,0,18,0,0,0,0,124
1828,53,93,88,0,24,0,0,0,0,1127
1829,20,96,91,0,20,0,0,0,0,1127
1830,15,110,103,0,14,0,0,0,0,1127
1831,18,120,122,0,88,0,0,0,0,1127
1832,18,120,122,0,88,0,0,0,0,1127
1833,4,126,123,0,28,0,0,0,0,1127
1834,14,131,127,0,18,0,0,0,0,1127
1835,53,93,88,0,24,0,0,0,0,103
1836,20,96,91,0,20,0,0,0,0,103
1837,15,110,103,0,14,0,0,0,0,103
1838,18,120,122,0,88,0,0,0,0,103
1839,18,120,122,0,88,0,0,0,0,103
1840,4,126,123,0,28,0,0,0,0,103
1841,14,131,127,0,18,0,0,0,0,103
1842,18,120,122,0,88,0,0,0,0,703
1843,4,126,123,0,28,0,0,0,0,703
1844,14,131,127,0,18,0,0,0,0,703
1845,18,120,122,0,88,0,0,0,0,785
1846,18,120,122,0,88,0,0,0,0,785
1847,4,126,123,0,28,0,0,0,0,785
1848,14,131,127,0,18,0,0,0,0,785
1849,18,120,122,0,88,0,0,0,0,894
1850,4,126,123,0,28,0,0,0,0,894
1851,14,131,127,0,18,0,0,0,0,894
1852,53,93,88,0,24,0,0,0,0,197
1853,20,96,91,0,20,0,0,0,0,197
1854,15,110,103,0,14,0,0,0,0,197
1855,18,120,122,0,88,0,0,0,0,197
1856,18,120,122,0,88,0,0,0,0,197
1857,4,126,123,0,28,0,0,0,0,197
1858,14,131,127,0,18,0,0,0,0,197
1859,53,93,88,0,24,0,0,0,0,245
1860,20,96,91,0,20,0,0,0,0,245
1861,15,110,103,0,14,0,0,0,0,245
1862,18,120,122,0,88,0,0,0,0,245
1863,18,120,122,0,88,0,0,0,0,245
1864,4,126,123,0,28,0,0,0,0,245
1865,14,131,127,0,18,0,0,0,0,245
1866,53,93,88,0,24,0,0,0,0,898
1867,20,96,91,0,20,0,0,0,0,898
1868,15,110,103,0,14,0,0,0,0,898
1869,18,120,122,0,88,0,0,0,0,898
1870,18,120,122,0,88,0,0,0,0,898
1871,4,126,123,0,28,0,0,0,0,898
1872,14,131,127,0,18,0,0,0,0,898
1873,53,93,88,0,24,0,0,0,0,871
1874,20,96,91,0,20,0,0,0,0,871
1875,15,110,103,0,14,0,0,0,0,871
1876,18,120,122,0,88,0,0,0,0,871
1877,18,120,122,0,88,0,0,0,0,871
1878,4,126,123,0,28,0,0,0,0,871
1879,14,131,127,0,18,0,0,0,0,871
1880,53,93,88,0,24,0,0,0,0,254
1881,20,96,91,0,20,0,0,0,0,254
1882,15,110,103,0,14,0,0,0,0,254
1883,18,120,122,0,88,0,0,0,0,254
1884,4,126,123,0,28,0,0,0,0,254
1885,14,131,127,0,18,0,0,0,0,254
1886,53,93,88,0,24,0,0,0,0,876
1887,20,96,91,0,20,0,0,0,0,876
1888,15,110,103,0,14,0,0,0,0,876
1889,18,120,122,0,88,0,0,0,0,876
1890,18,120,122,0,88,0,0,0,0,876
1891,4,126,123,0,28,0,0,0,0,876
1892,14,131,127,0,18,0,0,0,0,876
1893,28,56,56,0,41,0,0,0,0,313
1894,28,56,56,0,40,0,0,0,0,440
1895,10,58,53,0,60,0,0,1,0,440
1896,79,51,60,0,105,0,0,0,0,437
1897,18,120,122,0,88,0,0,0,0,560
1898,18,120,122,0,88,0,0,0,0,560
1899,4,126,123,0,28,0,0,0,0,560
1900,14,131,127,0,18,0,0,0,0,560
1901,53,93,88,0,24,0,0,0,0,629
1902,20,96,91,0,20,0,0,0,0,629
1903,15,110,103,0,14,0,0,0,0,629
1904,18,120,122,0,88,0,0,0,0,629
1905,18,120,122,0,88,0,0,0,0,629
1906,4,126,123,0,28,0,0,0,0,629
1907,14,131,127,0,18,0,0,0,0,629
1908,53,93,88,0,24,0,0,0,0,666
1909,20,96,91,0,20,0,0,0,0,666
1910,15,110,103,0,14,0,0,0,0,666
1911,18,120,122,0,88,0,0,0,0,666
1912,18,120,122,0,88,0,0,0,0,666
1913,4,126,123,0,28,0,0,0,0,666
1914,14,131,127,0,18,0,0,0,0,666
1915,53,93,88,0,24,0,0,0,0,942
1916,20,96,91,0,20,0,0,0,0,942
1917,15,110,103,0,14,0,0,0,0,942
1918,18,120,122,0,88,0,0,0,0,942
1919,18,120,122,0,88,0,0,0,0,942
1920,4,126,123,0,28,0,0,0,0,942
1921,14,131,127,0,18,0,0,0,0,942
1922,18,120,122,0,88,0,0,0,0,479
1923,18,120,122,0,88,0,0,0,0,479
1924,4,126,123,0,28,0,0,0,0,479
1925,14,131,127,0,18,0,0,0,0,479
1926,53,93,88,0,24,0,0,0,0,1210
1927,20,96,91,0,20,0,0,0,0,1210
1928,15,110,103,0,14,0,0,0,0,1210
1929,18,120,122,0,88,0,0,0,0,1210
1930,18,120,122,0,88,0,0,0,0,1210
1931,4,126,123,0,28,0,0,0,0,1210
1932,14,131,127,0,18,0,0,0,0,1210
1933,11,100,95,1,44,0,1,1,0,295
1934,53,93,88,0,24,0,0,0,0,1123
1935,20,96,91,0,20,0,0,0,0,1123
1936,15,110,103,0,14,0,0,0,0,1123
1937,18,120,122,0,88,0,0,0,0,1123
1938,18,120,122,0,88,0,0,0,0,1123
1939,4,126,123,0,28,0,0,0,0,1123
1940,14,131,127,0,18,0,0,0,0,1123
1941,18,120,122,0,88,0,0,0,0,1247
1942,18,120,122,0,88,0,0,0,0,1247
1943,4,126,123,0,28,0,0,0,0,1247
1944,14,131,127,0,18,0,0,0,0,1247
1945,51,102,97,0,76,0,0,0,0,355
1946,53,93,88,0,24,0,0,0,0,1248
1947,20,96,91,0,20,0,0,0,0,1248
1948,15,110,103,0,14,0,0,0,0,1248
1949,18,120,122,0,88,0,0,0,0,1248
1950,18,120,122,0,88,0,0,0,0,1248
1951,4,126,123,0,28,0,0,0,0,1248
1952,14,131,127,0,18,0,0,0,0,1248
1953,53,93,88,0,24,0,0,0,0,490
1954,20,96,91,0,20,0,0,0,0,490
1955,15,110,103,0,14,0,0,0,0,490
1956,18,120,122,0,88,0,0,0,0,490
1957,18,120,122,0,88,0,0,0,0,490
1958,4,126,123,0,28,0,0,0,0,490
1959,14,131,127,0,18,0,0,0,0,490
1960,53,93,88,0,24,0,0,0,0,149
1961,20,96,91,0,20,0,0,0,0,149
1962,15,110,103,0,14,0,0,0,0,149
1963,18,120,122,0,88,0,0,0,0,149
1964,18,120,122,0,88,0,0,0,0,149
1965,4,126,123,0,28,0,0,0,0,149
1966,14,131,127,0,18,0,0,0,0,149
1967,53,93,88,0,24,0,0,0,0,1067
1968,20,96,91,0,20,0,0,0,0,1067
1969,15,110,103,0,14,0,0,0,0,1067
1970,18,120,122,0,88,0,0,0,0,1067
1971,18,120,122,0,88,0,0,0,0,1067
1972,4,126,123,0,28,0,0,0,0,1067
1973,14,131,127,0,18,0,0,0,0,1067
1974,53,93,88,0,24,0,0,0,0,1181
1975,20,96,91,0,20,0,0,0,0,1181
1976,15,110,103,0,14,0,0,0,0,1181
1977,18,120,122,0,88,0,0,0,0,1181
1978,18,120,122,0,88,0,0,0,0,1181
1979,4,126,123,0,28,0,0,0,0,1181
1980,14,131,127,0,18,0,0,0,0,1181
1981,53,93,88,0,24,0,0,0,0,1249
1982,20,96,91,0,20,0,0,0,0,1249
1983,15,110,103,0,14,0,0,0,0,1249
1984,18,120,122,0,88,0,0,0,0,1249
1985,18,120,122,0,88,0,0,0,0,1249
1986,4,126,123,0,28,0,0,0,0,1249
1987,14,131,127,0,18,0,0,0,0,1249
1988,53,93,88,0,24,0,0,0,0,269
1989,20,96,91,0,20,0,0,0,0,269
1990,15,110,103,0,14,0,0,0,0,269
1991,18,120,122,0,88,0,0,0,0,269
1992,18,120,122,0,88,0,0,0,0,269
1993,4,126,123,0,28,0,0,0,0,269
1994,14,131,127,0,18,0,0,0,0,269
1995,53,93,88,0,24,0,0,0,0,89
1996,20,96,91,0,20,0,0,0,0,89
1997,15,110,103,0,14,0,0,0,0,89
1998,18,120,122,0,88,0,0,0,0,89
1999,18,120,122,0,88,0,0,0,0,89
2000,4,126,123,0,28,0,0,0,0,89
2001,14,131,127,0,18,0,0,0,0,89
2002,53,93,88,0,24,0,0,0,0,890
2003,20,96,91,0,20,0,0,0,0,890
2004,15,110,103,0,14,0,0,0,0,890
2005,18,120,122,0,88,0,0,0,0,890
2006,18,120,122,0,88,0,0,0,0,890
2007,4,126,123,0,28,0,0,0,0,890
2008,14,131,127,0,18,0,0,0,0,890
2009,53,93,88,0,24,0,0,0,0,58
2010,20,96,91,0,20,0,0,0,0,58
2011,15,110,103,0,14,0,0,0,0,58
2012,18,120,122,0,88,0,0,0,0,58
2013,18,120,122,0,88,0,0,0,0,58
2014,4,126,123,0,28,0,0,0,0,58
2015,14,131,127,0,18,0,0,0,0,58
2016,53,93,88,0,24,0,0,0,0,944
2017,20,96,91,0,20,0,0,0,0,944
2018,15,110,103,0,14,0,0,0,0,944
2019,18,120,122,0,88,0,0,0,0,944
2020,18,120,122,0,88,0,0,0,0,944
2021,4,126,123,0,28,0,0,0,0,944
2022,14,131,127,0,18,0,0,0,0,944
2023,53,93,88,0,24,0,0,0,0,224
2024,20,96,91,0,20,0,0,0,0,224
2025,15,110,103,0,14,0,0,0,0,224
2026,18,120,122,0,88,0,0,0,0,224
2027,18,120,122,0,88,0,0,0,0,224
2028,4,126,123,0,28,0,0,0,0,224
2029,14,131,127,0,18,0,0,0,0,224
2030,53,93,88,0,24,0,0,0,0,232
2031,20,96,91,0,20,0,0,0,0,232
2032,15,110,103,0,14,0,0,0,0,232
2033,18,120,122,0,88,0,0,0,0,232
2034,18,120,122,0,88,0,0,0,0,232
2035,4,126,123,0,28,0,0,0,0,232
2036,14,131,127,0,18,0,0,0,0,232
2037,53,93,88,0,24,0,0,0,0,697
2038,20,96,91,0,20,0,0,0,0,697
2039,15,110,103,0,14,0,0,0,0,697
2040,18,120,122,0,88,0,0,0,0,697
2041,4,126,123,0,28,0,0,0,0,697
2042,14,131,127,0,18,0,0,0,0,697
2043,53,93,88,0,24,0,0,0,0,782
2044,20,96,91,0,20,0,0,0,0,782
2045,15,110,103,0,14,0,0,0,0,782
2046,18,120,122,0,88,0,0,0,0,782
2047,18,120,122,0,88,0,0,0,0,782
2048,4,126,123,0,28,0,0,0,0,782
2049,14,131,127,0,18,0,0,0,0,782
2050,81,158,157,0,34,0,0,0,0,402
2051,42,18,18,0,68,0,1,0,0,463
2052,53,93,88,0,24,0,0,0,0,980
2053,20,96,91,0,20,0,0,0,0,980
2054,15,110,103,0,14,0,0,0,0,980
2055,18,120,122,0,88,0,0,0,0,980
2056,18,120,122,0,88,0,0,0,0,980
2057,4,126,123,0,28,0,0,0,0,980
2058,14,131,127,0,18,0,0,0,0,980
2059,53,93,88,0,24,0,0,0,0,995
2060,20,96,91,0,20,0,0,0,0,995
2061,15,110,103,0,14,0,0,0,0,995
2062,18,120,122,0,88,0,0,0,0,995
2063,18,120,122,0,88,0,0,0,0,995
2064,4,126,123,0,28,0,0,0,0,995
2065,14,131,127,0,18,0,0,0,0,995
2066,53,93,88,0,24,0,0,0,0,580
2067,20,96,91,0,20,0,0,0,0,580
2068,15,110,103,0,14,0,0,0,0,580
2069,18,120,122,0,88,0,0,0,0,580
2070,18,120,122,0,88,0,0,0,0,580
2071,4,126,123,0,28,0,0,0,0,580
2072,14,131,127,0,18,0,0,0,0,580
2073,53,93,88,0,24,0,0,0,0,1088
2074,20,96,91,0,20,0,0,0,0,1088
2075,15,110,103,0,14,0,0,0,0,1088
2076,18,120,122,0,88,0,0,0,0,1088
2077,18,120,122,0,88,0,0,0,0,1088
2078,4,126,123,0,28,0,0,0,0,1088
2079,14,131,127,0,18,0,0,0,0,1088
2080,53,93,88,0,24,0,0,0,0,492
2081,20,96,91,0,20,0,0,0,0,492
2082,15,110,103,0,14,0,0,0,0,492
2083,18,120,122,0,88,0,0,0,0,492
2084,18,120,122,0,88,0,0,0,0,492
2085,4,126,123,0,28,0,0,0,0,492
2086,14,131,127,0,18,0,0,0,0,492
2087,53,93,88,0,24,0,0,0,0,797
2088,20,96,91,0,20,0,0,0,0,797
2089,15,110,103,0,14,0,0,0,0,797
2090,18,120,122,0,88,0,0,0,0,797
2091,18,120,122,0,88,0,0,0,0,797
2092,4,126,123,0,28,0,0,0,0,797
2093,14,131,127,0,18,0,0,0,0,797
2094,53,93,88,0,24,0,0,0,0,851
2095,20,96,91,0,20,0,0,0,0,851
2096,15,110,103,0,14,0,0,0,0,851
2097,18,120,122,0,88,0,0,0,0,851
2098,18,120,122,0,88,0,0,0,0,851
2099,4,126,123,0,28,0,0,0,0,851
2100,14,131,127,0,18,0,0,0,0,851
2101,53,93,88,0,24,0,0,0,0,667
2102,20,96,91,0,20,0,0,0,0,667
2103,15,110,103,0,14,0,0,0,0,667
2104,18,120,122,0,88,0,0,0,0,667
2105,18,120,122,0,88,0,0,0,0,667
2106,4,126,123,0,28,0,0,0,0,667
2107,14,131,127,0,18,0,0,0,0,667
2108,53,93,88,0,24,0,0,0,0,678
2109,20,96,91,0,20,0,0,0,0,678
2110,15,110,103,0,14,0,0,0,0,678
2111,18,120,122,0,88,0,0,0,0,678
2112,18,120,122,0,88,0,0,0,0,678
2113,4,126,123,0,28,0,0,0,0,678
2114,14,131,127,0,18,0,0,0,0,678
2115,53,93,88,0,24,0,0,0,0,823
2116,20,96,91,0,20,0,0,0,0,823
2117,15,110,103,0,14,0,0,0,0,823
2118,18,120,122,0,88,0,0,0,0,823
2119,18,120,122,0,88,0,0,0,0,823
2120,4,126,123,0,28,0,0,0,0,823
2121,14,131,127,0,18,0,0,0,0,823
2122,18,120,122,0,88,0,0,0,0,998
2123,18,120,122,0,88,0,0,0,0,998
2124,4,126,123,0,28,0,0,0,0,998
2125,14,131,127,0,18,0,0,0,0,998
2126,53,93,88,0,24,0,0,0,0,1086
2127,20,96,91,0,20,0,0,0,0,1086
2128,15,110,103,0,14,0,0,0,0,1086
2129,18,120,122,0,88,0,0,0,0,1086
2130,18,120,122,0,88,0,0,0,0,1086
2131,4,126,123,0,28,0,0,0,0,1086
2132,14,131,127,0,18,0,0,0,0,1086
2133,18,120,122,0,88,0,0,0,0,1061
2134,18,120,122,0,88,0,0,0,0,1061
2135,4,126,123,0,28,0,0,0,0,1061
2136,14,131,127,0,18,0,0,0,0,1061
2137,18,120,122,0,88,0,0,0,0,176
2138,18,120,122,0,88,0,0,0,0,176
2139,4,126,123,0,28,0,0,0,0,176
2140,14,131,127,0,18,0,0,0,0,176
2141,41,137,133,0,99,0,1,0,0,339
2142,42,147,145,0,67,0,1,0,0,348
2143,53,93,88,0,24,0,0,0,0,858
2144,20,96,91,0,20,0,0,0,0,858
2145,15,110,103,0,14,0,0,0,0,858
2146,18,120,122,0,88,0,0,0,0,858
2147,18,120,122,0,88,0,0,0,0,858
2148,4,126,123,0,28,0,0,0,0,858
2149,14,131,127,0,18,0,0,0,0,858
2150,53,93,88,0,24,0,0,0,0,261
2151,20,96,91,0,20,0,0,0,0,261
2152,15,110,103,0,14,0,0,0,0,261
2153,18,120,122,0,88,0,0,0,0,261
2154,18,120,122,0,88,0,0,0,0,261
2155,4,126,123,0,28,0,0,0,0,261
2156,14,131,127,0,18,0,0,0,0,261
2157,20,96,91,0,20,0,0,0,0,619
2158,15,110,103,0,14,0,0,0,0,619
2159,18,120,122,0,88,0,0,0,0,619
2160,18,120,122,0,88,0,0,0,0,619
2161,4,126,123,0,28,0,0,0,0,619
2162,14,131,127,0,18,0,0,0,0,619
2163,53,93,88,0,24,0,0,0,0,59
2164,20,96,91,0,20,0,0,0,0,59
