row_id,name,startdate,enddate,location,description,eventattendancemode,eventstatus,image,organizer,page_url
614,2,78,75,0,55,0,0,0,0,1349
615,37,65,63,0,35,0,0,0,0,1349
616,2,77,74,0,55,0,0,0,0,417
617,2,78,75,0,55,0,0,0,0,417
618,37,65,63,0,35,0,0,0,0,417
619,2,77,74,0,55,0,0,0,0,1433
620,2,78,75,0,55,0,0,0,0,1433
621,37,65,63,0,35,0,0,0,0,1433
622,2,77,74,0,55,0,0,0,0,1812
623,2,78,75,0,55,0,0,0,0,1812
624,37,65,63,0,35,0,0,0,0,1812
625,2,77,74,0,55,0,0,0,0,335
626,2,78,75,0,55,0,0,0,0,335
627,37,65,63,0,35,0,0,0,0,335
628,2,77,74,0,55,0,0,0,0,889
629,2,78,75,0,55,0,0,0,0,889
630,37,65,63,0,35,0,0,0,0,889
631,2,77,74,0,55,0,0,0,0,912
632,2,78,75,0,55,0,0,0,0,912
633,37,65,63,0,35,0,0,0,0,912
634,2,77,74,0,55,0,0,0,0,1234
635,2,78,75,0,55,0,0,0,0,1234
636,37,65,63,0,35,0,0,0,0,1234
637,2,77,74,0,55,0,0,0,0,1744
638,2,78,75,0,55,0,0,0,0,1744
639,37,65,63,0,35,0,0,0,0,1744
640,2,77,74,0,55,0,0,0,0,609
641,2,78,75,0,55,0,0,0,0,609
642,37,65,63,0,35,0,0,0,0,609
643,2,77,74,0,55,0,0,0,0,764
644,2,78,75,0,55,0,0,0,0,764
645,37,65,63,0,35,0,0,0,0,764
646,8,77,74,0,55,0,0,0,0,746
647,8,78,75,0,55,0,0,0,0,746
648,37,65,63,0,35,0,0,0,0,746
649,8,77,74,0,55,0,0,0,0,1191
650,8,78,75,0,55,0,0,0,0,1191
651,37,65,63,0,35,0,0,0,0,1191
652,2,77,74,0,55,0,0,0,0,789
653,2,78,75,0,55,0,0,0,0,789
654,37,65,63,0,35,0,0,0,0,789
655,2,77,74,0,55,0,0,0,0,1888
656,2,78,75,0,55,0,0,0,0,1888
657,37,65,63,0,35,0,0,0,0,1888
658,38,32,30,0,16,0,0,1,1,31
659,2,77,74,0,55,0,0,0,0,426
660,2,78,75,0,55,0,0,0,0,426
661,37,65,63,0,35,0,0,0,0,426
662,2,77,74,0,55,0,0,0,0,872
663,2,78,75,0,55,0,0,0,0,872
664,37,65,63,0,35,0,0,0,0,872
665,2,77,74,0,55,0,0,0,0,1152
666,2,78,75,0,55,0,0,0,0,1152
667,37,65,63,0,35,0,0,0,0,1152
668,8,77,74,0,55,0,0,0,0,0
669,2,77,74,0,55,0,0,0,0,563
670,2,78,75,0,55,0,0,0,0,563
671,37,65,63,0,35,0,0,0,0,563
672,2,77,74,0,55,0,0,0,0,160
673,2,78,75,0,55,0,0,0,0,160
674,37,65,63,0,35,0,0,0,0,160
675,2,77,74,0,55,0,0,0,0,809
676,2,78,75,0,55,0,0,0,0,809
677,37,65,63,0,35,0,0,0,0,809
678,2,77,74,0,55,0,0,0,0,1559
679,2,78,75,0,55,0,0,0,0,1559
680,37,65,63,0,35,0,0,0,0,1559
681,2,77,74,0,55,0,0,0,0,1301
682,2,78,75,0,55,0,0,0,0,1301
683,37,65,63,0,35,0,0,0,0,1301
684,2,77,74,0,55,0,0,0,0,1544
685,2,78,75,0,55,0,0,0,0,1544
686,37,65,63,0,35,0,0,0,0,1544
687,8,77,74,0,55,0,0,0,0,503
688,8,78,75,0,55,0,0,0,0,503
689,37,65,63,0,35,0,0,0,0,503
690,11,25,24,0,11,0,0,1,1,9
691,2,77,74,0,55,0,0,0,0,1816
692,2,78,75,0,55,0,0,0,0,1816
693,37,65,63,0,35,0,0,0,0,1816
694,2,77,74,0,55,0,0,0,0,615
695,2,78,75,0,55,0,0,0,0,615
696,37,65,63,0,35,0,0,0,0,615
697,2,77,74,0,55,0,0,0,0,788
698,2,78,75,0,55,0,0,0,0,788
699,37,65,63,0,35,0,0,0,0,788
700,2,77,74,0,55,0,0,0,0,1421
701,2,78,75,0,55,0,0,0,0,1421
702,37,65,63,0,35,0,0,0,0,1421
703,2,77,74,0,55,0,0,0,0,364
704,2,78,75,0,55,0,0,0,0,364
705,37,65,63,0,35,0,0,0,0,364
706,2,77,74,0,55,0,0,0,0,499
707,2,78,75,0,55,0,0,0,0,499
708,37,65,63,0,35,0,0,0,0,499
709,2,77,74,0,55,0,0,0,0,341
710,2,78,75,0,55,0,0,0,0,341
711,37,65,63,0,35,0,0,0,0,341
712,2,77,74,0,55,0,0,0,0,1305
713,2,78,75,0,55,0,0,0,0,1305
714,37,65,63,0,35,0,0,0,0,1305
715,2,77,74,0,55,0,0,0,0,452
716,2,78,75,0,55,0,0,0,0,452
717,37,65,63,0,35,0,0,0,0,452
718,2,77,74,0,55,0,0,0,0,1779
719,2,78,75,0,55,0,0,0,0,1779
720,37,65,63,0,35,0,0,0,0,1779
721,2,77,74,0,55,0,0,0,0,769
722,2,78,75,0,55,0,0,0,0,769
723,37,65,63,0,35,0,0,0,0,769
724,2,77,74,0,55,0,0,0,0,1281
725,2,78,75,0,55,0,0,0,0,1281
726,37,65,63,0,35,0,0,0,0,1281
727,48,79,76,0,56,0,0,1,1,1902
728,2,77,74,0,55,0,0,0,0,478
729,2,78,75,0,55,0,0,0,0,478
730,37,65,63,0,35,0,0,0,0,478
731,2,77,74,0,55,0,0,0,0,1329
732,2,78,75,0,55,0,0,0,0,1329
733,37,65,63,0,35,0,0,0,0,1329
734,2,77,74,0,55,0,0,0,0,1554
735,2,78,75,0,55,0,0,0,0,1554
736,37,65,63,0,35,0,0,0,0,1554
737,2,77,74,0,55,0,0,0,0,552
738,2,78,75,0,55,0,0,0,0,552
739,37,65,63,0,35,0,0,0,0,552
740,2,77,74,0,55,0,0,0,0,876
741,2,78,75,0,55,0,0,0,0,876
742,37,65,63,0,35,0,0,0,0,876
743,2,77,74,0,55,0,0,0,0,1629
744,2,78,75,0,55,0,0,0,0,1629
745,37,65,63,0,35,0,0,0,0,1629
746,2,77,74,0,55,0,0,0,0,1876
747,2,78,75,0,55,0,0,0,0,1876
748,37,65,63,0,35,0,0,0,0,1876
749,2,77,74,0,55,0,0,0,0,729
750,2,78,75,0,55,0,0,0,0,729
751,37,65,63,0,35,0,0,0,0,729
752,15,80,77,0,56,0,0,1,1,1901
753,2,77,74,0,55,0,0,0,0,487
754,2,78,75,0,55,0,0,0,0,487
755,37,65,63,0,35,0,0,0,0,487
756,2,77,74,0,55,0,0,0,0,273
757,2,78,75,0,55,0,0,0,0,273
758,37,65,63,0,35,0,0,0,0,273
759,2,77,74,0,55,0,0,0,0,826
760,2,78,75,0,55,0,0,0,0,826
761,37,65,63,0,35,0,0,0,0,826
762,2,77,74,0,55,0,0,0,0,1500
763,2,78,75,0,55,0,0,0,0,1500
764,37,65,63,0,35,0,0,0,0,1500
765,2,77,74,0,55,0,0,0,0,1676
766,2,78,75,0,55,0,0,0,0,1676
767,37,65,63,0,35,0,0,0,0,1676
768,2,77,74,0,55,0,0,0,0,807
769,2,78,75,0,55,0,0,0,0,807
770,37,65,63,0,35,0,0,0,0,807
771,2,77,74,0,55,0,0,0,0,894
772,2,78,75,0,55,0,0,0,0,894
773,37,65,63,0,35,0,0,0,0,894
774,2,77,74,0,55,0,0,0,0,590
775,2,78,75,0,55,0,0,0,0,590
776,37,65,63,0,35,0,0,0,0,590
777,2,77,74,0,55,0,0,0,0,1723
778,2,78,75,0,55,0,0,0,0,1723
779,37,65,63,0,35,0,0,0,0,1723
780,2,77,74,0,55,0,0,0,0,1399
781,2,78,75,0,55,0,0,0,0,1399
782,37,65,63,0,35,0,0,0,0,1399
783,8,77,74,0,55,0,0,0,0,1555
784,8,78,75,0,55,0,0,0,0,1555
785,37,65,63,0,35,0,0,0,0,1555
786,2,77,74,0,54,0,0,0,0,75
787,2,78,75,0,54,0,0,0,0,75
788,37,65,63,0,34,0,0,0,0,75
789,2,77,74,0,55,0,0,0,0,1600
790,2,78,75,0,55,0,0,0,0,1600
791,37,65,63,0,35,0,0,0,0,1600
792,2,77,74,0,54,0,0,0,0,76
793,2,78,75,0,54,0,0,0,0,76
794,37,65,63,0,34,0,0,0,0,76
795,2,77,74,0,55,0,0,0,0,1556
796,2,78,75,0,55,0,0,0,0,1556
797,37,65,63,0,35,0,0,0,0,1556
798,2,77,74,0,55,0,0,0,0,1618
799,2,78,75,0,55,0,0,0,0,1618
800,37,65,63,0,35,0,0,0,0,1618
801,2,77,74,0,55,0,0,0,0,896
802,2,78,75,0,55,0,0,0,0,896
803,37,65,63,0,35,0,0,0,0,896
804,2,77,74,0,55,0,0,0,0,1165
805,2,78,75,0,55,0,0,0,0,1165
806,37,65,63,0,35,0,0,0,0,1165
807,2,77,74,0,55,0,0,0,0,1202
808,2,78,75,0,55,0,0,0,0,1202
809,37,65,63,0,35,0,0,0,0,1202
810,2,77,74,0,55,0,0,0,0,1814
811,2,78,75,0,55,0,0,0,0,1814
812,37,65,63,0,35,0,0,0,0,1814
813,2,77,74,0,55,0,0,0,0,735
814,2,78,75,0,55,0,0,0,0,735
815,37,65,63,0,35,0,0,0,0,735
816,2,77,74,0,55,0,0,0,0,744
817,2,78,75,0,55,0,0,0,0,744
818,37,65,63,0,35,0,0,0,0,744
819,44,48,47,1,5,0,0,1,1,62
820,2,77,74,0,55,0,0,0,0,305
821,2,78,75,0,55,0,0,0,0,305
822,37,65,63,0,35,0,0,0,0,305
823,2,77,74,0,55,0,0,0,0,1636
824,2,78,75,0,55,0,0,0,0,1636
825,37,65,63,0,35,0,0,0,0,1636
826,2,77,74,0,55,0,0,0,0,274
827,2,78,75,0,55,0,0,0,0,274
828,37,65,63,0,35,0,0,0,0,274
829,2,77,74,0,55,0,0,0,0,1155
830,2,78,75,0,55,0,0,0,0,1155
831,37,65,63,0,35,0,0,0,0,1155
832,2,77,74,0,55,0,0,0,0,665
833,2,78,75,0,55,0,0,0,0,665
834,37,65,63,0,35,0,0,0,0,665
835,2,77,74,0,55,0,0,0,0,1361
836,2,78,75,0,55,0,0,0,0,1361
837,37,65,63,0,35,0,0,0,0,1361
838,2,77,74,0,55,0,0,0,0,1624
839,2,78,75,0,55,0,0,0,0,1624
840,37,65,63,0,35,0,0,0,0,1624
841,2,77,74,0,55,0,0,0,0,314
842,2,78,75,0,55,0,0,0,0,314
843,37,65,63,0,35,0,0,0,0,314
844,2,77,74,0,55,0,0,0,0,1508
845,2,78,75,0,55,0,0,0,0,1508
846,37,65,63,0,35,0,0,0,0,1508
847,2,77,74,0,55,0,0,0,0,1534
848,2,78,75,0,55,0,0,0,0,1534
849,37,65,63,0,35,0,0,0,0,1534
850,2,77,74,0,55,0,0,0,0,672
851,2,78,75,0,55,0,0,0,0,672
852,37,65,63,0,35,0,0,0,0,672
853,2,77,74,0,55,0,0,0,0,787
854,2,78,75,0,55,0,0,0,0,787
855,37,65,63,0,35,0,0,0,0,787
856,2,77,74,0,55,0,0,0,0,1688
857,2,78,75,0,55,0,0,0,0,1688
858,37,65,63,0,35,0,0,0,0,1688
859,24,55,53,1,8,0,0,1,1,17
860,8,77,74,0,55,0,0,0,0,1112
861,8,78,75,0,55,0,0,0,0,1112
862,37,65,63,0,35,0,0,0,0,1112
863,2,77,74,0,55,0,0,0,0,1778
864,2,78,75,0,55,0,0,0,0,1778
865,37,65,63,0,35,0,0,0,0,1778
866,2,77,74,0,55,0,0,0,0,1039
867,2,78,75,0,55,0,0,0,0,1039
868,37,65,63,0,35,0,0,0,0,1039
869,2,77,74,0,55,0,0,0,0,565
870,2,78,75,0,55,0,0,0,0,565
871,37,65,63,0,35,0,0,0,0,565
872,2,77,74,0,55,0,0,0,0,1163
873,2,78,75,0,55,0,0,0,0,1163
874,37,65,63,0,35,0,0,0,0,1163
875,2,77,74,0,55,0,0,0,0,1200
876,2,78,75,0,55,0,0,0,0,1200
877,37,65,63,0,35,0,0,0,0,1200
878,2,77,74,0,55,0,0,0,0,420
879,2,78,75,0,55,0,0,0,0,420
880,37,65,63,0,35,0,0,0,0,420
881,2,77,74,0,55,0,0,0,0,1805
882,2,78,75,0,55,0,0,0,0,1805
883,37,65,63,0,35,0,0,0,0,1805
884,2,77,74,0,55,0,0,0,0,1195
885,2,78,75,0,55,0,0,0,0,1195
886,37,65,63,0,35,0,0,0,0,1195
887,2,77,74,0,54,0,0,0,0,80
888,2,78,75,0,54,0,0,0,0,80
889,37,65,63,0,34,0,0,0,0,80
890,2,77,74,0,55,0,0,0,0,1670
891,2,78,75,0,55,0,0,0,0,1670
892,37,65,63,0,35,0,0,0,0,1670
893,8,77,74,0,54,0,0,0,0,124
894,8,78,75,0,54,0,0,0,0,124
895,37,65,63,0,34,0,0,0,0,124
896,2,77,74,0,55,0,0,0,0,732
897,2,78,75,0,55,0,0,0,0,732
898,37,65,63,0,35,0,0,0,0,732
899,2,77,74,0,55,0,0,0,0,540
900,2,78,75,0,55,0,0,0,0,540
901,37,65,63,0,35,0,0,0,0,540
902,2,77,74,0,55,0,0,0,0,821
903,2,78,75,0,55,0,0,0,0,821
904,37,65,63,0,35,0,0,0,0,821
905,2,77,74,0,55,0,0,0,0,1682
906,2,78,75,0,55,0,0,0,0,1682
907,37,65,63,0,35,0,0,0,0,1682
908,2,77,74,0,55,0,0,0,0,653
909,2,78,75,0,55,0,0,0,0,653
910,37,65,63,0,35,0,0,0,0,653
911,2,77,74,0,55,0,0,0,0,599
912,2,78,75,0,55,0,0,0,0,599
913,37,65,63,0,35,0,0,0,0,599
914,2,77,74,0,55,0,0,0,0,193
915,2,78,75,0,55,0,0,0,0,193
916,37,65,63,0,35,0,0,0,0,193
917,29,53,51,0,56,0,0,1,1,21
918,2,77,74,0,55,0,0,0,0,1084
919,2,78,75,0,55,0,0,0,0,1084
920,37,65,63,0,35,0,0,0,0,1084
921,2,77,74,0,55,0,0,0,0,1145
922,2,78,75,0,55,0,0,0,0,1145
923,37,65,63,0,35,0,0,0,0,1145
924,2,77,74,0,55,0,0,0,0,1617
925,2,78,75,0,55,0,0,0,0,1617
926,37,65,63,0,35,0,0,0,0,1617
927,2,77,74,0,55,0,0,0,0,191
928,2,78,75,0,55,0,0,0,0,191
929,37,65,63,0,35,0,0,0,0,191
930,2,77,74,0,55,0,0,0,0,1351
931,2,78,75,0,55,0,0,0,0,1351
932,37,65,63,0,35,0,0,0,0,1351
933,2,77,74,0,55,0,0,0,0,1800
934,2,78,75,0,55,0,0,0,0,1800
935,37,65,63,0,35,0,0,0,0,1800
936,2,77,74,0,55,0,0,0,0,279
937,2,78,75,0,55,0,0,0,0,279
938,37,65,63,0,35,0,0,0,0,279
939,2,77,74,0,55,0,0,0,0,668
940,2,78,75,0,55,0,0,0,0,668
941,37,65,63,0,35,0,0,0,0,668
942,2,77,74,0,55,0,0,0,0,1102
943,2,78,75,0,55,0,0,0,0,1102
944,37,65,63,0,35,0,0,0,0,1102
945,2,77,74,0,55,0,0,0,0,1382
946,2,78,75,0,55,0,0,0,0,1382
947,37,65,63,0,35,0,0,0,0,1382
948,2,77,74,0,55,0,0,0,0,827
949,2,78,75,0,55,0,0,0,0,827
950,37,65,63,0,35,0,0,0,0,827
951,2,77,74,0,55,0,0,0,0,1813
952,2,78,75,0,55,0,0,0,0,1813
953,37,65,63,0,35,0,0,0,0,1813
954,2,77,74,0,55,0,0,0,0,1462
955,2,78,75,0,55,0,0,0,0,1462
956,37,65,63,0,35,0,0,0,0,1462
957,2,77,74,0,55,0,0,0,0,380
958,2,78,75,0,55,0,0,0,0,380
959,37,65,63,0,35,0,0,0,0,380
960,2,77,74,0,55,0,0,0,0,509
961,2,78,75,0,55,0,0,0,0,509
962,37,65,63,0,35,0,0,0,0,509
963,2,77,74,0,55,0,0,0,0,988
964,2,78,75,0,55,0,0,0,0,988
965,37,65,63,0,35,0,0,0,0,988
966,12,57,56,0,56,0,0,1,1,6
967,2,77,74,0,55,0,0,0,0,508
968,2,78,75,0,55,0,0,0,0,508
969,37,65,63,0,35,0,0,0,0,508
970,2,77,74,0,55,0,0,0,0,652
971,2,78,75,0,55,0,0,0,0,652
972,37,65,63,0,35,0,0,0,0,652
973,2,77,74,0,55,0,0,0,0,527
974,2,78,75,0,55,0,0,0,0,527
975,37,65,63,0,35,0,0,0,0,527
976,2,77,74,0,55,0,0,0,0,766
977,2,78,75,0,55,0,0,0,0,766
978,37,65,63,0,35,0,0,0,0,766
979,2,77,74,0,55,0,0,0,0,859
980,2,78,75,0,55,0,0,0,0,859
981,37,65,63,0,35,0,0,0,0,859
982,2,77,74,0,54,0,0,0,0,142
983,2,78,75,0,54,0,0,0,0,142
984,37,65,63,0,34,0,0,0,0,142
985,2,77,74,0,54,0,0,0,0,93
986,2,78,75,0,54,0,0,0,0,93
987,37,65,63,0,34,0,0,0,0,93
988,2,77,74,0,55,0,0,0,0,677
989,2,78,75,0,55,0,0,0,0,677
990,37,65,63,0,35,0,0,0,0,677
991,2,77,74,0,55,0,0,0,0,633
992,2,78,75,0,55,0,0,0,0,633
993,37,65,63,0,35,0,0,0,0,633
994,2,77,74,0,55,0,0,0,0,739
995,2,78,75,0,55,0,0,0,0,739
996,37,65,63,0,35,0,0,0,0,739
997,2,77,74,0,55,0,0,0,0,383
998,2,78,75,0,55,0,0,0,0,383
999,37,65,63,0,35,0,0,0,0,383
1000,2,77,74,0,55,0,0,0,0,918
1001,2,78,75,0,55,0,0,0,0,918
1002,37,65,63,0,35,0,0,0,0,918
1003,2,77,74,0,55,0,0,0,0,1548
1004,2,78,75,0,55,0,0,0,0,1548
1005,37,65,63,0,35,0,0,0,0,1548
1006,2,77,74,0,55,0,0,0,0,512
1007,2,78,75,0,55,0,0,0,0,512
1008,37,65,63,0,35,0,0,0,0,512
1009,2,77,74,0,55,0,0,0,0,1003
1010,2,78,75,0,55,0,0,0,0,1003
1011,37,65,63,0,35,0,0,0,0,1003
1012,2,77,74,0,55,0,0,0,0,1021
1013,2,78,75,0,55,0,0,0,0,1021
1014,37,65,63,0,35,0,0,0,0,1021
1015,2,77,74,0,55,0,0,0,0,1669
1016,2,78,75,0,55,0,0,0,0,1669
1017,37,65,63,0,35,0,0,0,0,1669
1018,8,77,74,0,54,0,0,0,0,83
1019,8,78,75,0,54,0,0,0,0,83
1020,37,65,63,0,34,0,0,0,0,83
1021,2,77,74,0,55,0,0,0,0,252
1022,2,78,75,0,55,0,0,0,0,252
1023,37,65,63,0,35,0,0,0,0,252
1024,2,77,74,0,55,0,0,0,0,1473
1025,2,78,75,0,55,0,0,0,0,1473
1026,37,65,63,0,35,0,0,0,0,1473
1027,2,77,74,0,55,0,0,0,0,1224
1028,2,78,75,0,55,0,0,0,0,1224
1029,37,65,63,0,35,0,0,0,0,1224
1030,2,77,74,0,55,0,0,0,0,356
1031,2,78,75,0,55,0,0,0,0,356
1032,37,65,63,0,35,0,0,0,0,356
1033,2,77,74,0,55,0,0,0,0,904
1034,2,78,75,0,55,0,0,0,0,904
1035,37,65,63,0,35,0,0,0,0,904
1036,2,77,74,0,55,0,0,0,0,1569
1037,2,78,75,0,55,0,0,0,0,1569
1038,37,65,63,0,35,0,0,0,0,1569
1039,2,77,74,0,55,0,0,0,0,218
1040,2,78,75,0,55,0,0,0,0,218
1041,37,65,63,0,35,0,0,0,0,218
1042,2,77,74,0,55,0,0,0,0,225
1043,2,78,75,0,55,0,0,0,0,225
1044,37,65,63,0,35,0,0,0,0,225
1045,2,77,74,0,55,0,0,0,0,412
1046,2,78,75,0,55,0,0,0,0,412
1047,37,65,63,0,35,0,0,0,0,412
1048,2,77,74,0,55,0,0,0,0,1504
1049,2,78,75,0,55,0,0,0,0,1504
1050,37,65,63,0,35,0,0,0,0,1504
1051,2,77,74,0,55,0,0,0,0,418
1052,2,78,75,0,55,0,0,0,0,418
1053,37,65,63,0,35,0,0,0,0,418
1054,2,77,74,0,55,0,0,0,0,222
1055,2,78,75,0,55,0,0,0,0,222
1056,37,65,63,0,35,0,0,0,0,222
1057,2,77,74,0,55,0,0,0,0,231
1058,2,78,75,0,55,0,0,0,0,231
1059,37,65,63,0,35,0,0,0,0,231
1060,2,77,74,0,55,0,0,0,0,699
1061,2,78,75,0,55,0,0,0,0,699
1062,37,65,63,0,35,0,0,0,0,699
1063,22,35,34,0,56,0,0,1,1,16
1064,2,77,74,0,55,0,0,0,0,465
1065,2,78,75,0,55,0,0,0,0,465
1066,37,65,63,0,35,0,0,0,0,465
1067,2,77,74,0,55,0,0,0,0,1768
1068,2,78,75,0,55,0,0,0,0,1768
1069,37,65,63,0,35,0,0,0,0,1768
1070,2,77,74,0,55,0,0,0,0,711
1071,2,78,75,0,55,0,0,0,0,711
1072,37,65,63,0,35,0,0,0,0,711
1073,8,77,74,0,55,0,0,0,0,626
1074,8,78,75,0,55,0,0,0,0,626
1075,37,65,63,0,35,0,0,0,0,626
1076,8,77,74,0,55,0,0,0,0,1710
1077,8,78,75,0,55,0,0,0,0,1710
1078,37,65,63,0,35,0,0,0,0,1710
1079,2,77,74,0,55,0,0,0,0,1074
1080,2,78,75,0,55,0,0,0,0,1074
1081,37,65,63,0,35,0,0,0,0,1074
1082,2,77,74,0,55,0,0,0,0,983
1083,2,78,75,0,55,0,0,0,0,983
1084,37,65,63,0,35,0,0,0,0,983
1085,2,77,74,0,55,0,0,0,0,1169
1086,2,78,75,0,55,0,0,0,0,1169
1087,37,65,63,0,35,0,0,0,0,1169
1088,2,77,74,0,55,0,0,0,0,898
1089,2,78,75,0,55,0,0,0,0,898
1090,37,65,63,0,35,0,0,0,0,898
1091,2,77,74,0,55,0,0,0,0,545
1092,2,78,75,0,55,0,0,0,0,545
1093,37,65,63,0,35,0,0,0,0,545
1094,2,77,74,0,55,0,0,0,0,1430
1095,2,78,75,0,55,0,0,0,0,1430
1096,37,65,63,0,35,0,0,0,0,1430
1097,2,77,74,0,55,0,0,0,0,1890
1098,2,78,75,0,55,0,0,0,0,1890
1099,37,65,63,0,35,0,0,0,0,1890
1100,2,77,74,0,54,0,0,0,0,132
1101,2,78,75,0,54,0,0,0,0,132
1102,37,65,63,0,34,0,0,0,0,132
1103,2,77,74,0,55,0,0,0,0,625
1104,2,78,75,0,55,0,0,0,0,625
1105,37,65,63,0,35,0,0,0,0,625
1106,2,77,74,0,55,0,0,0,0,1801
1107,2,78,75,0,55,0,0,0,0,1801
1108,37,65,63,0,35,0,0,0,0,1801
1109,2,77,74,0,55,0,0,0,0,1166
1110,2,78,75,0,55,0,0,0,0,1166
1111,37,65,63,0,35,0,0,0,0,1166
1112,2,77,74,0,55,0,0,0,0,1461
1113,2,78,75,0,55,0,0,0,0,1461
1114,37,65,63,0,35,0,0,0,0,1461
1115,2,77,74,0,55,0,0,0,0,407
1116,2,78,75,0,55,0,0,0,0,407
1117,37,65,63,0,35,0,0,0,0,407
1118,2,77,74,0,55,0,0,0,0,703
1119,2,78,75,0,55,0,0,0,0,703
1120,37,65,63,0,35,0,0,0,0,703
1121,25,60,58,0,56,0,0,1,1,18
1122,2,77,74,0,55,0,0,0,0,399
1123,2,78,75,0,55,0,0,0,0,399
1124,37,65,63,0,35,0,0,0,0,399
1125,41,61,59,0,56,0,0,1,1,37
1126,44,49,48,1,5,0,0,1,1,63
1127,2,77,74,0,55,0,0,0,0,691
1128,2,78,75,0,55,0,0,0,0,691
1129,37,65,63,0,35,0,0,0,0,691
1130,2,77,74,0,55,0,0,0,0,1187
1131,2,78,75,0,55,0,0,0,0,1187
1132,37,65,63,0,35,0,0,0,0,1187
1133,2,77,74,0,55,0,0,0,0,1870
1134,2,78,75,0,55,0,0,0,0,1870
1135,37,65,63,0,35,0,0,0,0,1870
1136,2,77,74,0,55,0,0,0,0,437
1137,2,78,75,0,55,0,0,0,0,437
1138,37,65,63,0,35,0,0,0,0,437
1139,2,77,74,0,55,0,0,0,0,756
1140,2,78,75,0,55,0,0,0,0,756
1141,37,65,63,0,35,0,0,0,0,756
1142,8,77,74,0,55,0,0,0,0,1637
1143,8,78,75,0,55,0,0,0,0,1637
1144,37,65,63,0,35,0,0,0,0,1637
1145,2,77,74,0,55,0,0,0,0,558
1146,2,78,75,0,55,0,0,0,0,558
1147,37,65,63,0,35,0,0,0,0,558
1148,2,77,74,0,55,0,0,0,0,1230
1149,2,78,75,0,55,0,0,0,0,1230
1150,37,65,63,0,35,0,0,0,0,1230
1151,2,77,74,0,55,0,0,0,0,1482
1152,2,78,75,0,55,0,0,0,0,1482
1153,37,65,63,0,35,0,0,0,0,1482
1154,2,77,74,0,55,0,0,0,0,421
1155,2,78,75,0,55,0,0,0,0,421
1156,37,65,63,0,35,0,0,0,0,421
1157,2,77,74,0,55,0,0,0,0,1731
1158,2,78,75,0,55,0,0,0,0,1731
1159,37,65,63,0,35,0,0,0,0,1731
1160,2,77,74,0,55,0,0,0,0,820
1161,2,78,75,0,55,0,0,0,0,820
1162,37,65,63,0,35,0,0,0,0,820
1163,2,77,74,0,55,0,0,0,0,1122
1164,2,78,75,0,55,0,0,0,0,1122
1165,37,65,63,0,35,0,0,0,0,1122
1166,2,77,74,0,54,0,0,0,0,134
1167,2,78,75,0,54,0,0,0,0,134
1168,37,65,63,0,34,0,0,0,0,134
1169,2,77,74,0,55,0,0,0,0,265
1170,2,78,75,0,55,0,0,0,0,265
1171,37,65,63,0,35,0,0,0,0,265
1172,2,77,74,0,55,0,0,0,0,1425
1173,2,78,75,0,55,0,0,0,0,1425
1174,37,65,63,0,35,0,0,0,0,1425
1175,2,77,74,0,54,0,0,0,0,117
1176,2,78,75,0,54,0,0,0,0,117
1177,37,65,63,0,34,0,0,0,0,117
1178,2,77,74,0,54,0,0,0,0,90
1179,2,78,75,0,54,0,0,0,0,90
1180,37,65,63,0,34,0,0,0,0,90
1181,2,77,74,0,55,0,0,0,0,1047
1182,2,78,75,0,55,0,0,0,0,1047
1183,37,65,63,0,35,0,0,0,0,1047
1184,2,77,74,0,55,0,0,0,0,1203
1185,2,78,75,0,55,0,0,0,0,1203
1186,37,65,63,0,35,0,0,0,0,1203
1187,2,77,74,0,55,0,0,0,0,1469
1188,2,78,75,0,55,0,0,0,0,1469
1189,37,65,63,0,35,0,0,0,0,1469
1190,2,77,74,0,55,0,0,0,0,1404
1191,2,78,75,0,55,0,0,0,0,1404
1192,37,65,63,0,35,0,0,0,0,1404
1193,2,77,74,0,55,0,0,0,0,663
1194,2,78,75,0,55,0,0,0,0,663
1195,37,65,63,0,35,0,0,0,0,663
1196,2,77,74,0,55,0,0,0,0,784
1197,2,78,75,0,55,0,0,0,0,784
1198,37,65,63,0,35,0,0,0,0,784
1199,2,77,74,0,55,0,0,0,0,1412
1200,2,78,75,0,55,0,0,0,0,1412
1201,37,65,63,0,35,0,0,0,0,1412
1202,8,77,74,0,55,0,0,0,0,1194
1203,8,78,75,0,55,0,0,0,0,1194
1204,37,65,63,0,35,0,0,0,0,1194
1205,2,77,74,0,55,0,0,0,0,1582
1206,2,78,75,0,55,0,0,0,0,1582
1207,37,65,63,0,35,0,0,0,0,1582
1208,2,77,74,0,55,0,0,0,0,348
1209,2,78,75,0,55,0,0,0,0,348
1210,37,65,63,0,35,0,0,0,0,348
1211,2,77,74,0,55,0,0,0,0,1770
1212,2,78,75,0,55,0,0,0,0,1770
1213,37,65,63,0,35,0,0,0,0,1770
1214,2,77,74,0,55,0,0,0,0,1413
1215,2,78,75,0,55,0,0,0,0,1413
1216,37,65,63,0,35,0,0,0,0,1413
1217,2,77,74,0,55,0,0,0,0,496
1218,2,78,75,0,55,0,0,0,0,496
1219,37,65,63,0,35,0,0,0,0,496
1220,2,77,74,0,55,0,0,0,0,1121
1221,2,78,75,0,55,0,0,0,0,1121
1222,37,65,63,0,35,0,0,0,0,1121
1223,2,77,74,0,55,0,0,0,0,1632
1224,2,78,75,0,55,0,0,0,0,1632
