row_id,name,startdate,enddate,location,description,eventattendancemode,eventstatus,image,offers,organizer,page_url
105,30,63,58,0,5768,0,1,0,0,0,1028
106,44,62,58,0,4957,0,1,0,0,0,1028
107,45,69,64,0,2395,0,1,0,0,1,1028
108,51,67,62,0,3195,0,1,0,0,0,1028
109,52,68,63,0,3195,0,1,0,0,0,1028
110,57,64,59,0,3990,0,1,0,0,0,1028
111,29,72,67,0,1733,0,1,0,0,0,777
112,28,71,66,0,1227,0,1,0,0,0,777
113,15,66,61,0,501,0,1,0,0,1,943
114,30,63,58,0,5693,0,1,0,0,0,943
115,44,62,58,0,4882,0,1,0,0,0,943
116,45,69,64,0,2320,0,1,0,0,1,943
117,51,67,62,0,3120,0,1,0,0,0,943
118,52,68,63,0,3120,0,1,0,0,0,943
119,57,64,59,0,3915,0,1,0,0,0,943
120,29,72,67,0,1525,0,1,0,0,0,423
121,28,71,66,0,1019,0,1,0,0,0,423
122,26,73,68,0,4309,0,1,0,0,0,1446
123,29,72,67,0,1539,0,1,0,0,0,1446
124,28,71,66,0,1033,0,1,0,0,0,1446
125,29,72,67,0,1668,0,1,0,0,0,765
126,28,71,66,0,1162,0,1,0,0,0,765
127,15,66,61,0,34,0,1,0,0,1,887
128,30,63,58,0,5226,0,1,0,0,0,887
129,44,62,58,0,4415,0,1,0,0,0,887
130,45,69,64,0,1852,0,1,0,0,1,887
131,51,67,62,0,2653,0,1,0,0,0,887
132,52,68,63,0,2653,0,1,0,0,0,887
133,57,64,59,0,3448,0,1,0,0,0,887
134,15,66,61,0,611,0,1,0,0,1,1085
135,30,63,58,0,5803,0,1,0,0,0,1085
136,44,62,58,0,4992,0,1,0,0,0,1085
137,45,69,64,0,2430,0,1,0,0,1,1085
138,51,67,62,0,3230,0,1,0,0,0,1085
139,52,68,63,0,3230,0,1,0,0,0,1085
140,57,64,59,0,4025,0,1,0,0,0,1085
141,61,26,26,0,4226,0,1,0,1,1,54
142,15,66,61,0,379,0,1,0,0,1,466
143,30,63,58,0,5571,0,1,0,0,0,466
144,44,62,58,0,4760,0,1,0,0,0,466
145,45,69,64,0,2198,0,1,0,0,1,466
146,51,67,62,0,2998,0,1,0,0,0,466
147,52,68,63,0,2998,0,1,0,0,0,466
148,57,64,59,0,3793,0,1,0,0,0,466
149,29,72,67,0,1808,0,1,0,0,0,333
150,28,71,66,0,1302,0,1,0,0,0,333
151,26,73,68,0,4299,0,1,0,0,0,1212
152,29,72,67,0,1504,0,1,0,0,0,1212
153,28,71,66,0,998,0,1,0,0,0,1212
154,29,72,67,0,1748,0,1,0,0,0,1184
155,28,71,66,0,1242,0,1,0,0,0,1184
156,15,66,61,0,556,0,1,0,0,1,760
157,30,63,58,0,5748,0,1,0,0,0,760
158,44,62,58,0,4937,0,1,0,0,0,760
159,45,69,64,0,2375,0,1,0,0,1,760
160,51,67,62,0,3175,0,1,0,0,0,760
161,52,68,63,0,3175,0,1,0,0,0,760
162,57,64,59,0,3970,0,1,0,0,0,760
