row_id,name,startdate,enddate,location,description,eventattendancemode,eventstatus,image,offers,organizer,page_url
243,69,110,108,0,48,0,0,0,0,0,526
244,20,113,110,0,85,0,0,0,0,0,941
245,44,117,114,0,44,0,0,0,0,0,941
246,66,103,101,0,49,0,0,0,0,0,941
247,65,115,111,0,95,0,0,0,0,0,941
248,67,107,105,0,30,0,0,0,0,0,941
249,69,110,108,0,48,0,0,0,0,0,941
250,3,111,107,0,25,0,0,0,0,0,644
251,6,108,103,0,66,0,0,0,0,0,644
252,16,105,100,0,40,0,0,0,0,0,644
253,16,106,102,0,40,0,0,0,0,0,644
254,24,116,113,0,52,0,0,0,0,0,644
255,44,117,114,0,44,0,0,0,0,0,644
256,66,103,101,0,49,0,0,0,0,0,644
257,65,115,111,0,95,0,0,0,0,0,644
258,67,107,105,0,30,0,0,0,0,0,644
259,68,112,109,0,68,0,0,0,0,0,644
260,69,110,108,0,48,0,0,0,0,0,644
261,70,113,110,0,85,0,0,0,0,0,644
262,20,113,110,0,85,0,0,0,0,0,128
263,44,117,114,0,44,0,0,0,0,0,128
264,66,103,101,0,49,0,0,0,0,0,128
265,65,115,111,0,95,0,0,0,0,0,128
266,67,107,105,0,30,0,0,0,0,0,128
267,69,110,108,0,48,0,0,0,0,0,128
268,20,113,110,0,85,0,0,0,0,0,730
269,44,117,114,0,44,0,0,0,0,0,730
270,66,103,101,0,49,0,0,0,0,0,730
271,65,115,111,0,95,0,0,0,0,0,730
272,67,107,105,0,30,0,0,0,0,0,730
273,69,110,108,0,48,0,0,0,0,0,730
274,20,113,110,0,85,0,0,0,0,0,379
275,44,117,114,0,44,0,0,0,0,0,379
276,66,103,101,0,49,0,0,0,0,0,379
277,65,115,111,0,95,0,0,0,0,0,379
278,67,107,105,0,30,0,0,0,0,0,379
279,69,110,108,0,48,0,0,0,0,0,379
280,3,111,107,0,25,0,0,0,0,0,815
281,16,105,100,0,40,0,0,0,0,0,815
282,16,106,102,0,40,0,0,0,0,0,815
283,24,116,113,0,52,0,0,0,0,0,815
284,44,117,114,0,44,0,0,0,0,0,815
285,66,103,101,0,49,0,0,0,0,0,815
286,65,115,111,0,95,0,0,0,0,0,815
287,67,107,105,0,30,0,0,0,0,0,815
288,69,110,108,0,48,0,0,0,0,0,815
289,70,113,110,0,85,0,0,0,0,0,815
290,66,103,101,0,49,0,0,0,0,0,970
291,3,111,107,0,25,0,0,0,0,0,703
292,16,105,100,0,40,0,0,0,0,0,703
293,16,106,102,0,40,0,0,0,0,0,703
294,24,116,113,0,52,0,0,0,0,0,703
295,44,117,114,0,44,0,0,0,0,0,703
296,66,103,101,0,49,0,0,0,0,0,703
