row_id,name,startdate,enddate,location,description,eventstatus,offers,performer,doortime,page_url
5362,1456,4500,4500,0,791,0,0,0,4500,234
5363,649,4520,4520,0,225,0,0,0,4520,234
5364,1456,4796,4796,0,791,0,0,0,4796,234
5365,650,4817,4817,0,225,0,0,0,4817,234
5366,1451,655,655,0,791,0,0,0,655,234
5367,1457,5087,5087,0,791,0,0,0,5087,234
5368,650,5110,5110,0,225,0,0,0,5110,234
5369,1457,5381,5381,0,791,0,0,0,5381,234
5370,650,5407,5407,0,225,0,0,0,5407,234
5371,644,674,674,0,225,0,0,0,674,234
5372,1458,5686,5686,0,791,0,0,0,5686,234
5373,651,5709,5709,0,225,0,0,0,5709,234
5374,1458,5978,5978,0,791,0,0,0,5978,234
5375,651,6004,6004,0,225,0,0,0,6004,234
5376,1458,6269,6269,0,791,0,0,0,6269,234
5377,652,6291,6291,0,225,0,0,0,6291,234
5378,1459,6561,6561,0,791,0,0,0,6561,234
5379,652,6587,6587,0,225,0,0,0,6587,234
5380,1459,6859,6859,0,791,0,0,0,6859,234
5381,653,6884,6884,0,225,0,0,0,6884,234
5382,1460,7152,7152,0,791,0,0,0,7152,234
5383,653,7178,7178,0,225,0,0,0,7178,234
5384,1460,7449,7449,0,791,0,0,0,7449,234
5385,653,7474,7474,0,225,0,0,0,7474,234
5386,1460,7739,7739,0,791,0,0,0,7739,234
5387,654,7769,7769,0,225,0,0,0,7769,234
5388,1451,955,955,0,791,0,0,0,955,234
5389,1461,8031,8031,0,791,0,0,0,8031,234
5390,654,8061,8061,0,225,0,0,0,8061,234
5391,1461,8322,8322,0,791,0,0,0,8322,234
5392,655,8355,8355,0,225,0,0,0,8355,234
5393,645,976,976,0,225,0,0,0,976,234
5394,1462,8611,8611,0,791,0,0,0,8611,234
5395,655,8644,8644,0,225,0,0,0,8644,234
5396,1462,8905,8905,0,791,0,0,0,8905,234
5397,656,8940,8940,0,225,0,0,0,8940,234
5398,1452,1252,1252,0,791,0,0,0,1252,234
5399,645,1273,1273,0,225,0,0,0,1273,234
5400,1577,1604,1604,0,1106,0,0,0,1604,548
5401,764,1660,1660,0,540,0,0,0,1660,548
5402,1577,1904,1904,0,1106,0,0,0,1904,548
5403,764,1959,1959,0,540,0,0,0,1959,548
5404,1578,404,404,0,1106,0,0,0,404,548
5405,1576,2202,2202,0,1106,0,0,0,2202,548
5406,763,2257,2257,0,540,0,0,0,2257,548
5407,1576,2504,2504,0,1106,0,0,0,2504,548
5408,763,2559,2559,0,540,0,0,0,2559,548
5409,766,460,460,0,540,0,0,0,460,548
5410,1576,2801,2801,0,1106,0,0,0,2801,548
5411,763,2855,2855,0,540,0,0,0,2855,548
5412,1575,3089,3089,0,1106,0,0,0,3089,548
5413,762,3143,3143,0,540,0,0,0,3143,548
5414,1575,3385,3385,0,1106,0,0,0,3385,548
5415,762,3437,3437,0,540,0,0,0,3437,548
5416,1575,3678,3678,0,1106,0,0,0,3678,548
5417,761,3730,3730,0,540,0,0,0,3730,548
5418,1574,3973,3973,0,1106,0,0,0,3973,548
5419,761,4027,4027,0,540,0,0,0,4027,548
5420,1574,4267,4267,0,1106,0,0,0,4267,548
5421,761,4320,4320,0,540,0,0,0,4320,548
5422,1574,4565,4565,0,1106,0,0,0,4565,548
5423,760,4615,4615,0,540,0,0,0,4615,548
5424,1573,4859,4859,0,1106,0,0,0,4859,548
5425,760,4911,4911,0,540,0,0,0,4911,548
5426,1578,710,710,0,1106,0,0,0,710,548
5427,1573,5153,5153,0,1106,0,0,0,5153,548
5428,760,5204,5204,0,540,0,0,0,5204,548
5429,1572,5451,5451,0,1106,0,0,0,5451,548
5430,759,5503,5503,0,540,0,0,0,5503,548
5431,765,764,764,0,540,0,0,0,764,548
5432,1572,5750,5750,0,1106,0,0,0,5750,548
5433,759,5800,5800,0,540,0,0,0,5800,548
5434,1572,6049,6049,0,1106,0,0,0,6049,548
5435,758,6098,6098,0,540,0,0,0,6098,548
5436,1571,6338,6338,0,1106,0,0,0,6338,548
5437,758,6386,6386,0,540,0,0,0,6386,548
5438,1571,6633,6633,0,1106,0,0,0,6633,548
5439,758,6683,6683,0,540,0,0,0,6683,548
5440,1571,6929,6929,0,1106,0,0,0,6929,548
5441,757,6977,6977,0,540,0,0,0,6977,548
5442,1570,7223,7223,0,1106,0,0,0,7223,548
5443,757,7273,7273,0,540,0,0,0,7273,548
5444,1570,7519,7519,0,1106,0,0,0,7519,548
5445,757,7568,7568,0,540,0,0,0,7568,548
5446,1570,7814,7814,0,1106,0,0,0,7814,548
5447,756,7864,7864,0,540,0,0,0,7864,548
5448,1578,1009,1009,0,1106,0,0,0,1009,548
5449,1569,8105,8105,0,1106,0,0,0,8105,548
5450,756,8151,8151,0,540,0,0,0,8151,548
5451,1569,8397,8397,0,1106,0,0,0,8397,548
5452,756,8446,8446,0,540,0,0,0,8446,548
5453,765,1064,1064,0,540,0,0,0,1064,548
5454,1569,8687,8687,0,1106,0,0,0,8687,548
5455,755,8736,8736,0,540,0,0,0,8736,548
5456,1568,8982,8982,0,1106,0,0,0,8982,548
5457,755,9030,9030,0,540,0,0,0,9030,548
5458,1577,1308,1308,0,1106,0,0,0,1308,548
5459,765,1365,1365,0,540,0,0,0,1365,548
5460,1590,1617,1617,0,588,0,0,0,1617,30
5461,821,1710,1710,0,22,0,0,0,1710,30
5462,1588,1915,1915,0,588,0,0,0,1915,30
5463,818,2008,2008,0,22,0,0,0,2008,30
5464,1599,423,423,0,588,0,0,0,423,30
5465,1586,2212,2212,0,588,0,0,0,2212,30
5466,815,2304,2304,0,22,0,0,0,2304,30
5467,1583,2511,2511,0,588,0,0,0,2511,30
5468,812,2602,2602,0,22,0,0,0,2602,30
5469,832,518,518,0,22,0,0,0,518,30
5470,1581,2806,2806,0,588,0,0,0,2806,30
5471,810,2897,2897,0,22,0,0,0,2897,30
5472,1579,3093,3093,0,588,0,0,0,3093,30
5473,807,3182,3182,0,22,0,0,0,3182,30
5474,1576,3386,3386,0,588,0,0,0,3386,30
5475,804,3475,3475,0,22,0,0,0,3475,30
5476,1574,3677,3677,0,588,0,0,0,3677,30
5477,801,3765,3765,0,22,0,0,0,3765,30
5478,1572,3971,3971,0,588,0,0,0,3971,30
5479,799,4061,4061,0,22,0,0,0,4061,30
5480,1569,4262,4262,0,588,0,0,0,4262,30
5481,796,4352,4352,0,22,0,0,0,4352,30
5482,1567,4558,4558,0,588,0,0,0,4558,30
5483,793,4646,4646,0,22,0,0,0,4646,30
5484,1565,4851,4851,0,588,0,0,0,4851,30
5485,791,4939,4939,0,22,0,0,0,4939,30
5486,1597,728,728,0,588,0,0,0,728,30
5487,1562,5142,5142,0,588,0,0,0,5142,30
5488,788,5230,5230,0,22,0,0,0,5230,30
5489,1560,5439,5439,0,588,0,0,0,5439,30
5490,785,5528,5528,0,22,0,0,0,5528,30
5491,829,820,820,0,22,0,0,0,820,30
5492,1557,5735,5735,0,588,0,0,0,5735,30
5493,783,5824,5824,0,22,0,0,0,5824,30
5494,1555,6032,6032,0,588,0,0,0,6032,30
5495,780,6119,6119,0,22,0,0,0,6119,30
5496,1553,6320,6320,0,588,0,0,0,6320,30
5497,778,6406,6406,0,22,0,0,0,6406,30
5498,1550,6612,6612,0,588,0,0,0,6612,30
5499,775,6700,6700,0,22,0,0,0,6700,30
5500,1548,6906,6906,0,588,0,0,0,6906,30
5501,772,6992,6992,0,22,0,0,0,6992,30
5502,1546,7199,7199,0,588,0,0,0,7199,30
5503,770,7286,7286,0,22,0,0,0,7286,30
5504,1543,7492,7492,0,588,0,0,0,7492,30
5505,767,7577,7577,0,22,0,0,0,7577,30
5506,1541,7785,7785,0,588,0,0,0,7785,30
5507,765,7873,7873,0,22,0,0,0,7873,30
5508,1595,1026,1026,0,588,0,0,0,1026,30
5509,1539,8075,8075,0,588,0,0,0,8075,30
5510,762,8157,8157,0,22,0,0,0,8157,30
5511,1536,8364,8364,0,588,0,0,0,8364,30
5512,760,8450,8450,0,22,0,0,0,8450,30
5513,826,1116,1116,0,22,0,0,0,1116,30
5514,1534,8652,8652,0,588,0,0,0,8652,30
5515,757,8738,8738,0,22,0,0,0,8738,30
5516,1532,8946,8946,0,588,0,0,0,8946,30
5517,755,9030,9030,0,22,0,0,0,9030,30
5518,1593,1324,1324,0,588,0,0,0,1324,30
5519,824,1416,1416,0,22,0,0,0,1416,30
5520,1608,1635,1635,0,717,0,0,0,1635,156
5521,821,1710,1710,0,151,0,0,0,1710,156
5522,1607,1934,1934,0,717,0,0,0,1934,156
5523,819,2009,2009,0,151,0,0,0,2009,156
5524,1615,439,439,0,717,0,0,0,439,156
5525,1605,2231,2231,0,717,0,0,0,2231,156
5526,817,2306,2306,0,151,0,0,0,2306,156
5527,1603,2531,2531,0,717,0,0,0,2531,156
5528,815,2605,2605,0,151,0,0,0,2605,156
5529,829,515,515,0,151,0,0,0,515,156
5530,1601,2826,2826,0,717,0,0,0,2826,156
5531,813,2900,2900,0,151,0,0,0,2900,156
5532,1599,3113,3113,0,717,0,0,0,3113,156
5533,811,3186,3186,0,151,0,0,0,3186,156
5534,1598,3408,3408,0,717,0,0,0,3408,156
5535,809,3480,3480,0,151,0,0,0,3480,156
5536,1596,3699,3699,0,717,0,0,0,3699,156
5537,807,3771,3771,0,151,0,0,0,3771,156
5538,1594,3993,3993,0,717,0,0,0,3993,156
5539,805,4067,4067,0,151,0,0,0,4067,156
5540,1592,4285,4285,0,717,0,0,0,4285,156
5541,803,4359,4359,0,151,0,0,0,4359,156
5542,1590,4581,4581,0,717,0,0,0,4581,156
5543,801,4654,4654,0,151,0,0,0,4654,156
5544,1588,4874,4874,0,717,0,0,0,4874,156
5545,799,4947,4947,0,151,0,0,0,4947,156
5546,1614,745,745,0,717,0,0,0,745,156
5547,1587,5167,5167,0,717,0,0,0,5167,156
5548,797,5239,5239,0,151,0,0,0,5239,156
5549,1585,5464,5464,0,717,0,0,0,5464,156
5550,795,5538,5538,0,151,0,0,0,5538,156
5551,827,818,818,0,151,0,0,0,818,156
5552,1583,5761,5761,0,717,0,0,0,5761,156
5553,793,5834,5834,0,151,0,0,0,5834,156
5554,1581,6058,6058,0,717,0,0,0,6058,156
5555,791,6130,6130,0,151,0,0,0,6130,156
5556,1579,6346,6346,0,717,0,0,0,6346,156
5557,789,6417,6417,0,151,0,0,0,6417,156
5558,1577,6639,6639,0,717,0,0,0,6639,156
5559,787,6712,6712,0,151,0,0,0,6712,156
5560,1575,6933,6933,0,717,0,0,0,6933,156
5561,785,7005,7005,0,151,0,0,0,7005,156
5562,1574,7227,7227,0,717,0,0,0,7227,156
5563,783,7299,7299,0,151,0,0,0,7299,156
5564,1572,7521,7521,0,717,0,0,0,7521,156
5565,781,7591,7591,0,151,0,0,0,7591,156
5566,1570,7814,7814,0,717,0,0,0,7814,156
5567,779,7887,7887,0,151,0,0,0,7887,156
5568,1612,1043,1043,0,717,0,0,0,1043,156
5569,1568,8104,8104,0,717,0,0,0,8104,156
5570,777,8172,8172,0,151,0,0,0,8172,156
5571,1566,8394,8394,0,717,0,0,0,8394,156
5572,775,8465,8465,0,151,0,0,0,8465,156
5573,825,1115,1115,0,151,0,0,0,1115,156
5574,1564,8682,8682,0,717,0,0,0,8682,156
5575,773,8754,8754,0,151,0,0,0,8754,156
5576,1563,8977,8977,0,717,0,0,0,8977,156
5577,771,9046,9046,0,151,0,0,0,9046,156
5578,1610,1341,1341,0,717,0,0,0,1341,156
5579,823,1415,1415,0,151,0,0,0,1415,156
5580,1582,1609,1609,0,1104,0,0,0,1609,547
5581,797,1686,1686,0,538,0,0,0,1686,547
5582,1580,1907,1907,0,1104,0,0,0,1907,547
5583,795,1985,1985,0,538,0,0,0,1985,547
5584,1590,414,414,0,1104,0,0,0,414,547
5585,1578,2204,2204,0,1104,0,0,0,2204,547
5586,793,2282,2282,0,538,0,0,0,2282,547
5587,1577,2505,2505,0,1104,0,0,0,2505,547
5588,791,2581,2581,0,538,0,0,0,2581,547
5589,806,492,492,0,538,0,0,0,492,547
5590,1575,2800,2800,0,1104,0,0,0,2800,547
5591,789,2876,2876,0,538,0,0,0,2876,547
5592,1573,3087,3087,0,1104,0,0,0,3087,547
5593,786,3161,3161,0,538,0,0,0,3161,547
5594,1571,3381,3381,0,1104,0,0,0,3381,547
5595,784,3455,3455,0,538,0,0,0,3455,547
5596,1569,3672,3672,0,1104,0,0,0,3672,547
5597,782,3746,3746,0,538,0,0,0,3746,547
5598,1567,3966,3966,0,1104,0,0,0,3966,547
5599,780,4042,4042,0,538,0,0,0,4042,547
5600,1565,4258,4258,0,1104,0,0,0,4258,547
5601,778,4334,4334,0,538,0,0,0,4334,547
5602,1563,4554,4554,0,1104,0,0,0,4554,547
5603,776,4629,4629,0,538,0,0,0,4629,547
5604,1561,4847,4847,0,1104,0,0,0,4847,547
5605,774,4922,4922,0,538,0,0,0,4922,547
5606,1588,719,719,0,1104,0,0,0,719,547
5607,1559,5139,5139,0,1104,0,0,0,5139,547
5608,772,5214,5214,0,538,0,0,0,5214,547
5609,1557,5436,5436,0,1104,0,0,0,5436,547
5610,770,5513,5513,0,538,0,0,0,5513,547
5611,804,795,795,0,538,0,0,0,795,547
5612,1556,5734,5734,0,1104,0,0,0,5734,547
5613,768,5809,5809,0,538,0,0,0,5809,547
5614,1554,6031,6031,0,1104,0,0,0,6031,547
5615,765,6105,6105,0,538,0,0,0,6105,547
5616,1552,6319,6319,0,1104,0,0,0,6319,547
5617,763,6391,6391,0,538,0,0,0,6391,547
5618,1550,6612,6612,0,1104,0,0,0,6612,547
5619,761,6686,6686,0,538,0,0,0,6686,547
5620,1548,6906,6906,0,1104,0,0,0,6906,547
5621,759,6979,6979,0,538,0,0,0,6979,547
5622,1546,7199,7199,0,1104,0,0,0,7199,547
5623,757,7273,7273,0,538,0,0,0,7273,547
5624,1544,7493,7493,0,1104,0,0,0,7493,547
5625,755,7566,7566,0,538,0,0,0,7566,547
5626,1542,7786,7786,0,1104,0,0,0,7786,547
5627,753,7861,7861,0,538,0,0,0,7861,547
5628,1586,1017,1017,0,1104,0,0,0,1017,547
5629,1540,8076,8076,0,1104,0,0,0,8076,547
5630,751,8146,8146,0,538,0,0,0,8146,547
5631,1538,8366,8366,0,1104,0,0,0,8366,547
5632,749,8439,8439,0,538,0,0,0,8439,547
5633,801,1091,1091,0,538,0,0,0,1091,547
5634,1536,8654,8654,0,1104,0,0,0,8654,547
5635,747,8728,8728,0,538,0,0,0,8728,547
5636,1534,8948,8948,0,1104,0,0,0,8948,547
5637,745,9020,9020,0,538,0,0,0,9020,547
5638,1584,1315,1315,0,1104,0,0,0,1315,547
5639,799,1391,1391,0,538,0,0,0,1391,547
5640,1620,1647,1647,0,1052,0,0,0,1647,496
5641,822,1711,1711,0,486,0,0,0,1711,496
5642,1619,1945,1945,0,1052,0,0,0,1945,496
5643,820,2010,2010,0,486,0,0,0,2010,496
5644,1626,450,450,0,1052,0,0,0,450,496
5645,1618,2244,2244,0,1052,0,0,0,2244,496
5646,818,2307,2307,0,486,0,0,0,2307,496
5647,1616,2544,2544,0,1052,0,0,0,2544,496
5648,817,2607,2607,0,486,0,0,0,2607,496
5649,828,514,514,0,486,0,0,0,514,496
5650,1615,2840,2840,0,1052,0,0,0,2840,496
5651,815,2902,2902,0,486,0,0,0,2902,496
5652,1613,3127,3127,0,1052,0,0,0,3127,496
5653,814,3189,3189,0,486,0,0,0,3189,496
5654,1612,3422,3422,0,1052,0,0,0,3422,496
5655,812,3483,3483,0,486,0,0,0,3483,496
5656,1611,3712,3712,0,1052,0,0,0,3712,496
5657,811,3775,3775,0,486,0,0,0,3775,496
5658,1609,4007,4007,0,1052,0,0,0,4007,496
5659,809,4071,4071,0,486,0,0,0,4071,496
5660,1608,4300,4300,0,1052,0,0,0,4300,496
5661,808,4364,4364,0,486,0,0,0,4364,496
5662,1606,4596,4596,0,1052,0,0,0,4596,496
5663,806,4659,4659,0,486,0,0,0,4659,496
5664,1605,4891,4891,0,1052,0,0,0,4891,496
5665,805,4953,4953,0,486,0,0,0,4953,496
5666,1625,756,756,0,1052,0,0,0,756,496
5667,1603,5183,5183,0,1052,0,0,0,5183,496
5668,803,5245,5245,0,486,0,0,0,5245,496
5669,1602,5479,5479,0,1052,0,0,0,5479,496
5670,802,5544,5544,0,486,0,0,0,5544,496
5671,826,817,817,0,486,0,0,0,817,496
5672,1601,5777,5777,0,1052,0,0,0,5777,496
5673,800,5841,5841,0,486,0,0,0,5841,496
5674,1599,6074,6074,0,1052,0,0,0,6074,496
5675,799,6138,6138,0,486,0,0,0,6138,496
5676,1598,6361,6361,0,1052,0,0,0,6361,496
5677,797,6425,6425,0,486,0,0,0,6425,496
5678,1596,6656,6656,0,1052,0,0,0,6656,496
5679,796,6721,6721,0,486,0,0,0,6721,496
5680,1595,6950,6950,0,1052,0,0,0,6950,496
5681,794,7014,7014,0,486,0,0,0,7014,496
5682,1593,7243,7243,0,1052,0,0,0,7243,496
5683,793,7309,7309,0,486,0,0,0,7309,496
5684,1592,7537,7537,0,1052,0,0,0,7537,496
5685,791,7601,7601,0,486,0,0,0,7601,496
5686,1591,7833,7833,0,1052,0,0,0,7833,496
5687,790,7898,7898,0,486,0,0,0,7898,496
5688,1623,1054,1054,0,1052,0,0,0,1054,496
5689,1589,8121,8121,0,1052,0,0,0,8121,496
5690,788,8183,8183,0,486,0,0,0,8183,496
5691,1588,8412,8412,0,1052,0,0,0,8412,496
5692,787,8477,8477,0,486,0,0,0,8477,496
5693,825,1115,1115,0,486,0,0,0,1115,496
5694,1586,8701,8701,0,1052,0,0,0,8701,496
5695,785,8766,8766,0,486,0,0,0,8766,496
5696,1585,8996,8996,0,1052,0,0,0,8996,496
5697,784,9059,9059,0,486,0,0,0,9059,496
5698,1622,1353,1353,0,1052,0,0,0,1353,496
5699,823,1415,1415,0,486,0,0,0,1415,496
5700,1616,1643,1643,0,722,0,0,0,1643,160
5701,838,1726,1726,0,156,0,0,0,1726,160
5702,1614,1941,1941,0,722,0,0,0,1941,160
5703,836,2025,2025,0,156,0,0,0,2025,160
5704,1624,448,448,0,722,0,0,0,448,160
5705,1612,2238,2238,0,722,0,0,0,2238,160
5706,833,2321,2321,0,156,0,0,0,2321,160
5707,1610,2538,2538,0,722,0,0,0,2538,160
5708,831,2619,2619,0,156,0,0,0,2619,160
5709,848,533,533,0,156,0,0,0,533,160
5710,1608,2833,2833,0,722,0,0,0,2833,160
5711,828,2915,2915,0,156,0,0,0,2915,160
5712,1606,3120,3120,0,722,0,0,0,3120,160
5713,826,3200,3200,0,156,0,0,0,3200,160
5714,1603,3413,3413,0,722,0,0,0,3413,160
5715,824,3494,3494,0,156,0,0,0,3494,160
5716,1601,3704,3704,0,722,0,0,0,3704,160
5717,821,3785,3785,0,156,0,0,0,3785,160
5718,1599,3998,3998,0,722,0,0,0,3998,160
5719,819,4079,4079,0,156,0,0,0,4079,160
5720,1597,4290,4290,0,722,0,0,0,4290,160
5721,816,4371,4371,0,156,0,0,0,4371,160
5722,1595,4586,4586,0,722,0,0,0,4586,160
5723,814,4667,4667,0,156,0,0,0,4667,160
5724,1593,4879,4879,0,722,0,0,0,4879,160
5725,812,4960,4960,0,156,0,0,0,4960,160
5726,1622,753,753,0,722,0,0,0,753,160
5727,1591,5171,5171,0,722,0,0,0,5171,160
5728,809,5251,5251,0,156,0,0,0,5251,160
5729,1589,5468,5468,0,722,0,0,0,5468,160
5730,807,5549,5549,0,156,0,0,0,5549,160
5731,846,836,836,0,156,0,0,0,836,160
5732,1586,5764,5764,0,722,0,0,0,5764,160
5733,805,5846,5846,0,156,0,0,0,5846,160
5734,1584,6061,6061,0,722,0,0,0,6061,160
5735,802,6141,6141,0,156,0,0,0,6141,160
5736,1582,6349,6349,0,722,0,0,0,6349,160
5737,800,6428,6428,0,156,0,0,0,6428,160
5738,1580,6642,6642,0,722,0,0,0,6642,160
5739,798,6723,6723,0,156,0,0,0,6723,160
5740,1578,6936,6936,0,722,0,0,0,6936,160
5741,795,7015,7015,0,156,0,0,0,7015,160
5742,1576,7229,7229,0,722,0,0,0,7229,160
5743,793,7309,7309,0,156,0,0,0,7309,160
5744,1574,7523,7523,0,722,0,0,0,7523,160
5745,791,7601,7601,0,156,0,0,0,7601,160
5746,1572,7816,7816,0,722,0,0,0,7816,160
5747,789,7897,7897,0,156,0,0,0,7897,160
5748,1620,1051,1051,0,722,0,0,0,1051,160
5749,1569,8105,8105,0,722,0,0,0,8105,160
5750,786,8181,8181,0,156,0,0,0,8181,160
5751,1567,8395,8395,0,722,0,0,0,8395,160
5752,784,8474,8474,0,156,0,0,0,8474,160
5753,843,1132,1132,0,156,0,0,0,1132,160
5754,1565,8683,8683,0,722,0,0,0,8683,160
5755,782,8763,8763,0,156,0,0,0,8763,160
5756,1563,8977,8977,0,722,0,0,0,8977,160
5757,780,9055,9055,0,156,0,0,0,9055,160
5758,1618,1349,1349,0,722,0,0,0,1349,160
5759,841,1433,1433,0,156,0,0,0,1433,160
5760,1601,1628,1628,0,762,0,0,0,1628,203
5761,806,1695,1695,0,196,0,0,0,1695,203
5762,1599,1926,1926,0,762,0,0,0,1926,203
5763,805,1995,1995,0,196,0,0,0,1995,203
5764,1607,431,431,0,762,0,0,0,431,203
5765,1597,2223,2223,0,762,0,0,0,2223,203
5766,803,2292,2292,0,196,0,0,0,2292,203
5767,1596,2524,2524,0,762,0,0,0,2524,203
5768,801,2591,2591,0,196,0,0,0,2591,203
5769,813,499,499,0,196,0,0,0,499,203
5770,1594,2819,2819,0,762,0,0,0,2819,203
5771,799,2886,2886,0,196,0,0,0,2886,203
5772,1593,3107,3107,0,762,0,0,0,3107,203
5773,798,3173,3173,0,196,0,0,0,3173,203
5774,1591,3401,3401,0,762,0,0,0,3401,203
5775,796,3467,3467,0,196,0,0,0,3467,203
5776,1589,3692,3692,0,762,0,0,0,3692,203
5777,794,3758,3758,0,196,0,0,0,3758,203
5778,1588,3987,3987,0,762,0,0,0,3987,203
5779,792,4054,4054,0,196,0,0,0,4054,203
5780,1586,4279,4279,0,762,0,0,0,4279,203
5781,791,4347,4347,0,196,0,0,0,4347,203
5782,1585,4576,4576,0,762,0,0,0,4576,203
5783,789,4642,4642,0,196,0,0,0,4642,203
5784,1583,4869,4869,0,762,0,0,0,4869,203
5785,787,4935,4935,0,196,0,0,0,4935,203
5786,1605,736,736,0,762,0,0,0,736,203
5787,1581,5161,5161,0,762,0,0,0,5161,203
5788,785,5227,5227,0,196,0,0,0,5227,203
5789,1580,5459,5459,0,762,0,0,0,5459,203
5790,784,5527,5527,0,196,0,0,0,5527,203
5791,812,803,803,0,196,0,0,0,803,203
5792,1578,5756,5756,0,762,0,0,0,5756,203
5793,782,5823,5823,0,196,0,0,0,5823,203
5794,1577,6054,6054,0,762,0,0,0,6054,203
5795,780,6119,6119,0,196,0,0,0,6119,203
5796,1575,6342,6342,0,762,0,0,0,6342,203
5797,779,6407,6407,0,196,0,0,0,6407,203
5798,1573,6635,6635,0,762,0,0,0,6635,203
5799,777,6702,6702,0,196,0,0,0,6702,203
5800,1572,6930,6930,0,762,0,0,0,6930,203
5801,775,6995,6995,0,196,0,0,0,6995,203
5802,1570,7223,7223,0,762,0,0,0,7223,203
5803,774,7290,7290,0,196,0,0,0,7290,203
5804,1569,7518,7518,0,762,0,0,0,7518,203
5805,772,7582,7582,0,196,0,0,0,7582,203
5806,1567,7811,7811,0,762,0,0,0,7811,203
5807,770,7878,7878,0,196,0,0,0,7878,203
5808,1604,1035,1035,0,762,0,0,0,1035,203
5809,1565,8101,8101,0,762,0,0,0,8101,203
5810,769,8164,8164,0,196,0,0,0,8164,203
5811,1564,8392,8392,0,762,0,0,0,8392,203
5812,767,8457,8457,0,196,0,0,0,8457,203
5813,810,1100,1100,0,196,0,0,0,1100,203
5814,1562,8680,8680,0,762,0,0,0,8680,203
5815,765,8746,8746,0,196,0,0,0,8746,203
5816,1561,8975,8975,0,762,0,0,0,8975,203
5817,764,9039,9039,0,196,0,0,0,9039,203
5818,1602,1333,1333,0,762,0,0,0,1333,203
5819,808,1400,1400,0,196,0,0,0,1400,203
5820,1601,1628,1628,0,948,0,0,0,1628,391
5821,824,1713,1713,0,382,0,0,0,1713,391
5822,1599,1926,1926,0,948,0,0,0,1926,391
5823,821,2011,2011,0,382,0,0,0,2011,391
5824,1610,434,434,0,948,0,0,0,434,391
5825,1597,2223,2223,0,948,0,0,0,2223,391
5826,819,2308,2308,0,382,0,0,0,2308,391
5827,1595,2523,2523,0,948,0,0,0,2523,391
5828,817,2607,2607,0,382,0,0,0,2607,391
5829,834,520,520,0,382,0,0,0,520,391
5830,1593,2818,2818,0,948,0,0,0,2818,391
5831,814,2901,2901,0,382,0,0,0,2901,391
5832,1591,3105,3105,0,948,0,0,0,3105,391
5833,812,3187,3187,0,382,0,0,0,3187,391
5834,1589,3399,3399,0,948,0,0,0,3399,391
5835,809,3480,3480,0,382,0,0,0,3480,391
5836,1586,3689,3689,0,948,0,0,0,3689,391
5837,807,3771,3771,0,382,0,0,0,3771,391
5838,1584,3983,3983,0,948,0,0,0,3983,391
5839,804,4066,4066,0,382,0,0,0,4066,391
5840,1582,4275,4275,0,948,0,0,0,4275,391
5841,802,4358,4358,0,382,0,0,0,4358,391
5842,1580,4571,4571,0,948,0,0,0,4571,391
5843,800,4653,4653,0,382,0,0,0,4653,391
5844,1578,4864,4864,0,948,0,0,0,4864,391
5845,797,4945,4945,0,382,0,0,0,4945,391
5846,1608,739,739,0,948,0,0,0,739,391
5847,1576,5156,5156,0,948,0,0,0,5156,391
5848,795,5237,5237,0,382,0,0,0,5237,391
5849,1574,5453,5453,0,948,0,0,0,5453,391
5850,792,5535,5535,0,382,0,0,0,5535,391
5851,831,822,822,0,382,0,0,0,822,391
5852,1571,5749,5749,0,948,0,0,0,5749,391
5853,790,5831,5831,0,382,0,0,0,5831,391
5854,1569,6046,6046,0,948,0,0,0,6046,391
5855,788,6127,6127,0,382,0,0,0,6127,391
5856,1567,6334,6334,0,948,0,0,0,6334,391
5857,785,6413,6413,0,382,0,0,0,6413,391
5858,1565,6627,6627,0,948,0,0,0,6627,391
5859,783,6708,6708,0,382,0,0,0,6708,391
5860,1563,6921,6921,0,948,0,0,0,6921,391
5861,781,7001,7001,0,382,0,0,0,7001,391
5862,1561,7214,7214,0,948,0,0,0,7214,391
5863,778,7294,7294,0,382,0,0,0,7294,391
5864,1558,7507,7507,0,948,0,0,0,7507,391
5865,776,7586,7586,0,382,0,0,0,7586,391
5866,1556,7800,7800,0,948,0,0,0,7800,391
5867,774,7882,7882,0,382,0,0,0,7882,391
5868,1605,1036,1036,0,948,0,0,0,1036,391
5869,1554,8090,8090,0,948,0,0,0,8090,391
5870,772,8167,8167,0,382,0,0,0,8167,391
5871,1552,8380,8380,0,948,0,0,0,8380,391
5872,769,8459,8459,0,382,0,0,0,8459,391
5873,829,1119,1119,0,382,0,0,0,1119,391
5874,1550,8668,8668,0,948,0,0,0,8668,391
5875,767,8748,8748,0,382,0,0,0,8748,391
5876,1548,8962,8962,0,948,0,0,0,8962,391
5877,765,9040,9040,0,382,0,0,0,9040,391
5878,1603,1334,1334,0,948,0,0,0,1334,391
5879,826,1418,1418,0,382,0,0,0,1418,391
5880,1577,1604,1604,0,751,0,0,0,1604,193
5881,802,1691,1691,0,185,0,0,0,1691,193
5882,1575,1902,1902,0,751,0,0,0,1902,193
5883,799,1989,1989,0,185,0,0,0,1989,193
5884,1585,409,409,0,751,0,0,0,409,193
5885,1572,2198,2198,0,751,0,0,0,2198,193
5886,797,2286,2286,0,185,0,0,0,2286,193
5887,1570,2498,2498,0,751,0,0,0,2498,193
5888,794,2584,2584,0,185,0,0,0,2584,193
