row_id,name,startdate,location,description,offers,page_url
457,2580,2146,0,4716,0,2045
458,4724,1076,0,369,0,5447
459,3133,1325,0,4779,0,5849
460,3362,1185,0,3174,0,4119
461,4824,1550,0,1525,0,4422
462,1026,1670,0,1122,0,5705
463,1333,1704,0,1776,0,2860
464,3239,1058,0,4441,0,1054
465,1985,867,11,4304,1,650
466,1280,1068,0,5054,0,5029
467,2322,467,0,109,0,2503
468,2590,1200,0,1318,0,4942
469,2115,564,0,1343,0,4635
470,3581,1076,0,4979,0,4825
471,3177,1183,0,5783,1,4615
472,1807,1896,0,5313,0,3456
473,2139,728,0,4157,0,4929
474,704,2009,11,404,1,639
475,3127,1308,0,722,0,1807
476,3097,1336,0,105,0,3628
477,3120,306,0,5157,0,3802
478,4766,782,0,1854,0,5051
479,550,935,0,5446,0,1643
480,1597,1211,0,499,0,2594
481,384,848,0,3924,0,5866
482,4476,855,0,1248,0,4470
483,1275,1990,11,1739,1,521
484,3956,304,11,178,1,384
485,2539,660,0,3940,0,3260
486,2638,2009,0,816,0,2520
487,2124,1935,11,2814,1,19
488,942,1331,0,524,0,1950
489,815,1698,0,4976,0,5563
490,3917,1315,0,5800,0,3085
491,684,119,0,3600,0,2581
492,3102,944,0,3266,0,3784
493,4741,292,0,1882,0,2399
494,1144,1965,11,2930,1,849
495,2816,2009,11,5570,1,849
496,4392,2047,11,938,1,849
497,642,2047,11,970,1,849
498,730,487,0,3884,1,2674
499,3983,2035,0,1750,0,3907
500,361,526,0,4473,0,5862
501,3466,1637,11,2537,1,813
502,4679,1581,11,5584,1,835
503,4945,841,0,5727,0,1817
504,4481,1981,0,2044,0,2338
505,2012,826,0,6016,0,1926
506,3961,1787,11,4674,1,531
507,804,976,0,2613,0,4554
508,4944,244,0,3975,1,5456
509,4769,459,11,5241,1,370
510,165,1995,11,3662,1,275
511,3484,2084,11,3861,1,275
512,2055,551,0,2486,0,5949
513,1858,1491,11,1737,1,248
514,2116,929,8,6016,1,6190
515,1193,95,0,5336,0,1411
516,4653,1189,0,521,0,5198
517,2142,1187,0,4403,0,4694
518,613,1345,0,3718,1,3167
519,1489,1594,0,5737,0,4758
520,3047,1869,11,5155,1,571
521,2785,288,0,164,0,3404
522,3535,58,0,826,0,5840
523,4266,1108,0,248,0,5122
524,917,1340,0,2415,0,1977
525,4640,1288,0,6075,0,4402
526,4975,1218,0,1803,0,3988
527,3106,1870,0,4768,0,3657
528,1285,1254,0,5577,0,4559
529,3957,1675,0,4046,1,3357
530,1371,1995,0,4063,0,2507
531,2764,898,0,5685,0,1914
532,458,1097,0,654,0,3498
533,4443,1153,0,1976,0,1294
534,2477,2000,11,5342,1,921
535,2363,1634,0,3024,0,2044
536,1244,58,0,2490,0,5541
537,3347,569,0,4267,0,4655
538,2323,1441,0,4341,0,1489
539,775,2139,11,6129,1,30
540,1866,1554,11,2227,1,30
541,4533,1102,11,5949,1,200
542,2155,1452,0,4316,0,1408
543,4138,1304,0,2931,0,5924
544,12,2000,0,18,0,3207
545,1743,1590,0,2086,0,3962
546,351,1745,11,4143,1,959
547,1782,2065,11,3348,1,945
548,728,292,0,1811,0,2586
549,130,1980,0,244,0,2651
550,453,1454,0,4535,0,1149
551,2372,1598,0,3385,0,2922
552,71,1465,0,2993,0,5921
553,223,527,0,5986,0,6085
554,2931,1670,0,929,0,1360
555,3947,859,0,4611,1,3065
556,226,1219,0,3938,0,5941
557,1686,1315,0,54,0,5514
558,2069,702,0,6016,0,1696
559,2333,825,0,1613,0,5396
560,2235,2215,0,341,0,1756
561,4680,575,0,1459,0,5495
562,2779,2047,11,2697,1,73
563,3956,1082,0,4263,0,3387
564,3408,1471,0,3110,0,5976
565,2044,930,0,4180,0,5103
566,3159,184,0,2612,0,4646
567,573,1088,0,4854,0,3098
568,2765,188,0,4288,0,1916
569,5007,1966,0,481,0,2393
570,3889,659,11,3066,1,536
571,4536,1911,11,5217,1,800
572,2254,2056,11,2803,1,991
573,918,960,0,5311,0,1774
574,1936,1353,0,4065,0,2314
575,1178,1324,0,3090,0,2493
576,3754,78,0,3650,0,1184
577,1620,694,0,21,1,4278
578,1758,1971,11,381,1,724
579,3186,917,0,693,0,3089
580,3369,1692,11,2806,1,644
581,1988,1363,0,195,0,5407
582,677,1551,0,2793,0,4898
583,3174,1001,0,4230,0,4329
584,1824,454,0,3935,0,2092
585,431,535,0,325,0,2265
586,2372,65,0,3632,0,2992
587,3321,822,0,2297,0,5751
588,1362,1181,0,5801,1,4242
589,2394,1954,11,4721,1,251
590,1725,649,0,5172,0,5067
591,3434,1714,0,5763,0,5304
592,1710,1508,0,5696,0,1158
593,2238,1303,0,1359,0,2071
594,2162,394,0,1947,0,5809
595,3754,317,0,3538,0,1211
596,4334,1524,0,1240,0,4375
597,1694,1956,11,2595,1,549
598,4270,1984,0,5164,1,2370
599,2330,1348,0,4070,1,3622
600,2905,816,0,5838,0,3469
601,4928,1464,0,1873,0,2541
602,2192,905,11,972,1,819
603,2761,233,11,960,1,819
604,3755,1920,0,3518,0,1170
605,2372,2009,11,4152,1,255
606,1568,1519,0,3121,0,5893
607,3234,1556,0,4530,0,1057
608,1880,1610,0,5437,0,4247
609,3402,590,0,2381,0,4725
610,2051,79,0,1872,0,4582
611,2408,1275,0,1538,0,5400
612,1672,1152,0,2038,0,5397
613,2134,932,0,6016,0,1830
614,3035,1232,0,48,0,3800
615,797,2137,0,371,0,1685
616,3956,1017,0,3498,1,3340
617,1209,191,0,2904,0,4267
618,3631,1471,0,5901,0,6118
619,974,1221,0,242,0,2005
620,1324,369,0,1574,0,3398
621,1017,66,0,3476,0,2838
622,1305,1674,11,1568,1,784
623,2314,1329,0,992,0,1978
624,3257,1069,0,4939,0,1236
625,4430,193,0,5248,0,4986
626,2143,1534,0,1959,0,1393
627,1444,1471,0,1587,0,6007
628,2855,1325,0,2997,0,4671
629,766,1600,0,6017,0,1250
630,1017,552,0,1131,0,2826
631,4545,169,0,209,0,2542
632,3322,1464,0,672,0,4125
633,2886,1260,0,5560,0,4863
634,4317,2168,0,2081,0,2263
635,3256,676,0,6005,0,1235
636,3693,1901,11,229,1,322
637,1619,1822,11,4868,1,322
638,1452,685,11,5630,1,322
639,2537,480,11,3277,1,322
640,1930,1588,0,3846,0,2613
641,2372,1338,0,2177,0,2934
642,2542,1965,11,3273,1,451
643,3754,598,0,556,0,1130
644,4827,745,0,1262,0,5471
645,1550,217,0,2539,0,4732
646,463,1166,0,602,0,3518
647,842,602,0,2991,0,1514
648,4235,1419,11,5234,1,753
649,2060,166,0,1999,0,1325
650,669,1558,0,4406,0,4186
651,1982,745,0,5515,0,5393
652,4529,905,11,6056,1,107
653,4951,959,0,1257,0,1248
654,616,460,0,703,0,3128
655,135,1331,0,3704,0,4884
656,1957,1275,0,482,0,5401
657,4222,1117,0,1196,0,4418
658,4408,1486,0,3313,0,4428
659,861,336,0,1013,0,2162
660,3640,917,0,5285,0,5832
661,2086,1008,0,769,0,4555
662,137,315,0,2380,0,4275
663,1240,889,0,1781,0,3563
664,3263,935,0,4993,0,5081
665,4243,1450,0,5261,0,4805
666,2213,761,0,2946,0,2302
667,2602,665,0,3473,0,5502
668,2372,1195,0,2207,0,2955
669,363,450,0,5529,0,6091
670,2354,1954,11,3190,1,355
671,2227,746,11,5688,1,355
672,1380,198,0,1624,0,2390
673,1173,436,0,1178,0,4467
674,2882,746,0,5656,0,1309
675,1263,1402,0,4061,0,4649
676,4483,346,0,2720,0,4965
677,2558,304,11,2532,1,511
678,799,454,0,2712,0,4989
679,3814,790,0,1365,0,5265
680,3062,1203,0,4734,0,5565
681,3045,1498,0,4265,0,3676
682,4061,553,0,1638,0,4098
683,95,2151,0,1479,0,1739
684,116,880,0,626,0,1662
685,1947,1424,0,3153,0,4564
686,3199,1432,0,2928,0,4141
687,3215,1464,0,5762,0,5158
688,2217,792,0,31,0,5430
689,3754,960,0,3591,0,1207
690,3588,1429,0,3995,0,5261
691,4806,224,0,1168,0,4485
692,3956,1086,0,3446,0,3341
693,2816,1945,11,4104,1,793
694,2433,2019,0,3316,0,2641
695,2912,315,0,2448,0,4305
696,2700,2009,0,1277,1,5965
697,3171,1273,0,4213,0,4284
698,2935,1450,0,4352,0,1368
699,944,1510,0,3965,0,1555
700,516,2045,0,5977,0,2808
701,2500,2009,0,1493,1,3219
702,2550,913,0,148,0,3224
703,4218,939,11,1665,1,816
704,3897,801,0,1092,0,2278
705,1848,1139,0,1755,1,4174
706,2747,1917,11,4054,1,702
707,140,856,0,3915,0,4251
708,1907,1180,0,3766,1,5688
709,2101,1999,0,358,0,1679
710,3802,454,0,5414,0,2779
711,4810,1316,0,4821,0,4215
712,3234,651,0,4394,0,1085
713,3225,917,0,2316,0,4637
714,3581,1047,0,2373,0,4862
715,4662,1275,0,5642,0,5298
716,4293,781,0,5209,0,5424
717,1709,657,0,4561,0,1001
718,3329,744,0,2529,0,5394
719,3486,1074,0,4559,0,2914
720,3232,489,0,301,0,2690
721,2037,1355,0,1309,0,3540
722,2448,1231,0,113,0,3744
723,2161,1615,0,5469,1,4145
724,3252,1282,0,1689,0,5903
725,2295,336,0,4314,0,1423
726,3241,201,0,3652,0,1045
727,2791,1243,0,5110,0,3582
728,1977,1576,0,4345,0,1340
729,1236,939,11,1381,1,602
730,3639,1965,0,2440,0,5873
731,1513,525,0,382,0,5967
732,697,747,2,6016,1,6188
733,2002,904,1,6016,1,1
734,1943,261,6,6016,1,6189
735,3255,1420,2,6016,1,3
736,2352,1976,11,2102,1,76
737,2352,1971,11,2102,1,76
738,3318,1982,0,1681,0,2531
739,2498,1775,11,5158,1,621
740,3751,2125,11,5377,1,775
741,944,962,0,3969,0,1616
742,4735,1995,0,1931,0,2332
743,4532,999,0,1940,0,2417
744,3962,1797,0,180,0,3355
745,1879,996,0,2259,0,5561
746,4089,304,11,1414,1,542
747,4295,1965,0,1901,0,2543
748,4403,193,0,2099,0,4958
749,1608,1078,0,3788,0,2188
750,4906,283,11,1161,1,671
751,958,208,0,5945,0,1863
752,3156,640,0,4638,0,4622
753,3623,1324,0,4378,1,6121
754,1261,1971,11,2410,1,308
755,3386,23,11,4965,1,964
756,703,1995,0,2782,0,5981
757,3633,946,0,4217,0,6124
758,2668,312,0,1106,0,1524
759,1677,342,0,6101,0,6002
760,3819,1466,0,3324,0,5163
761,4929,966,0,4332,0,1259
762,4474,880,0,6086,0,5491
763,222,2024,11,781,1,879
764,4340,280,0,1214,0,4497
765,2253,233,11,2749,1,165
766,3052,1246,0,235,0,3738
767,205,238,0,4786,0,6079
768,647,932,0,1705,0,2408
769,2092,35,11,1544,1,219
770,772,533,0,2307,0,1263
771,4153,1212,0,1911,1,2319
772,2293,1374,0,1172,1,4404
773,4405,807,11,3973,1,762
774,3527,1087,0,4601,0,3462
775,3933,1954,11,1415,1,587
776,711,1745,11,5933,1,587
777,4796,1982,0,810,0,2415
778,632,66,0,729,0,2288
779,3600,999,0,1564,0,5974
780,4589,1158,11,5218,1,728
781,1024,1209,0,3512,1,5714
782,634,1982,11,2939,1,779
783,4421,274,11,1160,1,666
784,946,318,0,2402,0,1925
785,4025,911,0,1514,0,3997
786,4522,1833,0,921,0,1956
787,401,2047,11,4711,1,51
788,801,2058,11,1868,1,51
789,2917,1603,11,1712,1,856
790,1145,453,0,1858,0,1675
791,2008,1508,0,91,0,2603
792,3414,384,0,332,1,4050
793,3125,14,0,3599,0,2354
794,2477,910,0,5139,1,5629
795,100,1962,11,1611,1,904
796,2233,1760,11,1556,1,863
797,2600,2006,0,2427,0,4952
798,1391,294,0,1791,0,2392
799,2689,1440,0,5889,0,4021
800,262,1810,0,2634,0,5741
801,4468,825,0,3999,0,5496
802,2281,1273,0,1176,0,4482
803,1377,2028,11,2865,1,329
804,4516,2028,11,5883,1,329
805,2475,1491,11,3246,1,564
806,1589,2028,0,844,0,4241
807,1588,1649,0,5787,0,1699
808,3754,75,0,4445,0,1127
809,4954,717,0,1452,0,2116
810,2500,2029,0,6016,1,3203
811,1127,1292,11,5487,1,927
812,2524,1976,11,3282,1,479
813,871,1575,0,3010,0,1581
814,2735,917,0,2231,0,2691
