row_id,name,startdate,location,description,offers,page_url
823,831,1307,0,3421,0,1259
824,2316,1526,0,2430,0,2101
825,3174,1736,0,4713,0,3314
826,449,20,0,1950,0,4137
827,3314,1248,0,2892,0,4373
828,2962,769,0,3489,0,1201
829,2591,307,0,61,0,2139
830,420,1776,6,3828,1,547
831,3503,1039,0,3233,0,4285
832,2055,375,0,3466,0,2780
833,1169,1090,6,4433,1,364
834,943,763,0,1338,0,3437
835,1488,460,0,1480,0,4597
836,2849,427,0,4077,0,4606
837,3081,849,0,3612,1,2716
838,866,594,0,1079,0,3432
839,2059,1751,6,3678,1,544
840,2754,827,0,2934,0,1044
841,383,326,0,3916,0,1413
842,1515,1088,0,2543,0,1546
843,3112,1236,0,4430,0,2891
844,1209,960,0,3849,0,1113
845,2102,289,0,4209,0,4646
846,2752,1257,0,2896,1,1051
847,2529,55,0,3934,0,1097
848,2395,1114,0,662,0,1881
849,610,499,0,44,0,1950
850,1937,1098,0,2450,1,3017
851,1201,1745,0,48,1,2354
852,94,1161,0,3409,0,1382
853,2279,1272,0,4683,0,3029
854,1006,1073,0,2019,0,2433
855,3234,1670,0,1312,0,3272
856,694,632,0,3498,0,1474
857,3112,1424,0,2601,1,2884
858,786,1399,0,2095,0,3775
859,892,762,0,271,0,4653
860,3508,1274,0,845,0,3707
861,3179,571,0,1690,0,3461
862,823,1724,0,2551,0,3547
863,1606,1609,0,470,0,3099
864,750,1320,6,1907,1,107
865,3203,1044,6,1209,1,717
866,1294,1196,0,1595,0,3458
867,3776,266,6,2453,1,613
868,2424,456,0,2444,0,3153
869,2617,1280,0,4168,1,4401
870,2618,1662,6,3179,1,820
871,758,834,0,2628,0,2455
872,3224,1691,0,4457,0,3357
873,1238,517,0,3989,0,3417
874,373,1243,0,4536,0,2932
875,3409,1614,6,2077,1,399
876,1485,1248,0,4682,0,3568
877,2048,1347,0,3352,0,3895
878,2565,1250,0,2125,0,3945
879,1774,1513,0,3966,0,3083
880,2711,911,0,1044,0,3825
881,3588,1027,0,4331,0,4214
882,2013,761,0,2839,0,2798
883,1739,275,0,3125,0,3038
884,386,1392,0,2198,0,4095
885,606,1602,6,3120,1,193
886,1388,1029,0,1754,0,4626
887,864,1694,6,1011,1,406
888,3282,974,0,4133,0,3149
889,1977,1242,0,124,0,3129
890,2524,1034,0,4508,0,4669
891,1977,1233,6,125,1,688
892,834,0,6,2340,1,920
893,1125,1042,0,16,0,1580
894,2435,1759,6,3579,1,685
895,3110,96,0,2948,0,2604
896,1438,250,6,1947,1,287
897,1383,363,0,4439,0,4072
898,1426,1365,0,3337,0,1830
899,174,1779,0,783,0,1601
900,914,772,0,2040,0,1649
901,2068,1645,6,2366,1,545
902,131,1611,6,2365,1,545
903,2068,1566,6,2364,1,545
904,1604,359,0,4666,0,1609
905,503,908,0,2031,0,4525
906,227,444,0,3711,0,4607
907,1532,904,0,3279,0,4644
908,2798,59,0,1961,0,3042
909,3112,652,6,2774,1,576
910,687,1203,6,3198,1,113
911,2048,660,0,4613,1,2718
912,743,1169,0,3871,0,1737
913,977,1203,6,3969,1,331
914,2232,1141,0,1164,0,1736
915,315,191,0,475,0,3022
916,973,1707,6,2420,1,976
917,1398,1721,6,4373,1,976
918,1398,1724,6,4373,1,976
919,562,1435,0,965,0,1343
920,273,595,0,2504,0,4499
921,323,1554,6,2004,1,831
922,771,914,6,1993,1,274
923,738,1114,0,1710,0,1464
924,2358,959,0,3358,0,1915
925,1613,146,0,1921,1,4194
926,934,952,0,3986,0,2938
927,3522,1175,0,3234,0,4239
928,1487,1728,6,372,1,677
929,1955,1728,6,3030,1,677
930,1966,1733,6,3586,1,677
931,3386,1229,0,1283,0,4277
932,2852,503,0,2357,0,4635
933,1358,98,0,1949,0,4139
934,3250,1112,0,4689,0,3454
935,2662,1087,0,723,0,1704
936,1248,1418,0,2987,0,1917
937,902,1177,0,191,0,1094
938,2168,739,0,93,0,1440
939,741,1107,0,4631,1,1723
940,1229,1091,0,1936,0,2669
941,3214,643,0,4645,0,3343
942,1285,1467,6,1513,1,367
943,763,1403,6,2812,1,942
944,2854,315,6,3464,1,984
945,141,716,0,3437,0,1362
946,2605,728,0,2853,0,3916
947,3490,795,0,3243,0,4235
948,3064,1467,6,1512,1,922
949,3719,148,6,4303,1,859
950,1140,771,0,2027,0,1444
951,3588,1015,0,4331,0,4207
952,624,385,6,369,1,162
953,3514,939,0,871,0,3781
954,264,321,0,4363,0,4604
955,2818,534,0,3978,0,2944
956,3316,1687,0,1609,0,1983
957,2142,1378,0,3949,0,1871
958,2895,210,0,4589,1,2507
959,610,770,0,3196,0,1679
960,3653,1326,0,1780,0,2279
961,3012,573,0,4406,0,2603
962,2733,1063,6,3042,1,40
963,1361,962,0,4710,0,1930
964,2023,970,0,3361,0,2815
965,3116,813,0,3106,1,2910
966,232,124,0,3531,0,4592
967,3617,276,0,3241,0,4303
968,2953,1630,6,2820,1,14
969,2953,1616,6,2824,1,14
970,2953,1603,6,2821,1,14
971,3151,1357,0,1227,0,1987
972,2529,495,0,2629,0,1082
973,673,1075,0,739,0,1797
974,1112,884,0,3598,1,3801
975,2043,286,0,207,1,2753
976,2953,920,0,2652,0,1154
977,1993,929,0,3655,1,3170
978,3158,1098,0,2007,0,3297
979,2249,1704,0,1051,0,1981
980,450,1233,6,1099,1,516
981,279,1724,6,2338,1,746
982,3156,1139,0,4489,0,3338
983,523,1707,0,4517,0,4614
984,2623,1590,6,4012,1,585
985,1633,1357,0,3430,0,1331
986,46,1748,0,3287,0,1988
987,2799,735,0,3620,0,2985
988,270,1728,0,2179,0,4498
989,2025,1694,6,2470,1,572
990,2059,1630,6,419,1,572
991,1841,261,0,171,0,1490
992,3537,1086,0,4069,0,4174
993,1208,1209,0,2909,0,3575
994,762,1611,6,2123,1,335
995,1525,1552,0,1670,0,1833
996,3662,459,6,2282,1,411
997,540,1724,6,3527,1,812
998,1002,1357,0,1881,0,1369
999,1865,1733,0,1381,0,2179
1000,973,1724,6,2420,1,972
1001,3305,1728,6,2099,1,972
1002,2811,1745,6,3271,1,972
1003,2795,763,0,925,0,2120
1004,2204,719,0,2792,0,4467
1005,3334,341,0,1423,0,2075
1006,852,1747,0,233,0,4156
1007,2932,1687,6,869,1,762
1008,1676,1687,6,1201,1,762
1009,1708,1681,6,1890,1,762
1010,905,1101,1,4584,1,4719
1011,3062,1073,0,1951,0,2045
1012,762,590,0,1590,0,2410
1013,2497,937,0,3825,0,3836
1014,64,1324,0,559,0,4326
1015,986,1403,6,1126,1,833
1016,380,988,0,970,0,1844
1017,2293,435,0,748,0,1680
1018,2629,1196,0,464,0,1947
1019,1176,95,0,2490,0,4693
1020,172,1673,6,2727,1,216
1021,1081,1320,6,3281,1,216
1022,2980,1197,0,687,0,4201
1023,3590,939,0,4326,0,4033
1024,2414,1050,0,1701,0,3236
1025,1643,1059,0,827,0,3673
1026,1544,760,0,3721,0,4458
1027,1560,1728,6,983,1,236
1028,3782,1286,0,2217,0,3080
1029,3526,566,6,4159,1,352
1030,2895,1749,6,52,1,313
1031,67,1781,6,1819,1,313
1032,2649,1707,6,1006,1,313
1033,1961,890,0,640,0,3252
1034,3454,241,6,1688,1,849
1035,2011,1241,0,2721,1,2767
1036,2338,1479,0,422,0,3886
1037,1692,1320,6,4353,1,181
1038,1480,491,0,3997,0,2946
1039,1656,952,0,154,0,3926
1040,80,1227,0,1793,0,1674
1041,2514,1073,0,2072,0,2423
1042,1771,1063,6,4196,1,267
1043,700,1113,0,2264,0,1733
1044,2052,1476,6,517,1,454
1045,1575,1177,6,4136,1,526
1046,446,1145,6,1086,1,526
1047,3072,660,0,1833,0,3567
1048,3532,960,0,855,0,3720
1049,2542,918,0,2908,0,4453
1050,1279,1320,6,2911,1,418
1051,1694,1044,6,927,1,814
1052,818,1206,0,3561,0,4694
1053,320,1524,0,2010,0,3095
1054,1118,1215,0,1138,0,4602
1055,1406,67,0,998,0,4610
1056,964,728,0,2695,1,2909
1057,2594,729,0,2675,0,3881
1058,2953,770,0,2799,0,1187
1059,1963,585,0,1275,0,4406
1060,3100,1236,0,3248,0,2823
1061,1222,1403,6,3000,1,105
1062,260,891,0,1340,0,2494
1063,1255,1097,0,2864,1,3870
1064,2111,1848,0,387,0,1512
1065,2584,266,6,2225,1,791
1066,3112,654,0,1726,0,2903
1067,813,4,6,2540,1,370
1068,2298,557,0,3342,0,1518
1069,3195,730,0,4665,0,3319
1070,1889,171,0,115,1,2546
1071,3081,643,0,3612,1,2713
1072,2134,1577,6,1369,1,195
1073,1380,1707,0,1198,0,2199
1074,473,722,0,4148,0,1286
1075,76,755,0,2954,1,2627
1076,3595,294,0,1304,0,4237
1077,1806,1229,0,3791,0,1104
1078,3132,1769,0,3764,0,3610
1079,2953,981,0,3505,0,1219
1080,1985,472,0,3722,0,3224
1081,2637,19,6,3866,1,981
1082,1216,1380,0,4264,0,1614
1083,395,1575,0,506,0,1818
1084,1550,1058,0,3702,0,3525
1085,2968,1044,6,1986,1,853
1086,2993,1243,0,65,0,4444
1087,759,161,0,3282,0,1587
1088,1106,321,0,200,0,3398
1089,3019,264,0,3457,0,3959
1090,2659,1111,0,707,0,1967
1091,3000,721,0,722,0,1700
1092,1177,941,0,772,0,1810
1093,1374,93,0,1886,0,4232
1094,1801,1015,0,1895,0,1372
1095,2414,1672,6,1702,1,693
1096,2414,1662,6,1702,1,693
1097,2414,1648,6,1702,1,693
1098,2414,1628,6,1702,1,693
1099,2414,1611,6,1702,1,693
1100,2414,1596,6,1702,1,693
1101,1652,1591,6,2006,1,693
1102,405,728,0,2951,0,2613
1103,385,1160,0,3822,0,1603
1104,3112,1233,6,2806,1,489
1105,183,551,0,4620,1,2723
1106,2866,269,0,95,0,4336
1107,3323,1061,0,2305,0,1722
1108,863,1309,6,1089,1,456
1109,633,1229,0,2735,0,1707
1110,3171,550,0,3133,0,3347
1111,192,45,0,3535,0,4618
1112,2946,963,0,4144,0,1957
1113,261,150,0,329,0,4662
1114,713,1233,6,2765,1,144
1115,325,1068,0,1579,0,3064
1116,2563,1254,0,3833,0,1786
1117,3677,262,0,544,0,1638
1118,3004,1694,6,1274,1,792
1119,2282,1739,0,1424,0,2140
1120,1950,572,0,2215,0,3073
1121,2461,1719,0,825,0,1439
1122,1453,1307,0,3382,0,1399
1123,1951,1652,6,97,1,664
1124,3194,1134,0,1307,0,3321
1125,3043,385,6,418,1,412
1126,3347,761,0,4320,0,2486
1127,957,1063,6,3937,1,18
1128,442,1068,0,1445,0,2570
1129,3394,561,0,4027,0,3983
1130,2912,1521,0,157,0,4542
1131,3346,952,0,1846,0,2036
1132,3197,26,0,1315,0,2116
1133,796,356,0,1866,0,2393
1134,1554,1421,0,3228,0,4243
1135,2310,44,0,1656,0,4692
1136,3583,249,0,3425,0,1359
1137,3269,1532,0,4328,0,3317
1138,3221,1721,0,4102,0,3353
1139,3295,1260,0,1007,0,4521
1140,93,1733,0,1932,0,2122
1141,1217,1707,0,612,0,3604
1142,3207,1583,0,357,0,3267
1143,36,753,0,2687,0,2881
1144,785,763,0,1038,0,3549
1145,1145,469,6,14,1,118
1146,1451,184,6,1647,1,794
1147,881,1215,0,1862,0,4595
1148,2816,1500,6,1743,1,598
1149,391,200,0,1361,1,1422
1150,719,1493,0,4610,0,1408
1151,2159,1730,0,1484,0,3359
1152,2781,701,0,2977,0,2965
1153,3778,1372,6,3995,1,601
1154,3725,845,0,3729,0,2960
1155,2757,259,0,4573,1,3922
1156,2169,1714,0,1066,0,4679
1157,1147,1536,0,764,0,1069
1158,2931,1739,6,1622,1,285
1159,1812,1638,6,1280,1,608
1160,971,1843,0,2114,0,1971
1161,21,1063,6,3647,1,668
1162,1593,1032,0,1050,0,3444
1163,1985,388,0,3722,0,3222
1164,847,673,0,3903,1,1135
1165,2953,704,0,298,0,1225
1166,2394,303,0,680,0,1229
1167,3112,1091,0,1857,1,2835
1168,2529,1227,0,3951,0,1086
1169,3308,333,0,768,0,1848
1170,366,1637,0,426,1,2448
1171,885,196,0,4629,0,3566
1172,3493,1203,6,1697,1,846
1173,3574,660,0,2171,0,2759
1174,2544,1751,6,2067,1,286
1175,1529,1469,0,2531,0,2356
1176,3255,1724,6,3546,1,660
1177,1638,1202,0,3926,0,1029
1178,849,310,0,951,0,1879
1179,3713,1694,0,582,0,2042
1180,2463,1597,0,151,0,4551
1181,1563,668,0,703,0,1753
1182,756,736,0,460,0,2446
1183,1251,1621,6,3073,1,336
1184,3242,346,6,474,1,721
1185,3221,163,6,4099,1,721
1186,3310,487,0,4221,0,1503
1187,3599,1704,0,1727,0,2183
1188,2983,1332,0,4546,0,4126
1189,3112,1090,6,2680,1,530
1190,2414,788,0,188,0,3165
1191,3422,92,0,692,0,4086
1192,1287,1341,6,3512,1,842
1193,3509,772,0,4299,0,1322
1194,1367,1849,6,1286,1,857
1195,3796,1097,0,1029,0,2970
1196,2486,762,0,1491,0,3559
1197,1508,944,0,203,0,4429
1198,1475,1068,0,3089,0,3512
1199,2631,1624,0,2152,0,3932
1200,2320,250,6,4553,1,743
1201,370,328,0,1196,0,4594
1202,2953,663,0,2723,0,1168
1203,1588,744,0,1242,0,1999
1204,3717,1681,0,1800,0,2187
1205,1004,212,0,4319,0,1906
1206,1419,1733,0,4693,0,2962
1207,1056,1724,0,1412,0,2110
1208,3789,1765,6,1558,1,822
1209,3284,1851,6,284,1,822
1210,2013,635,0,2815,0,2615
1211,1503,1673,6,4476,1,700
1212,509,1209,0,806,0,4348
1213,1602,1429,0,477,0,3335
1214,205,127,0,2743,0,4636
1215,1967,405,0,2244,0,3076
1216,632,748,0,2808,0,1548
1217,2362,732,0,1731,0,4708
1218,158,1192,0,3539,0,1100
1219,3112,1423,6,177,1,475
1220,330,817,0,1687,0,3412
1221,3131,1675,6,1084,1,584
1222,363,526,0,3956,0,1867
1223,2547,516,1,4584,1,0
1224,872,1108,2,4584,1,4718
1225,2414,623,0,1701,0,3227
1226,800,1233,6,788,1,172
1227,2755,1081,0,2790,1,1055
1228,777,1406,0,4652,0,4493
1229,3052,1063,6,2242,1,401
1230,2047,1063,6,2399,1,445
1231,3575,1870,0,875,0,3714
1232,27,166,0,2981,0,2618
1233,2953,769,0,249,0,1149
1234,1622,643,0,4397,0,3884
1235,836,248,0,1300,0,3986
1236,630,1059,0,3340,0,1920
1237,2145,1728,6,3784,1,628
1238,2043,1279,0,4347,1,2754
1239,219,1209,0,436,0,4667
1240,115,145,0,673,0,1391
1241,2989,1159,0,2428,0,2378
1242,2381,367,0,2437,0,4341
1243,3439,772,0,928,0,1643
1244,1829,234,0,3280,0,2492
1245,3113,1238,0,1723,0,2828
1246,2788,1588,0,4344,0,2989
1247,1389,203,6,3308,1,970
1248,1194,1861,0,261,0,1522
1249,3732,449,0,660,0,3975
1250,747,723,0,435,0,1667
1251,516,554,0,751,0,1706
1252,1555,1704,0,2129,0,1989
1253,1216,1372,6,705,1,92
1254,1616,250,6,1813,1,92
1255,1397,24,6,2520,1,422
1256,3079,58,0,4190,0,2682
1257,3143,820,0,4481,0,3374
1258,2927,1745,6,2302,1,940
1259,858,1762,6,907,1,940
1260,2132,1818,6,919,1,940
1261,1156,1724,6,4708,1,940
1262,1267,983,0,2393,1,1073
1263,1161,219,0,1305,0,3431
1264,2914,783,0,321,0,4505
1265,3502,1058,0,3303,0,1337
1266,2155,590,0,1999,0,3402
1267,615,1063,6,4016,1,121
1268,3610,1074,0,1081,0,3449
1269,1496,965,6,3842,1,779
1270,874,861,6,2056,1,615
1271,2287,1080,0,3213,0,3528
1272,900,768,0,1488,0,3550
1273,2764,1177,6,1148,1,821
1274,3523,1162,6,3235,1,884
1275,1258,581,0,2443,0,2813
1276,939,1075,0,2190,0,3397
1277,2,640,0,1356,0,4701
1278,3152,1541,0,3591,0,3498
1279,952,725,6,3315,1,761
1280,3762,1308,0,1070,0,3936
1281,727,402,0,786,0,1841
1282,3288,1056,0,4424,0,2147
1283,773,818,0,2646,0,4439
1284,2699,1320,6,2522,1,45
1285,186,117,0,1237,0,3521
1286,2493,721,0,891,0,3743
1287,2274,723,0,1101,0,1496
1288,1055,1704,0,1063,1,2135
1289,2883,1016,0,958,0,4167
1290,2653,229,0,4092,0,2206
1291,623,1570,0,952,0,1817
1292,83,1427,0,1771,0,2334
1293,2295,444,0,212,0,4598
1294,3624,828,0,4160,0,4256
1295,2729,894,0,1207,0,3601
1296,199,725,6,320,1,758
1297,3747,1697,0,3274,0,3719
1298,1598,1230,0,1603,0,1801
1299,415,576,0,3631,0,2611
1300,2820,859,0,3878,0,3940
1301,3432,1211,0,388,0,2070
1302,3382,1364,0,844,0,3708
1303,3726,842,6,3730,1,599
1304,3726,546,6,1893,1,599
1305,1228,1203,6,2876,1,273
1306,1985,843,0,3723,0,3233
1307,3086,1209,0,2547,0,4160
1308,2965,82,0,4314,0,4251
1309,1608,597,0,1871,0,1266
1310,647,1087,0,1175,0,1708
1311,2048,1233,6,4619,1,551
1312,808,1762,6,3675,1,938
1313,1542,649,0,1564,0,1759
1314,1891,543,0,234,0,2527
1315,3699,1290,0,4117,0,3931
1316,348,1665,6,3369,1,391
1317,3231,1449,0,2440,0,3463
1318,2603,948,0,2677,0,3887
1319,1195,873,0,4154,0,1195
1320,1771,1081,0,4195,0,2312
1321,3069,1613,0,1034,0,2992
1322,3185,846,0,4482,0,3376
1323,2775,1221,0,201,0,3071
1324,3350,1523,6,174,1,722
1325,3331,1724,0,3606,0,2171
1326,1350,1203,6,73,1,145
1327,429,410,0,3094,0,2643
1328,1391,1286,0,251,0,4625
1329,3668,1367,0,557,0,3813
1330,3328,912,0,3548,0,1882
1331,16,659,0,104,0,2739
1332,2324,1243,0,2554,0,3415
1333,3530,563,0,4301,0,4011
1334,1807,964,0,3902,0,1137
1335,807,10,6,2090,1,907
1336,3642,810,0,3238,0,4271
1337,1387,1783,0,296,0,1921
1338,1727,1152,0,3381,0,1383
1339,445,1714,0,4551,1,2597
1340,2528,1090,6,2205,1,39
1341,2053,285,6,2734,1,562
1342,1218,1403,6,3944,1,20
1343,2985,1063,6,545,1,679
1344,1519,1177,6,1633,1,260
1345,600,1426,0,2789,0,1595
1346,1246,145,0,991,0,1265
1347,1523,998,0,4576,1,3846
1348,3366,1721,6,2117,1,75
1349,2613,1203,6,2268,1,781
1350,3535,736,0,3746,0,3594
1351,3137,1176,0,2110,0,1617
1352,2017,390,0,935,0,2794
1353,2942,240,0,2227,0,1484
1354,3085,636,0,53,0,2645
1355,2209,1417,0,3608,0,2980
1356,2469,773,0,107,0,3560
1357,2786,78,0,3056,1,3159
1358,3484,1687,6,4711,1,279
1359,2561,1465,0,2111,0,1499
1360,344,1291,0,2130,0,3425
1361,2330,847,0,294,0,3523
1362,3112,1341,6,2640,1,533
1363,3211,1105,0,2289,0,3392
1364,1961,349,0,641,0,3242
1365,3112,1241,0,2693,0,2818
1366,2195,740,0,3286,1,3927
1367,1697,215,6,985,1,161
1368,29,730,0,2336,0,3404
1369,304,1759,6,242,1,13
1370,304,1694,6,246,1,13
1371,304,1577,6,247,1,13
1372,304,1544,6,241,1,13
1373,304,1511,6,237,1,13
1374,304,1476,6,236,1,13
1375,304,1423,6,244,1,13
1376,304,1341,6,240,1,13
1377,304,1090,6,243,1,13
1378,2118,1704,6,4461,1,404
1379,2138,1229,0,1825,0,1571
1380,720,1063,6,3164,1,159
1381,246,429,0,1852,0,4481
1382,2157,1730,0,4380,0,3481
1383,1143,723,0,2730,0,4085
1384,2185,1372,6,4348,1,840
1385,1026,947,0,4416,1,2152
1386,2959,1250,0,250,0,1188
1387,3411,1745,0,1795,0,2055
1388,2214,733,0,3752,0,2148
1389,369,809,0,4712,0,1506
1390,65,1505,0,82,0,4327
1391,3397,999,0,2033,0,2078
1392,3254,1687,0,1721,0,3462
1393,904,1793,0,1169,0,4039
1394,1409,1173,0,609,0,3531
1395,1447,185,0,3261,0,2479
1396,2953,489,6,2612,1,62
1397,1659,1707,0,1944,0,2163
1398,3647,1728,0,1384,0,2169
1399,1678,1733,0,2297,0,2143
1400,2414,1167,0,2454,1,3179
1401,2529,902,0,2754,0,1112
1402,1512,1809,0,4035,0,4040
1403,2983,1320,6,4546,1,834
1404,649,1227,0,1601,0,1815
1405,236,697,0,2356,0,4517
1406,2978,1213,0,793,0,1579
1407,3170,1531,0,1235,0,3264
1408,2735,1159,0,1827,0,2469
1409,2615,1068,0,0,1,2668
1410,2836,87,0,610,0,1939
1411,2868,613,0,3497,0,4504
1412,3112,1652,6,2747,1,542
1413,2828,1061,0,3463,0,4262
1414,974,42,0,873,0,3779
1415,3673,1687,0,583,0,2077
1416,3420,1003,0,862,0,3765
1417,1330,304,0,3493,0,4100
1418,1385,1149,0,4584,0,2322
1419,3475,666,0,3176,0,4313
1420,1434,787,6,1466,1,78
1421,2142,1372,6,3950,1,169
1422,2633,1821,0,455,0,4068
1423,2821,723,0,2542,0,4051
1424,2990,873,0,282,0,2481
1425,655,838,0,3112,0,1437
1426,3107,1065,0,2045,1,2587
1427,868,623,0,4477,0,3433
1428,2439,1297,0,4001,0,3142
1429,1104,215,6,2952,1,494
1430,1216,1393,6,595,1,152
1431,1216,1381,0,3680,0,2305
1432,2117,650,0,4504,0,1024
1433,846,1418,0,101,0,1952
1434,1000,769,0,1037,0,3556
1435,3586,1015,0,4238,0,1373
1436,1200,1223,0,1698,1,2689
1437,2036,728,0,2634,1,2731
1438,62,1463,0,81,0,1951
1439,1772,1847,0,4674,0,3943
1440,3200,172,0,978,0,3287
1441,2724,1141,0,2124,0,3529
1442,1530,886,0,843,0,3667
1443,222,1573,0,326,0,4530
1444,1881,60,0,2696,1,2525
1445,3262,730,0,1479,0,3349
1446,3246,457,0,4442,0,3369
1447,327,515,0,4104,0,4110
1448,1015,1687,6,1211,1,329
1449,3081,1147,0,2939,1,2889
1450,374,833,0,3759,0,3621
1451,65,1504,6,83,1,896
1452,2468,1581,0,149,0,4548
1453,1341,1044,6,8,1,890
1454,253,1271,0,2753,0,4695
1455,3003,952,0,2701,0,4464
1456,3367,1340,0,494,0,4221
1457,3011,473,0,255,0,2745
1458,3641,76,0,3436,1,1403
1459,1090,1740,0,3661,0,2029
1460,1121,314,0,1449,0,1847
1461,1916,85,0,1629,0,3792
1462,1667,248,0,3797,0,3997
1463,3189,1673,6,2191,1,380
1464,1944,1562,6,444,1,380
1465,1251,1203,0,3070,1,2306
1466,2500,1209,0,3075,0,3641
1467,2068,1649,6,2737,1,486
1468,2727,160,0,3662,0,1087
1469,2019,1694,6,1526,1,444
1470,2915,2,6,2927,1,344
1471,3057,1243,0,3288,0,2060
1472,1819,79,0,2025,0,3427
1473,2787,1203,6,3991,1,639
1474,2258,266,6,3554,1,646
1475,2523,1807,6,2597,1,994
1476,1877,212,0,1627,0,2547
1477,1518,1320,6,1667,1,231
1478,537,1038,0,799,0,1910
1479,1618,488,0,2537,0,1009
1480,2953,530,0,2671,0,1152
1481,2514,1066,0,981,0,4690
1482,3712,1063,6,676,1,862
1483,3093,1751,6,2564,1,508
1484,3350,1523,6,4114,1,712
1485,873,1393,6,2196,1,863
1486,2059,1774,0,4584,1,2806
1487,1712,270,0,1260,0,3305
1488,214,1714,0,3485,0,4659
1489,2742,857,0,3570,0,2500
1490,1214,1320,6,2469,1,34
1491,132,1103,0,1576,0,2950
1492,257,445,0,3525,0,4497
1493,2744,1084,0,3050,0,2496
1494,2380,893,0,4509,0,1244
1495,2024,48,0,2576,1,2863
1496,366,1724,6,3927,1,284
1497,3112,1235,0,1674,1,2874
1498,1993,139,0,3655,1,3163
1499,2422,582,0,2878,0,4366
1500,2893,688,0,3386,0,1267
1501,1163,751,0,1477,0,3900
1502,450,1203,6,2877,1,499
1503,281,1107,0,1739,0,1529
1504,1654,284,0,4060,0,4306
1505,231,1146,0,3836,0,4673
1506,710,1087,0,4584,0,1703
1507,266,1103,0,1030,0,4628
1508,2531,1724,6,248,1,35
1509,306,469,6,4153,1,35
1510,2902,425,0,1268,0,3309
1511,153,65,0,2507,0,1616
1512,691,1773,6,194,1,141
1513,1443,1227,0,3920,0,2501
1514,611,838,0,2296,0,1644
1515,1418,1739,0,1672,0,2113
1516,3112,1235,0,1363,0,2822
1517,2690,1500,6,3955,1,280
1518,2267,1707,0,2037,0,2216
1519,1222,1381,0,3031,0,1458
1520,434,1690,0,4531,0,2104
1521,1058,1695,0,1403,1,2287
1522,2307,1081,0,3932,1,1124
1523,781,1805,6,3629,1,755
1524,1844,800,0,1473,0,3018
1525,1272,1103,0,3111,0,2478
1526,2847,477,0,2381,0,4328
1527,3739,1701,0,1388,0,2253
1528,2697,143,0,430,0,1129
1529,1682,1649,6,2137,1,339
1530,2276,1707,0,2226,0,2217
1531,976,1187,0,4646,0,3838
1532,2610,1726,0,122,0,3851
1533,3383,75,0,4263,0,4299
1534,2462,1032,0,867,0,3752
1535,2953,1169,0,400,0,1223
1536,1400,1707,0,2970,0,3198
1537,1378,352,0,2034,0,3607
1538,2642,1714,0,3618,1,4568
1539,699,746,0,4548,0,1890
1540,373,1233,6,3886,1,633
1541,2039,539,0,2738,0,2789
1542,2491,1314,0,2406,0,3835
1543,402,677,0,4584,1,2561
1544,795,1059,0,728,0,1477
1545,1241,406,0,4000,0,2289
1546,2001,552,0,3064,1,3115
1547,899,989,0,3906,0,1138
1548,428,250,6,2907,1,376
1549,3338,315,6,4506,1,214
1550,3112,1238,0,2829,0,2820
1551,2407,1476,6,3768,1,637
1552,3528,74,0,3423,1,1375
1553,2212,1041,0,2258,0,4144
1554,1877,647,0,3919,0,2529
1555,2541,1704,6,3799,1,923
1556,3427,1087,0,4225,0,1325
1557,3450,764,0,971,0,3631
1558,2748,54,0,3923,0,2505
1559,3099,1511,6,1292,1,477
1560,618,161,0,4112,0,1911
1561,2089,649,0,1575,0,4029
1562,3038,1694,6,4443,1,674
1563,2421,1669,6,2889,1,674
1564,3142,1556,0,4453,0,2221
1565,3148,1730,0,2966,0,3492
1566,2262,569,0,2384,0,4463
1567,1178,1095,0,1494,0,3623
1568,2953,883,0,4142,0,1173
1569,2031,1215,0,3309,0,2790
1570,1318,385,6,2530,1,282
1571,2912,1701,0,156,0,4555
1572,1579,1073,0,1851,1,2302
1573,424,281,0,1885,0,2599
1574,2365,1687,0,1975,0,2210
1575,2980,1177,6,688,1,871
1576,177,50,0,1378,0,2150
1577,3766,1759,6,63,1,431
1578,948,1739,0,1251,0,2090
1579,2680,52,0,2980,0,1119
1580,2805,389,0,1522,0,2982
1581,2165,1352,0,3793,0,1040
1582,3406,1059,0,923,0,4282
1583,1311,745,0,1969,0,1695
1584,3112,1538,6,3775,1,413
1585,3191,1683,0,826,0,3468
1586,2661,748,0,1844,0,4247
1587,2433,946,0,646,0,3148
1588,3112,1090,6,2681,1,520
1589,26,362,0,842,0,3665
1590,1671,218,0,1261,0,3303
1591,1117,1677,6,1889,1,328
1592,1427,1649,6,2414,1,328
1593,1765,1511,6,2254,1,328
1594,1286,1403,6,3853,1,328
1595,1291,1320,6,2272,1,328
1596,2190,775,0,2533,0,1505
1597,1384,1057,0,3897,0,2244
1598,2042,1707,6,3541,1,488
1599,2953,1000,0,2822,0,1146
1600,3074,974,0,2314,1,2732
1601,2953,704,0,2651,0,1153
1602,648,500,0,716,0,1661
1603,2665,1540,6,1454,1,316
1604,28,751,0,2880,0,2688
1605,2831,1354,0,79,0,4211
1606,282,1057,0,933,0,3811
1607,907,1203,6,810,1,293
1608,3745,1027,0,834,0,3749
1609,2753,957,0,4607,1,1064
1610,752,1420,0,1685,0,1608
1611,1661,1707,0,1630,0,2417
1612,1609,632,0,1972,0,1714
1613,3447,1747,0,2078,0,2229
1614,871,1511,6,2434,1,916
1615,2331,1073,0,1257,0,4397
