row_id,name,startdate,enddate,location,description,eventattendancemode,eventstatus,image,offers,organizer,page_url
327,215,323,321,1,1500,0,0,0,0,0,32
328,216,322,320,1,1398,0,0,0,0,0,32
329,111,320,318,0,947,0,0,0,0,1,32
330,216,326,324,1,1416,0,0,0,0,0,32
331,492,310,308,1,1314,0,0,0,0,0,32
332,215,314,312,1,1464,0,0,0,0,0,32
333,419,325,323,0,1247,0,0,0,0,0,32
334,419,321,319,0,1200,0,0,0,0,0,32
335,404,316,314,0,489,0,0,0,0,1,32
336,404,311,309,0,547,0,0,0,0,1,32
337,419,317,315,0,1153,0,0,0,0,0,32
338,404,320,318,0,507,0,0,0,0,1,32
339,216,318,316,1,1380,0,0,0,0,0,32
340,215,319,317,1,1482,0,0,0,0,0,32
341,111,316,314,0,900,0,0,0,0,1,32
342,111,324,322,0,994,0,0,0,0,1,32
343,152,314,312,1,588,0,0,0,0,1,32
344,404,324,322,0,525,0,0,0,0,1,32
345,216,313,311,1,1362,0,0,0,0,0,32
346,280,324,322,1,1295,0,0,0,0,1,32
347,111,311,309,0,853,0,0,0,0,1,32
348,153,314,312,1,810,0,0,0,0,0,32
349,363,155,149,0,249,0,0,0,0,1,474
350,111,354,350,0,977,0,0,0,0,1,821
351,111,349,346,0,930,0,0,0,0,1,821
352,56,353,349,0,841,0,0,0,0,1,821
353,60,335,333,1,734,0,0,0,0,1,821
354,419,358,355,0,1277,0,0,0,0,0,821
355,111,336,333,0,1053,0,0,0,0,1,821
356,111,357,354,0,1024,0,0,0,0,1,821
357,419,350,347,0,1183,0,0,0,0,0,821
358,215,341,338,1,1447,0,0,0,0,0,821
359,419,344,341,0,1136,0,0,0,0,0,821
360,60,335,333,1,763,0,0,0,0,1,821
361,60,336,332,1,792,0,0,0,0,1,821
362,419,337,334,0,1089,0,0,0,0,0,821
363,111,343,340,0,883,0,0,0,0,1,821
364,216,339,336,1,1345,0,0,0,0,0,821
365,419,355,351,0,1230,0,0,0,0,0,821
366,341,154,148,0,44,0,0,1,0,1,70
367,12,230,227,0,83,0,0,0,0,1,66
368,263,138,132,0,441,0,0,0,0,1,342
369,438,211,209,1,334,0,0,0,0,1,558
370,146,97,90,0,105,0,0,0,0,1,222
371,404,320,318,0,507,0,0,0,0,1,703
372,419,325,323,0,1247,0,0,0,0,0,703
373,111,320,318,0,947,0,0,0,0,1,703
374,152,314,312,1,588,0,0,0,0,1,703
375,419,321,319,0,1200,0,0,0,0,0,703
376,280,324,322,1,1295,0,0,0,0,1,703
377,111,311,309,0,853,0,0,0,0,1,703
378,216,313,311,1,1362,0,0,0,0,0,703
379,215,319,317,1,1482,0,0,0,0,0,703
380,216,326,324,1,1416,0,0,0,0,0,703
381,215,314,312,1,1464,0,0,0,0,0,703
382,111,324,322,0,994,0,0,0,0,1,703
383,404,311,309,0,547,0,0,0,0,1,703
384,111,316,314,0,900,0,0,0,0,1,703
385,404,316,314,0,489,0,0,0,0,1,703
386,215,323,321,1,1500,0,0,0,0,0,703
387,419,312,310,0,1106,0,0,0,0,0,703
388,492,310,308,1,1314,0,0,0,0,0,703
389,216,322,320,1,1398,0,0,0,0,0,703
390,153,314,312,1,810,0,0,0,0,0,703
391,419,317,315,0,1153,0,0,0,0,0,703
392,404,324,322,0,525,0,0,0,0,1,703
393,216,318,316,1,1380,0,0,0,0,0,703
394,111,311,309,0,852,0,0,0,0,1,725
395,419,312,310,0,1105,0,0,0,0,0,725
396,215,314,312,1,1463,0,0,0,0,0,725
397,492,310,308,1,1313,0,0,0,0,0,725
398,419,325,323,0,1246,0,0,0,0,0,725
399,111,320,318,0,946,0,0,0,0,1,725
400,419,321,319,0,1199,0,0,0,0,0,725
401,280,324,322,1,1294,0,0,0,0,1,725
402,216,313,311,1,1361,0,0,0,0,0,725
403,404,320,318,0,506,0,0,0,0,1,725
404,153,314,312,1,809,0,0,0,0,0,725
405,216,322,320,1,1397,0,0,0,0,0,725
406,216,326,324,1,1415,0,0,0,0,0,725
407,404,324,322,0,524,0,0,0,0,1,725
408,404,316,314,0,488,0,0,0,0,1,725
409,216,318,316,1,1379,0,0,0,0,0,725
410,111,324,322,0,993,0,0,0,0,1,725
411,215,323,321,1,1499,0,0,0,0,0,725
412,111,316,314,0,899,0,0,0,0,1,725
413,419,317,315,0,1152,0,0,0,0,0,725
414,404,311,309,0,546,0,0,0,0,1,725
415,152,314,312,1,587,0,0,0,0,1,725
416,215,319,317,1,1481,0,0,0,0,0,725
417,65,9,9,0,74,0,0,1,0,1,125
418,56,353,349,0,837,0,0,0,0,1,708
419,111,336,333,0,1049,0,0,0,0,1,708
420,216,339,336,1,1341,0,0,0,0,0,708
421,419,337,334,0,1085,0,0,0,0,0,708
422,111,343,340,0,879,0,0,0,0,1,708
423,419,358,355,0,1273,0,0,0,0,0,708
424,111,349,346,0,926,0,0,0,0,1,708
425,215,341,338,1,1443,0,0,0,0,0,708
426,419,355,351,0,1226,0,0,0,0,0,708
427,60,336,332,1,788,0,0,0,0,1,708
428,60,335,333,1,759,0,0,0,0,1,708
429,111,357,354,0,1020,0,0,0,0,1,708
430,111,354,350,0,973,0,0,0,0,1,708
431,419,344,341,0,1132,0,0,0,0,0,708
432,60,335,333,1,730,0,0,0,0,1,708
433,419,350,347,0,1179,0,0,0,0,0,708
434,111,324,322,0,994,0,0,0,0,1,893
435,215,323,321,1,1500,0,0,0,0,0,893
436,152,314,312,1,588,0,0,0,0,1,893
437,153,314,312,1,810,0,0,0,0,0,893
438,404,311,309,0,547,0,0,0,0,1,893
439,216,326,324,1,1416,0,0,0,0,0,893
440,280,324,322,1,1295,0,0,0,0,1,893
441,419,325,323,0,1247,0,0,0,0,0,893
442,404,316,314,0,489,0,0,0,0,1,893
443,111,311,309,0,853,0,0,0,0,1,893
444,419,312,310,0,1106,0,0,0,0,0,893
445,215,319,317,1,1482,0,0,0,0,0,893
446,111,320,318,0,947,0,0,0,0,1,893
447,111,316,314,0,900,0,0,0,0,1,893
448,216,318,316,1,1380,0,0,0,0,0,893
449,215,314,312,1,1464,0,0,0,0,0,893
450,404,320,318,0,507,0,0,0,0,1,893
451,419,321,319,0,1200,0,0,0,0,0,893
452,419,317,315,0,1153,0,0,0,0,0,893
453,216,322,320,1,1398,0,0,0,0,0,893
454,492,310,308,1,1314,0,0,0,0,0,893
455,404,324,322,0,525,0,0,0,0,1,893
456,216,313,311,1,1362,0,0,0,0,0,893
457,18,273,272,0,156,0,0,0,0,1,75
458,121,177,172,1,94,0,0,0,0,1,193
459,480,309,307,1,5,0,0,0,0,0,609
460,53,90,84,1,289,0,0,0,0,1,111
461,155,348,345,0,181,0,0,1,0,1,229
462,319,332,330,0,352,0,0,0,0,1,426
463,111,357,354,0,1011,0,0,0,0,1,773
464,60,335,333,1,757,0,0,0,0,1,773
465,111,343,340,0,877,0,0,0,0,1,773
466,419,355,351,0,1217,0,0,0,0,0,773
467,419,344,341,0,1130,0,0,0,0,0,773
468,215,341,338,1,1441,0,0,0,0,0,773
469,216,339,336,1,1339,0,0,0,0,0,773
470,419,350,347,0,1170,0,0,0,0,0,773
471,60,335,333,1,728,0,0,0,0,1,773
472,419,337,334,0,1083,0,0,0,0,0,773
473,56,353,349,0,828,0,0,0,0,1,773
474,60,336,332,1,786,0,0,0,0,1,773
475,419,358,355,0,1264,0,0,0,0,0,773
476,111,336,333,0,1047,0,0,0,0,1,773
477,111,349,346,0,924,0,0,0,0,1,773
478,111,354,350,0,964,0,0,0,0,1,773
479,216,339,336,1,657,0,0,0,0,0,951
480,215,341,338,1,663,0,0,0,0,0,951
481,111,336,333,0,329,0,0,0,0,1,951
482,60,335,333,1,60,0,0,0,0,1,951
483,404,343,340,0,472,0,0,0,0,1,951
484,111,343,340,0,329,0,0,0,0,1,951
485,419,337,334,0,332,0,0,0,0,0,951
486,56,353,349,0,146,0,0,0,0,1,951
487,60,336,332,1,60,0,0,0,0,1,951
488,404,349,346,0,472,0,0,0,0,1,951
489,419,358,355,0,332,0,0,0,0,0,951
490,404,336,333,0,472,0,0,0,0,1,951
491,419,355,351,0,332,0,0,0,0,0,951
492,111,357,354,0,329,0,0,0,0,1,951
493,111,354,350,0,329,0,0,0,0,1,951
494,404,357,354,0,472,0,0,0,0,1,951
495,404,354,350,0,472,0,0,0,0,1,951
496,419,350,347,0,332,0,0,0,0,0,951
497,111,349,346,0,329,0,0,0,0,1,951
498,419,344,341,0,332,0,0,0,0,0,951
499,269,270,269,0,125,0,0,0,0,1,348
500,111,311,309,0,846,0,0,0,0,1,955
501,216,326,324,1,1409,0,0,0,0,0,955
502,152,314,312,1,581,0,0,0,0,1,955
503,216,322,320,1,1391,0,0,0,0,0,955
504,215,314,312,1,1457,0,0,0,0,0,955
505,419,325,323,0,1240,0,0,0,0,0,955
506,492,310,308,1,1307,0,0,0,0,0,955
507,404,320,318,0,500,0,0,0,0,1,955
508,404,311,309,0,540,0,0,0,0,1,955
509,215,323,321,1,1493,0,0,0,0,0,955
510,280,324,322,1,1288,0,0,0,0,1,955
511,419,312,310,0,1099,0,0,0,0,0,955
512,404,316,314,0,482,0,0,0,0,1,955
513,153,314,312,1,803,0,0,0,0,0,955
514,111,320,318,0,940,0,0,0,0,1,955
515,419,317,315,0,1146,0,0,0,0,0,955
516,111,324,322,0,987,0,0,0,0,1,955
517,111,316,314,0,893,0,0,0,0,1,955
518,216,318,316,1,1373,0,0,0,0,0,955
519,404,324,322,0,518,0,0,0,0,1,955
520,215,319,317,1,1475,0,0,0,0,0,955
521,216,313,311,1,1355,0,0,0,0,0,955
522,419,321,319,0,1193,0,0,0,0,0,955
523,52,93,86,0,288,0,0,0,0,1,132
524,137,337,334,0,676,0,0,1,0,1,212
525,152,314,312,1,588,0,0,0,0,1,774
526,404,324,322,0,525,0,0,0,0,1,774
527,492,310,308,1,1314,0,0,0,0,0,774
528,404,311,309,0,547,0,0,0,0,1,774
529,216,322,320,1,1398,0,0,0,0,0,774
530,215,323,321,1,1500,0,0,0,0,0,774
531,215,319,317,1,1482,0,0,0,0,0,774
532,111,316,314,0,900,0,0,0,0,1,774
533,419,312,310,0,1106,0,0,0,0,0,774
534,216,313,311,1,1362,0,0,0,0,0,774
535,111,324,322,0,994,0,0,0,0,1,774
536,216,318,316,1,1380,0,0,0,0,0,774
537,111,320,318,0,947,0,0,0,0,1,774
538,216,326,324,1,1416,0,0,0,0,0,774
539,419,317,315,0,1153,0,0,0,0,0,774
540,404,316,314,0,489,0,0,0,0,1,774
541,419,325,323,0,1247,0,0,0,0,0,774
542,215,314,312,1,1464,0,0,0,0,0,774
543,153,314,312,1,810,0,0,0,0,0,774
544,280,324,322,1,1295,0,0,0,0,1,774
545,404,320,318,0,507,0,0,0,0,1,774
546,111,311,309,0,853,0,0,0,0,1,774
547,419,321,319,0,1200,0,0,0,0,0,774
548,234,67,63,1,407,0,0,0,0,1,312
549,272,57,54,1,320,0,0,0,0,1,357
550,386,79,73,1,592,0,0,0,0,1,501
551,216,322,320,1,1398,0,0,0,0,0,909
552,152,314,312,1,588,0,0,0,0,1,909
553,419,317,315,0,1153,0,0,0,0,0,909
554,419,321,319,0,1200,0,0,0,0,0,909
555,216,318,316,1,1380,0,0,0,0,0,909
556,404,320,318,0,507,0,0,0,0,1,909
557,153,314,312,1,810,0,0,0,0,0,909
558,111,320,318,0,947,0,0,0,0,1,909
559,419,325,323,0,1247,0,0,0,0,0,909
560,216,313,311,1,1362,0,0,0,0,0,909
561,404,316,314,0,489,0,0,0,0,1,909
562,216,326,324,1,1416,0,0,0,0,0,909
563,404,324,322,0,525,0,0,0,0,1,909
564,111,324,322,0,994,0,0,0,0,1,909
565,404,311,309,0,547,0,0,0,0,1,909
