row_id,name,startdate,enddate,location,description,offers,organizer,performer,page_url
691,42,55,59,0,8,0,0,0,291
692,17,57,60,0,1,0,0,0,291
693,29,20,50,0,7,0,0,0,291
694,56,39,40,0,9,0,0,0,291
695,11,41,41,0,4,0,0,0,291
696,17,49,49,0,1,0,0,0,126
697,17,50,51,0,1,0,0,0,126
698,61,52,56,0,6,1,0,0,126
699,17,53,55,0,1,0,0,0,126
700,17,54,57,0,1,0,0,0,126
701,42,55,59,0,8,0,0,0,126
702,17,57,60,0,1,0,0,0,126
703,29,20,50,0,7,0,0,0,126
704,56,39,40,0,9,0,0,0,126
705,11,41,41,0,4,0,0,0,126
706,17,49,49,0,1,0,0,0,401
707,17,50,51,0,1,0,0,0,401
708,61,52,56,0,6,1,0,0,401
709,17,53,55,0,1,0,0,0,401
710,17,54,57,0,1,0,0,0,401
711,42,55,59,0,8,0,0,0,401
712,17,57,60,0,1,0,0,0,401
713,29,20,50,0,7,0,0,0,401
714,56,39,40,0,9,0,0,0,401
715,11,41,41,0,4,0,0,0,401
716,17,49,49,0,1,0,0,0,438
717,17,50,51,0,1,0,0,0,438
718,61,52,56,0,6,1,0,0,438
719,17,53,55,0,1,0,0,0,438
720,17,54,57,0,1,0,0,0,438
721,42,55,59,0,8,0,0,0,438
722,17,57,60,0,1,0,0,0,438
723,29,20,50,0,7,0,0,0,438
724,56,39,40,0,9,0,0,0,438
725,11,41,41,0,4,0,0,0,438
726,36,26,25,0,11,0,0,1,208
727,17,49,49,0,1,0,0,0,112
728,17,50,51,0,1,0,0,0,112
729,61,52,56,0,6,1,0,0,112
730,17,53,55,0,1,0,0,0,112
731,17,54,57,0,1,0,0,0,112
732,42,55,59,0,8,0,0,0,112
733,17,57,60,0,1,0,0,0,112
734,29,20,50,0,7,0,0,0,112
735,56,39,40,0,9,0,0,0,112
736,11,41,41,0,4,0,0,0,112
737,17,49,49,0,1,0,0,0,305
738,17,50,51,0,1,0,0,0,305
739,61,52,56,0,6,1,0,0,305
740,17,53,55,0,1,0,0,0,305
741,17,54,57,0,1,0,0,0,305
742,42,55,59,0,8,0,0,0,305
743,17,57,60,0,1,0,0,0,305
744,29,20,50,0,7,0,0,0,305
745,56,39,40,0,9,0,0,0,305
746,11,41,41,0,4,0,0,0,305
747,17,49,49,0,1,0,0,0,1
748,17,50,51,0,1,0,0,0,1
749,61,52,56,0,6,1,0,0,1
750,17,53,55,0,1,0,0,0,1
751,17,54,57,0,1,0,0,0,1
752,42,55,59,0,8,0,0,0,1
753,17,57,60,0,1,0,0,0,1
754,29,20,50,0,7,0,0,0,1
755,56,39,40,0,9,0,0,0,1
756,11,41,41,0,4,0,0,0,1
757,50,80,84,0,44,1,0,1,235
758,17,49,49,0,1,0,0,0,235
759,17,50,51,0,1,0,0,0,235
760,61,52,56,0,6,1,0,0,235
761,17,53,55,0,1,0,0,0,235
762,17,54,57,0,1,0,0,0,235
763,42,55,59,0,8,0,0,0,235
764,17,57,60,0,1,0,0,0,235
765,29,20,50,0,7,0,0,0,235
766,56,39,40,0,9,0,0,0,235
767,11,41,41,0,4,0,0,0,235
768,17,49,49,0,1,0,0,0,372
769,17,50,51,0,1,0,0,0,372
770,61,52,56,0,6,1,0,0,372
771,17,53,55,0,1,0,0,0,372
772,17,54,57,0,1,0,0,0,372
773,42,55,59,0,8,0,0,0,372
774,17,57,60,0,1,0,0,0,372
775,29,20,50,0,7,0,0,0,372
776,56,39,40,0,9,0,0,0,372
777,11,41,41,0,4,0,0,0,372
778,17,49,49,0,1,0,0,0,345
779,17,50,51,0,1,0,0,0,345
780,61,52,56,0,6,1,0,0,345
781,17,53,55,0,1,0,0,0,345
782,17,54,57,0,1,0,0,0,345
783,42,55,59,0,8,0,0,0,345
784,17,57,60,0,1,0,0,0,345
785,29,20,50,0,7,0,0,0,345
786,56,39,40,0,9,0,0,0,345
787,11,41,41,0,4,0,0,0,345
788,17,49,49,0,1,0,0,0,440
789,17,50,51,0,1,0,0,0,440
790,61,52,56,0,6,1,0,0,440
791,17,53,55,0,1,0,0,0,440
792,17,54,57,0,1,0,0,0,440
793,42,55,59,0,8,0,0,0,440
794,17,57,60,0,1,0,0,0,440
795,29,20,50,0,7,0,0,0,440
796,56,39,40,0,9,0,0,0,440
797,11,41,41,0,4,0,0,0,440
798,17,49,49,0,1,0,0,0,330
799,17,50,51,0,1,0,0,0,330
800,61,52,56,0,6,1,0,0,330
801,17,53,55,0,1,0,0,0,330
802,17,54,57,0,1,0,0,0,330
803,42,55,59,0,8,0,0,0,330
804,17,57,60,0,1,0,0,0,330
805,29,20,50,0,7,0,0,0,330
806,56,39,40,0,9,0,0,0,330
807,11,41,41,0,4,0,0,0,330
808,17,49,49,0,1,0,0,0,297
809,17,50,51,0,1,0,0,0,297
810,61,52,56,0,6,1,0,0,297
811,17,53,55,0,1,0,0,0,297
812,17,54,57,0,1,0,0,0,297
813,42,55,59,0,8,0,0,0,297
814,17,57,60,0,1,0,0,0,297
815,29,20,50,0,7,0,0,0,297
816,56,39,40,0,9,0,0,0,297
817,11,41,41,0,4,0,0,0,297
818,50,66,69,0,44,1,0,1,231
819,17,49,49,0,1,0,0,0,231
820,17,50,51,0,1,0,0,0,231
821,61,52,56,0,6,1,0,0,231
822,17,53,55,0,1,0,0,0,231
823,17,54,57,0,1,0,0,0,231
824,42,55,59,0,8,0,0,0,231
825,17,57,60,0,1,0,0,0,231
826,29,20,50,0,7,0,0,0,231
827,56,39,40,0,9,0,0,0,231
828,11,41,41,0,4,0,0,0,231
829,62,29,29,0,62,1,0,1,257
830,20,75,80,0,10,0,0,1,186
831,17,49,49,0,1,0,0,0,186
832,17,50,51,0,1,0,0,0,186
833,61,52,56,0,6,1,0,0,186
834,17,53,55,0,1,0,0,0,186
835,17,54,57,0,1,0,0,0,186
836,42,55,59,0,8,0,0,0,186
837,17,57,60,0,1,0,0,0,186
838,29,20,50,0,7,0,0,0,186
839,56,39,40,0,9,0,0,0,186
840,11,41,41,0,4,0,0,0,186
841,17,49,49,0,1,0,0,0,447
842,17,50,51,0,1,0,0,0,447
843,61,52,56,0,6,1,0,0,447
844,17,53,55,0,1,0,0,0,447
845,17,54,57,0,1,0,0,0,447
846,42,55,59,0,8,0,0,0,447
847,17,57,60,0,1,0,0,0,447
848,29,20,50,0,7,0,0,0,447
849,56,39,40,0,9,0,0,0,447
850,11,41,41,0,4,0,0,0,447
851,54,81,92,0,52,0,0,1,248
852,17,49,49,0,1,0,0,0,248
853,17,50,51,0,1,0,0,0,248
854,61,52,56,0,6,1,0,0,248
855,17,53,55,0,1,0,0,0,248
856,17,54,57,0,1,0,0,0,248
857,42,55,59,0,8,0,0,0,248
858,17,57,60,0,1,0,0,0,248
859,29,20,50,0,7,0,0,0,248
860,56,39,40,0,9,0,0,0,248
861,11,41,41,0,4,0,0,0,248
862,17,49,49,0,1,0,0,0,85
863,17,50,51,0,1,0,0,0,85
864,61,52,56,0,6,1,0,0,85
865,17,53,55,0,1,0,0,0,85
866,17,54,57,0,1,0,0,0,85
867,42,55,59,0,8,0,0,0,85
868,17,57,60,0,1,0,0,0,85
869,29,20,50,0,7,0,0,0,85
870,56,39,40,0,9,0,0,0,85
871,11,41,41,0,4,0,0,0,85
872,17,49,49,0,1,0,0,0,391
873,17,50,51,0,1,0,0,0,391
874,61,52,56,0,6,1,0,0,391
875,17,53,55,0,1,0,0,0,391
876,17,54,57,0,1,0,0,0,391
877,42,55,59,0,8,0,0,0,391
878,17,57,60,0,1,0,0,0,391
879,29,20,50,0,7,0,0,0,391
880,56,39,40,0,9,0,0,0,391
881,11,41,41,0,4,0,0,0,391
882,17,49,49,0,1,0,0,0,92
883,17,50,51,0,1,0,0,0,92
884,61,52,56,0,6,1,0,0,92
885,17,53,55,0,1,0,0,0,92
886,17,54,57,0,1,0,0,0,92
887,42,55,59,0,8,0,0,0,92
888,17,57,60,0,1,0,0,0,92
889,29,20,50,0,7,0,0,0,92
890,56,39,40,0,9,0,0,0,92
891,11,41,41,0,4,0,0,0,92
892,17,49,49,0,1,0,0,0,138
893,17,50,51,0,1,0,0,0,138
894,61,52,56,0,6,1,0,0,138
895,17,53,55,0,1,0,0,0,138
896,17,54,57,0,1,0,0,0,138
897,42,55,59,0,8,0,0,0,138
898,17,57,60,0,1,0,0,0,138
899,29,20,50,0,7,0,0,0,138
900,56,39,40,0,9,0,0,0,138
901,11,41,41,0,4,0,0,0,138
902,17,49,49,0,1,0,0,0,40
903,17,50,51,0,1,0,0,0,40
904,61,52,56,0,6,1,0,0,40
905,17,53,55,0,1,0,0,0,40
906,17,54,57,0,1,0,0,0,40
907,42,55,59,0,8,0,0,0,40
908,17,57,60,0,1,0,0,0,40
909,29,20,50,0,7,0,0,0,40
910,56,39,40,0,9,0,0,0,40
911,11,41,41,0,4,0,0,0,40
912,17,49,49,0,1,0,0,0,320
913,17,50,51,0,1,0,0,0,320
914,61,52,56,0,6,1,0,0,320
915,17,53,55,0,1,0,0,0,320
916,17,54,57,0,1,0,0,0,320
917,42,55,59,0,8,0,0,0,320
918,17,57,60,0,1,0,0,0,320
919,29,20,50,0,7,0,0,0,320
920,56,39,40,0,9,0,0,0,320
921,11,41,41,0,4,0,0,0,320
922,17,49,49,0,1,0,0,0,290
923,17,50,51,0,1,0,0,0,290
924,61,52,56,0,6,1,0,0,290
925,17,53,55,0,1,0,0,0,290
926,17,54,57,0,1,0,0,0,290
927,42,55,59,0,8,0,0,0,290
928,17,57,60,0,1,0,0,0,290
929,29,20,50,0,7,0,0,0,290
930,56,39,40,0,9,0,0,0,290
931,11,41,41,0,4,0,0,0,290
932,17,49,49,0,1,0,0,0,273
933,17,50,51,0,1,0,0,0,273
934,61,52,56,0,6,1,0,0,273
935,17,53,55,0,1,0,0,0,273
936,17,54,57,0,1,0,0,0,273
937,42,55,59,0,8,0,0,0,273
938,17,57,60,0,1,0,0,0,273
939,29,20,50,0,7,0,0,0,273
940,56,39,40,0,9,0,0,0,273
941,11,41,41,0,4,0,0,0,273
942,17,49,49,0,1,0,0,0,410
943,17,50,51,0,1,0,0,0,410
944,61,52,56,0,6,1,0,0,410
945,17,53,55,0,1,0,0,0,410
946,17,54,57,0,1,0,0,0,410
947,42,55,59,0,8,0,0,0,410
948,17,57,60,0,1,0,0,0,410
949,29,20,50,0,7,0,0,0,410
950,56,39,40,0,9,0,0,0,410
951,11,41,41,0,4,0,0,0,410
952,17,49,49,0,1,0,0,0,90
953,17,50,51,0,1,0,0,0,90
954,61,52,56,0,6,1,0,0,90
955,17,53,55,0,1,0,0,0,90
956,17,54,57,0,1,0,0,0,90
957,42,55,59,0,8,0,0,0,90
958,17,57,60,0,1,0,0,0,90
959,29,20,50,0,7,0,0,0,90
960,56,39,40,0,9,0,0,0,90
961,11,41,41,0,4,0,0,0,90
962,20,83,86,0,10,0,0,1,180
963,17,49,49,0,1,0,0,0,180
964,17,50,51,0,1,0,0,0,180
965,61,52,56,0,6,1,0,0,180
966,17,53,55,0,1,0,0,0,180
967,17,54,57,0,1,0,0,0,180
968,42,55,59,0,8,0,0,0,180
969,17,57,60,0,1,0,0,0,180
970,29,20,50,0,7,0,0,0,180
971,56,39,40,0,9,0,0,0,180
972,11,41,41,0,4,0,0,0,180
973,17,49,49,0,1,0,0,0,129
974,17,50,51,0,1,0,0,0,129
975,61,52,56,0,6,1,0,0,129
976,17,53,55,0,1,0,0,0,129
977,17,54,57,0,1,0,0,0,129
978,42,55,59,0,8,0,0,0,129
979,17,57,60,0,1,0,0,0,129
980,29,20,50,0,7,0,0,0,129
981,56,39,40,0,9,0,0,0,129
982,11,41,41,0,4,0,0,0,129
983,17,49,49,0,1,0,0,0,382
984,17,50,51,0,1,0,0,0,382
985,61,52,56,0,6,1,0,0,382
986,17,53,55,0,1,0,0,0,382
987,17,54,57,0,1,0,0,0,382
988,42,55,59,0,8,0,0,0,382
989,17,57,60,0,1,0,0,0,382
990,29,20,50,0,7,0,0,0,382
991,56,39,40,0,9,0,0,0,382
992,11,41,41,0,4,0,0,0,382
993,17,49,49,0,1,0,0,0,61
994,17,50,51,0,1,0,0,0,61
995,61,52,56,0,6,1,0,0,61
996,17,53,55,0,1,0,0,0,61
997,17,54,57,0,1,0,0,0,61
998,42,55,59,0,8,0,0,0,61
999,17,57,60,0,1,0,0,0,61
1000,29,20,50,0,7,0,0,0,61
1001,56,39,40,0,9,0,0,0,61
1002,11,41,41,0,4,0,0,0,61
1003,6,32,31,0,22,0,0,1,151
1004,17,49,49,0,1,0,0,0,151
1005,17,50,51,0,1,0,0,0,151
1006,61,52,56,0,6,1,0,0,151
1007,17,53,55,0,1,0,0,0,151
1008,17,54,57,0,1,0,0,0,151
1009,42,55,59,0,8,0,0,0,151
1010,17,57,60,0,1,0,0,0,151
1011,29,20,50,0,7,0,0,0,151
1012,56,39,40,0,9,0,0,0,151
1013,11,41,41,0,4,0,0,0,151
1014,17,49,49,0,1,0,0,0,436
1015,17,50,51,0,1,0,0,0,436
1016,61,52,56,0,6,1,0,0,436
1017,17,53,55,0,1,0,0,0,436
1018,17,54,57,0,1,0,0,0,436
1019,42,55,59,0,8,0,0,0,436
1020,17,57,60,0,1,0,0,0,436
1021,29,20,50,0,7,0,0,0,436
1022,56,39,40,0,9,0,0,0,436
1023,11,41,41,0,4,0,0,0,436
1024,25,23,26,0,14,0,0,1,195
1025,17,49,49,0,1,0,0,0,261
1026,17,50,51,0,1,0,0,0,261
1027,61,52,56,0,6,1,0,0,261
1028,17,53,55,0,1,0,0,0,261
1029,17,54,57,0,1,0,0,0,261
1030,42,55,59,0,8,0,0,0,261
1031,17,57,60,0,1,0,0,0,261
1032,29,20,50,0,7,0,0,0,261
1033,56,39,40,0,9,0,0,0,261
1034,11,41,41,0,4,0,0,0,261
1035,20,69,72,0,10,0,0,1,185
1036,17,49,49,0,1,0,0,0,185
1037,17,50,51,0,1,0,0,0,185
1038,61,52,56,0,6,1,0,0,185
1039,17,53,55,0,1,0,0,0,185
1040,17,54,57,0,1,0,0,0,185
1041,42,55,59,0,8,0,0,0,185
1042,17,57,60,0,1,0,0,0,185
1043,29,20,50,0,7,0,0,0,185
1044,56,39,40,0,9,0,0,0,185
1045,11,41,41,0,4,0,0,0,185
1046,32,17,17,0,40,0,0,1,205
1047,17,49,49,0,1,0,0,0,205
1048,17,50,51,0,1,0,0,0,205
1049,61,52,56,0,6,1,0,0,205
1050,17,53,55,0,1,0,0,0,205
1051,17,54,57,0,1,0,0,0,205
1052,42,55,59,0,8,0,0,0,205
1053,17,57,60,0,1,0,0,0,205
1054,29,20,50,0,7,0,0,0,205
1055,56,39,40,0,9,0,0,0,205
1056,11,41,41,0,4,0,0,0,205
1057,17,49,49,0,1,0,0,0,332
1058,17,50,51,0,1,0,0,0,332
1059,61,52,56,0,6,1,0,0,332
1060,17,53,55,0,1,0,0,0,332
1061,17,54,57,0,1,0,0,0,332
1062,42,55,59,0,8,0,0,0,332
1063,17,57,60,0,1,0,0,0,332
1064,29,20,50,0,7,0,0,0,332
1065,56,39,40,0,9,0,0,0,332
1066,11,41,41,0,4,0,0,0,332
1067,17,49,49,0,1,0,0,0,74
1068,17,50,51,0,1,0,0,0,74
1069,61,52,56,0,6,1,0,0,74
1070,17,53,55,0,1,0,0,0,74
1071,17,54,57,0,1,0,0,0,74
1072,42,55,59,0,8,0,0,0,74
1073,17,57,60,0,1,0,0,0,74
1074,29,20,50,0,7,0,0,0,74
1075,56,39,40,0,9,0,0,0,74
1076,11,41,41,0,4,0,0,0,74
1077,17,49,49,0,1,0,0,0,441
1078,17,50,51,0,1,0,0,0,441
1079,61,52,56,0,6,1,0,0,441
1080,17,53,55,0,1,0,0,0,441
1081,17,54,57,0,1,0,0,0,441
1082,42,55,59,0,8,0,0,0,441
1083,17,57,60,0,1,0,0,0,441
1084,29,20,50,0,7,0,0,0,441
1085,56,39,40,0,9,0,0,0,441
1086,11,41,41,0,4,0,0,0,441
1087,17,49,49,0,1,0,0,0,70
1088,17,50,51,0,1,0,0,0,70
1089,61,52,56,0,6,1,0,0,70
1090,17,53,55,0,1,0,0,0,70
1091,17,54,57,0,1,0,0,0,70
1092,42,55,59,0,8,0,0,0,70
1093,17,57,60,0,1,0,0,0,70
1094,29,20,50,0,7,0,0,0,70
1095,56,39,40,0,9,0,0,0,70
1096,11,41,41,0,4,0,0,0,70
1097,17,49,49,0,1,0,0,0,429
1098,17,50,51,0,1,0,0,0,429
1099,61,52,56,0,6,1,0,0,429
1100,17,53,55,0,1,0,0,0,429
1101,17,54,57,0,1,0,0,0,429
1102,42,55,59,0,8,0,0,0,429
1103,17,57,60,0,1,0,0,0,429
1104,29,20,50,0,7,0,0,0,429
1105,56,39,40,0,9,0,0,0,429
1106,11,41,41,0,4,0,0,0,429
1107,17,49,49,0,1,0,0,0,341
1108,17,50,51,0,1,0,0,0,341
1109,61,52,56,0,6,1,0,0,341
1110,17,53,55,0,1,0,0,0,341
1111,17,54,57,0,1,0,0,0,341
1112,42,55,59,0,8,0,0,0,341
1113,17,57,60,0,1,0,0,0,341
1114,29,20,50,0,7,0,0,0,341
1115,56,39,40,0,9,0,0,0,341
1116,11,41,41,0,4,0,0,0,341
1117,17,49,49,0,1,0,0,0,361
1118,17,50,51,0,1,0,0,0,361
1119,61,52,56,0,6,1,0,0,361
1120,17,53,55,0,1,0,0,0,361
1121,17,54,57,0,1,0,0,0,361
1122,42,55,59,0,8,0,0,0,361
1123,17,57,60,0,1,0,0,0,361
1124,29,20,50,0,7,0,0,0,361
1125,56,39,40,0,9,0,0,0,361
1126,11,41,41,0,4,0,0,0,361
1127,17,49,49,0,1,0,0,0,354
1128,17,50,51,0,1,0,0,0,354
1129,61,52,56,0,6,1,0,0,354
1130,17,53,55,0,1,0,0,0,354
1131,17,54,57,0,1,0,0,0,354
1132,42,55,59,0,8,0,0,0,354
1133,17,57,60,0,1,0,0,0,354
1134,29,20,50,0,7,0,0,0,354
1135,56,39,40,0,9,0,0,0,354
1136,11,41,41,0,4,0,0,0,354
1137,17,49,49,0,1,0,0,0,166
1138,17,50,51,0,1,0,0,0,166
1139,61,52,56,0,6,1,0,0,166
1140,17,53,55,0,1,0,0,0,166
1141,17,54,57,0,1,0,0,0,166
1142,42,55,59,0,8,0,0,0,166
1143,17,57,60,0,1,0,0,0,166
1144,29,20,50,0,7,0,0,0,166
1145,56,39,40,0,9,0,0,0,166
1146,11,41,41,0,4,0,0,0,166
1147,8,22,23,0,18,0,1,1,155
1148,17,49,49,0,1,0,0,0,155
1149,17,50,51,0,1,0,0,0,155
1150,61,52,56,0,6,1,0,0,155
1151,17,53,55,0,1,0,0,0,155
1152,17,54,57,0,1,0,0,0,155
1153,42,55,59,0,8,0,0,0,155
1154,17,57,60,0,1,0,0,0,155
1155,29,20,50,0,7,0,0,0,155
1156,56,39,40,0,9,0,0,0,155
1157,11,41,41,0,4,0,0,0,155
1158,17,49,49,0,1,0,0,0,252
1159,17,50,51,0,1,0,0,0,252
1160,61,52,56,0,6,1,0,0,252
1161,17,53,55,0,1,0,0,0,252
1162,17,54,57,0,1,0,0,0,252
1163,42,55,59,0,8,0,0,0,252
1164,17,57,60,0,1,0,0,0,252
1165,29,20,50,0,7,0,0,0,252
1166,56,39,40,0,9,0,0,0,252
1167,11,41,41,0,4,0,0,0,252
1168,23,56,61,0,32,0,0,1,192
1169,17,49,49,0,1,0,0,0,192
1170,17,50,51,0,1,0,0,0,192
1171,61,52,56,0,6,1,0,0,192
1172,17,53,55,0,1,0,0,0,192
1173,17,54,57,0,1,0,0,0,192
1174,42,55,59,0,8,0,0,0,192
1175,17,57,60,0,1,0,0,0,192
1176,29,20,50,0,7,0,0,0,192
1177,56,39,40,0,9,0,0,0,192
1178,11,41,41,0,4,0,0,0,192
1179,17,49,49,0,1,0,0,0,389
1180,17,50,51,0,1,0,0,0,389
1181,61,52,56,0,6,1,0,0,389
1182,17,53,55,0,1,0,0,0,389
1183,17,54,57,0,1,0,0,0,389
1184,42,55,59,0,8,0,0,0,389
1185,17,57,60,0,1,0,0,0,389
1186,29,20,50,0,7,0,0,0,389
1187,56,39,40,0,9,0,0,0,389
1188,11,41,41,0,4,0,0,0,389
1189,17,49,49,0,1,0,0,0,428
1190,17,50,51,0,1,0,0,0,428
1191,61,52,56,0,6,1,0,0,428
1192,17,53,55,0,1,0,0,0,428
1193,17,54,57,0,1,0,0,0,428
1194,42,55,59,0,8,0,0,0,428
1195,17,57,60,0,1,0,0,0,428
1196,29,20,50,0,7,0,0,0,428
1197,56,39,40,0,9,0,0,0,428
1198,11,41,41,0,4,0,0,0,428
1199,17,49,49,0,1,0,0,0,437
1200,17,50,51,0,1,0,0,0,437
1201,61,52,56,0,6,1,0,0,437
1202,17,53,55,0,1,0,0,0,437
1203,17,54,57,0,1,0,0,0,437
1204,42,55,59,0,8,0,0,0,437
1205,17,57,60,0,1,0,0,0,437
1206,29,20,50,0,7,0,0,0,437
1207,56,39,40,0,9,0,0,0,437
1208,11,41,41,0,4,0,0,0,437
1209,17,49,49,0,1,0,0,0,360
1210,17,50,51,0,1,0,0,0,360
1211,61,52,56,0,6,1,0,0,360
1212,17,53,55,0,1,0,0,0,360
1213,17,54,57,0,1,0,0,0,360
1214,42,55,59,0,8,0,0,0,360
1215,17,57,60,0,1,0,0,0,360
1216,29,20,50,0,7,0,0,0,360
1217,56,39,40,0,9,0,0,0,360
1218,11,41,41,0,4,0,0,0,360
1219,44,28,28,0,30,0,0,1,219
1220,17,49,49,0,1,0,0,0,219
1221,17,50,51,0,1,0,0,0,219
1222,61,52,56,0,6,1,0,0,219
1223,17,53,55,0,1,0,0,0,219
1224,17,54,57,0,1,0,0,0,219
1225,42,55,59,0,8,0,0,0,219
1226,17,57,60,0,1,0,0,0,219
1227,29,20,50,0,7,0,0,0,219
1228,56,39,40,0,9,0,0,0,219
1229,11,41,41,0,4,0,0,0,219
1230,22,18,20,0,12,0,0,1,191
1231,17,49,49,0,1,0,0,0,434
1232,17,50,51,0,1,0,0,0,434
1233,61,52,56,0,6,1,0,0,434
1234,17,53,55,0,1,0,0,0,434
1235,17,54,57,0,1,0,0,0,434
1236,42,55,59,0,8,0,0,0,434
1237,17,57,60,0,1,0,0,0,434
1238,29,20,50,0,7,0,0,0,434
1239,56,39,40,0,9,0,0,0,434
1240,11,41,41,0,4,0,0,0,434
1241,17,49,49,0,1,0,0,0,366
1242,17,50,51,0,1,0,0,0,366
1243,61,52,56,0,6,1,0,0,366
1244,17,53,55,0,1,0,0,0,366
1245,17,54,57,0,1,0,0,0,366
1246,42,55,59,0,8,0,0,0,366
1247,17,57,60,0,1,0,0,0,366
1248,29,20,50,0,7,0,0,0,366
1249,56,39,40,0,9,0,0,0,366
1250,11,41,41,0,4,0,0,0,366
1251,39,36,53,0,47,0,0,1,211
1252,17,49,49,0,1,0,0,0,211
1253,17,50,51,0,1,0,0,0,211
1254,61,52,56,0,6,1,0,0,211
1255,17,53,55,0,1,0,0,0,211
1256,17,54,57,0,1,0,0,0,211
1257,42,55,59,0,8,0,0,0,211
1258,17,57,60,0,1,0,0,0,211
1259,29,20,50,0,7,0,0,0,211
1260,56,39,40,0,9,0,0,0,211
1261,11,41,41,0,4,0,0,0,211
1262,17,49,49,0,1,0,0,0,19
1263,17,50,51,0,1,0,0,0,19
1264,61,52,56,0,6,1,0,0,19
1265,17,53,55,0,1,0,0,0,19
1266,17,54,57,0,1,0,0,0,19
1267,42,55,59,0,8,0,0,0,19
1268,17,57,60,0,1,0,0,0,19
1269,29,20,50,0,7,0,0,0,19
1270,56,39,40,0,9,0,0,0,19
1271,11,41,41,0,4,0,0,0,19
1272,17,49,49,0,1,0,0,0,315
1273,17,50,51,0,1,0,0,0,315
1274,61,52,56,0,6,1,0,0,315
1275,17,53,55,0,1,0,0,0,315
1276,17,54,57,0,1,0,0,0,315
1277,42,55,59,0,8,0,0,0,315
1278,17,57,60,0,1,0,0,0,315
1279,29,20,50,0,7,0,0,0,315
1280,56,39,40,0,9,0,0,0,315
1281,11,41,41,0,4,0,0,0,315
1282,17,49,49,0,1,0,0,0,80
1283,17,50,51,0,1,0,0,0,80
1284,61,52,56,0,6,1,0,0,80
1285,17,53,55,0,1,0,0,0,80
1286,17,54,57,0,1,0,0,0,80
1287,42,55,59,0,8,0,0,0,80
1288,17,57,60,0,1,0,0,0,80
1289,29,20,50,0,7,0,0,0,80
1290,56,39,40,0,9,0,0,0,80
1291,11,41,41,0,4,0,0,0,80
1292,17,49,49,0,1,0,0,0,258
1293,17,50,51,0,1,0,0,0,258
1294,61,52,56,0,6,1,0,0,258
1295,17,53,55,0,1,0,0,0,258
1296,17,54,57,0,1,0,0,0,258
1297,42,55,59,0,8,0,0,0,258
1298,17,57,60,0,1,0,0,0,258
1299,29,20,50,0,7,0,0,0,258
1300,56,39,40,0,9,0,0,0,258
1301,11,41,41,0,4,0,0,0,258
1302,17,49,49,0,1,0,0,0,32
1303,17,50,51,0,1,0,0,0,32
1304,61,52,56,0,6,1,0,0,32
1305,17,53,55,0,1,0,0,0,32
1306,17,54,57,0,1,0,0,0,32
1307,42,55,59,0,8,0,0,0,32
1308,17,57,60,0,1,0,0,0,32
1309,29,20,50,0,7,0,0,0,32
1310,56,39,40,0,9,0,0,0,32
1311,11,41,41,0,4,0,0,0,32
1312,50,77,81,0,44,1,0,1,234
1313,17,49,49,0,1,0,0,0,234
1314,17,50,51,0,1,0,0,0,234
1315,61,52,56,0,6,1,0,0,234
1316,17,53,55,0,1,0,0,0,234
1317,17,54,57,0,1,0,0,0,234
1318,42,55,59,0,8,0,0,0,234
1319,17,57,60,0,1,0,0,0,234
1320,29,20,50,0,7,0,0,0,234
1321,56,39,40,0,9,0,0,0,234
1322,11,41,41,0,4,0,0,0,234
1323,17,49,49,0,1,0,0,0,386
1324,17,50,51,0,1,0,0,0,386
1325,61,52,56,0,6,1,0,0,386
1326,17,53,55,0,1,0,0,0,386
1327,17,54,57,0,1,0,0,0,386
1328,42,55,59,0,8,0,0,0,386
1329,17,57,60,0,1,0,0,0,386
1330,29,20,50,0,7,0,0,0,386
1331,56,39,40,0,9,0,0,0,386
1332,11,41,41,0,4,0,0,0,386
1333,17,49,49,0,1,0,0,0,3
1334,17,50,51,0,1,0,0,0,3
1335,61,52,56,0,6,1,0,0,3
1336,17,53,55,0,1,0,0,0,3
1337,17,54,57,0,1,0,0,0,3
1338,42,55,59,0,8,0,0,0,3
1339,17,57,60,0,1,0,0,0,3
1340,29,20,50,0,7,0,0,0,3
1341,56,39,40,0,9,0,0,0,3
1342,11,41,41,0,4,0,0,0,3
1343,38,18,21,0,15,0,0,1,210
1344,17,49,49,0,1,0,0,0,210
1345,17,50,51,0,1,0,0,0,210
1346,61,52,56,0,6,1,0,0,210
1347,17,53,55,0,1,0,0,0,210
1348,17,54,57,0,1,0,0,0,210
1349,42,55,59,0,8,0,0,0,210
1350,17,57,60,0,1,0,0,0,210
1351,29,20,50,0,7,0,0,0,210
1352,56,39,40,0,9,0,0,0,210
1353,11,41,41,0,4,0,0,0,210
1354,17,49,49,0,1,0,0,0,304
1355,17,50,51,0,1,0,0,0,304
1356,61,52,56,0,6,1,0,0,304
1357,17,53,55,0,1,0,0,0,304
1358,17,54,57,0,1,0,0,0,304
1359,42,55,59,0,8,0,0,0,304
1360,17,57,60,0,1,0,0,0,304
1361,29,20,50,0,7,0,0,0,304
1362,56,39,40,0,9,0,0,0,304
1363,11,41,41,0,4,0,0,0,304
1364,41,48,52,0,29,0,1,1,215
1365,17,49,49,0,1,0,0,0,215
1366,17,50,51,0,1,0,0,0,215
1367,61,52,56,0,6,1,0,0,215
1368,17,53,55,0,1,0,0,0,215
1369,17,54,57,0,1,0,0,0,215
