name,author,recipecategory,recipecuisine,aggregaterating,nutrition,suitablefordiet
862,-1,606,366,-1,0,0
863,-1,607,366,-1,0,0
864,-1,608,367,-1,0,0
865,-1,609,368,-1,0,0
866,-1,609,368,-1,0,0
867,-1,610,368,-1,0,0
868,-1,611,368,-1,0,0
869,-1,612,368,-1,0,0
870,-1,612,368,-1,0,0
871,-1,613,369,-1,0,0
872,-1,614,370,-1,0,0
873,-1,615,370,-1,0,0
874,-1,616,370,-1,0,0
875,-1,616,370,-1,0,0
876,-1,617,370,-1,0,0
877,-1,618,370,-1,0,0
878,-1,619,370,-1,0,0
879,-1,620,370,-1,0,0
880,-1,621,370,-1,0,0
881,-1,622,370,-1,0,0
882,-1,623,370,-1,0,0
883,-1,624,370,-1,0,0
884,-1,625,370,-1,0,0
885,-1,626,370,-1,0,0
886,-1,626,371,-1,0,0
887,-1,627,372,-1,0,0
888,-1,628,372,-1,0,0
889,-1,628,372,-1,0,0
890,-1,629,372,-1,0,0
891,-1,630,372,-1,0,0
892,-1,630,372,-1,0,0
893,-1,630,372,-1,0,0
894,-1,631,372,-1,0,0
895,-1,632,372,-1,0,0
896,-1,632,373,-1,0,0
897,-1,633,374,-1,0,0
898,-1,634,375,-1,0,0
899,-1,635,376,-1,0,0
900,-1,636,376,-1,0,0
901,-1,636,377,-1,0,0
902,-1,636,378,-1,0,0
903,-1,637,379,-1,0,0
904,-1,638,379,-1,0,0
905,-1,639,380,-1,0,0
906,-1,640,381,-1,0,0
907,-1,641,381,-1,0,0
908,-1,641,382,-1,0,0
909,-1,642,383,-1,0,0
910,-1,643,383,-1,0,0
911,-1,644,384,-1,0,0
912,-1,645,385,-1,0,0
913,-1,646,386,-1,0,0
914,-1,646,387,-1,0,0
915,-1,646,387,-1,0,0
916,-1,646,387,-1,0,0
917,-1,646,387,-1,0,0
918,-1,647,388,-1,0,0
919,-1,648,389,-1,0,0
920,-1,649,390,-1,0,0
921,-1,650,391,-1,0,0
922,-1,650,392,-1,0,0
923,-1,650,393,-1,0,0
924,-1,650,393,-1,0,0
925,-1,651,393,-1,0,0
926,-1,651,393,-1,0,0
927,-1,652,393,-1,0,0
928,-1,653,394,-1,0,0
929,-1,654,395,-1,0,0
930,-1,654,395,-1,0,0
931,-1,655,396,-1,0,0
932,-1,656,397,-1,0,0
933,-1,657,397,-1,0,0
934,-1,658,397,-1,0,0
935,-1,659,397,-1,0,0
936,-1,660,397,-1,0,0
937,-1,661,397,-1,0,0
938,-1,661,397,-1,0,0
939,-1,661,398,-1,0,0
940,-1,662,398,-1,0,0
941,-1,663,399,-1,0,0
942,-1,663,400,-1,0,0
943,-1,664,401,-1,0,0
944,-1,665,402,-1,0,0
945,-1,665,402,-1,0,0
946,-1,666,402,-1,0,0
947,-1,667,402,-1,0,0
948,-1,668,402,-1,0,0
949,-1,669,403,-1,0,0
950,-1,670,404,-1,0,0
951,-1,671,404,-1,0,0
952,-1,672,404,-1,0,0
953,-1,673,405,-1,0,0
954,-1,674,406,-1,0,0
955,-1,674,406,-1,0,0
956,-1,675,406,-1,0,0
957,-1,676,406,-1,0,0
958,-1,677,406,-1,0,0
959,-1,678,406,-1,0,0
960,-1,678,406,-1,0,0
961,-1,679,406,-1,0,0
962,-1,679,406,-1,0,0
963,-1,679,407,-1,0,0
964,-1,679,408,-1,0,0
965,-1,680,409,-1,0,0
966,-1,681,410,-1,0,0
967,-1,682,411,-1,0,0
968,-1,683,411,-1,0,0
969,-1,684,411,-1,0,0
970,-1,685,411,-1,0,0
971,-1,685,411,-1,0,0
972,-1,685,411,-1,0,0
973,-1,686,411,-1,0,0
974,-1,686,411,-1,0,0
975,-1,687,411,-1,0,0
976,-1,688,411,-1,0,0
977,-1,689,411,-1,0,0
978,-1,689,411,-1,0,0
979,-1,690,412,-1,0,0
980,-1,690,413,-1,0,0
981,-1,690,413,-1,0,0
982,-1,691,413,-1,0,0
983,-1,691,413,-1,0,0
984,-1,692,414,-1,0,0
985,-1,692,415,-1,0,0
986,-1,693,416,-1,0,0
987,-1,694,416,-1,0,0
988,-1,695,416,-1,0,0
989,-1,696,416,-1,0,0
990,-1,696,416,-1,0,0
991,-1,697,416,-1,0,0
992,-1,698,417,-1,0,0
993,-1,699,418,-1,0,0
994,-1,699,419,-1,0,0
995,-1,700,419,-1,0,0
996,-1,700,419,-1,0,0
997,-1,701,420,-1,0,0
998,-1,702,420,-1,0,0
999,-1,703,421,-1,0,0
1000,-1,703,421,-1,0,0
1001,-1,704,421,-1,0,0
1002,-1,705,422,-1,0,0
1003,-1,705,423,-1,0,0
1004,-1,706,423,-1,0,0
1005,-1,706,423,-1,0,0
1006,-1,707,423,-1,0,0
1007,-1,708,423,-1,0,0
1008,-1,709,423,-1,0,0
1009,-1,710,424,-1,0,0
1010,7,-1,-1,-1,0,0
1011,-1,710,425,-1,0,0
1012,-1,711,425,-1,0,0
1013,-1,711,426,-1,0,0
1014,-1,712,427,-1,0,0
1015,-1,713,427,-1,0,0
1016,-1,714,427,-1,0,0
1017,-1,714,427,-1,0,0
1018,-1,715,427,-1,0,0
1019,-1,716,428,-1,0,0
1020,-1,717,429,-1,0,0
1021,-1,718,429,-1,0,0
1022,-1,719,429,-1,0,0
1023,-1,720,429,-1,0,0
1024,-1,721,430,-1,0,0
1025,-1,722,430,-1,0,0
1026,-1,723,431,-1,0,0
1027,8,-1,-1,-1,0,0
1028,9,-1,-1,-1,0,0
1029,10,-1,-1,-1,0,0
1030,-1,724,432,-1,0,0
1031,-1,725,433,-1,0,0
1032,-1,726,433,-1,0,0
1033,-1,727,433,-1,0,0
1034,-1,728,433,-1,0,0
1035,-1,729,434,-1,0,0
1036,-1,730,435,-1,0,0
1037,-1,731,435,-1,0,0
1038,-1,732,435,-1,0,0
1039,-1,732,435,-1,0,0
1040,-1,732,436,-1,0,0
1041,-1,733,437,-1,0,0
1042,-1,734,437,-1,0,0
1043,-1,735,437,-1,0,0
1044,-1,736,438,-1,0,0
1045,-1,737,439,-1,0,0
1046,-1,737,439,-1,0,0
1047,-1,738,439,-1,0,0
1048,-1,739,440,-1,0,0
1049,-1,740,441,-1,0,0
1050,-1,741,441,-1,0,0
1051,-1,742,441,-1,0,0
1052,-1,743,442,-1,0,0
1053,-1,744,443,-1,0,0
1054,-1,744,443,-1,0,0
1055,-1,745,443,-1,0,0
1056,-1,746,443,-1,0,0
1057,-1,747,443,-1,0,0
1058,-1,748,443,-1,0,0
1059,-1,749,444,-1,0,0
1060,-1,750,445,-1,0,0
1061,-1,751,446,-1,0,0
1062,-1,752,447,-1,0,0
1063,-1,753,448,-1,0,0
1064,-1,754,449,-1,0,0
1065,-1,754,449,-1,0,0
1066,-1,755,449,-1,0,0
1067,-1,756,450,-1,0,0
1068,-1,757,451,-1,0,0
1069,-1,758,452,-1,0,0
1070,-1,759,453,-1,0,0
1071,-1,759,454,-1,0,0
1072,-1,759,455,-1,0,0
1073,-1,759,456,-1,0,0
1074,-1,759,457,-1,0,0
1075,-1,760,458,-1,0,0
1076,-1,761,459,-1,0,0
1077,-1,762,460,-1,0,0
1078,-1,763,461,-1,0,0
1079,-1,764,461,-1,0,0
1080,-1,764,461,-1,0,0
1081,-1,764,461,-1,0,0
1082,-1,764,461,-1,0,0
1083,-1,765,461,-1,0,0
1084,-1,766,462,-1,0,0
1085,-1,767,463,-1,0,0
1086,-1,767,463,-1,0,0
1087,-1,768,463,-1,0,0
1088,-1,769,463,-1,0,0
1089,-1,770,463,-1,0,0
1090,-1,770,463,-1,0,0
1091,-1,771,463,-1,0,0
1092,-1,772,463,-1,0,0
1093,-1,772,463,-1,0,0
1094,-1,773,463,-1,0,0
1095,-1,774,463,-1,0,0
1096,-1,775,464,-1,0,0
1097,-1,776,464,-1,0,0
1098,-1,776,465,-1,0,0
1099,-1,776,466,-1,0,0
1100,-1,777,466,-1,0,0
1101,-1,778,467,-1,0,0
1102,-1,779,468,-1,0,0
1103,-1,780,469,-1,0,0
1104,-1,781,470,-1,0,0
1105,-1,781,470,-1,0,0
1106,-1,782,470,-1,0,0
1107,-1,783,470,-1,0,0
1108,-1,783,470,-1,0,0
1109,-1,783,470,-1,0,0
1110,-1,783,470,-1,0,0
1111,-1,783,470,-1,0,0
1112,-1,783,470,-1,0,0
1113,-1,783,470,-1,0,0
1114,-1,783,470,-1,0,0
1115,-1,783,470,-1,0,0
1116,-1,784,470,-1,0,0
1117,-1,785,470,-1,0,0
1118,-1,786,470,-1,0,0
1119,-1,787,470,-1,0,0
1120,-1,787,470,-1,0,0
1121,-1,787,470,-1,0,0
1122,-1,787,470,-1,0,0
1123,-1,788,471,-1,0,0
1124,-1,789,472,-1,0,0
1125,-1,789,472,-1,0,0
1126,-1,790,472,-1,0,0
1127,-1,791,472,-1,0,0
1128,-1,791,472,-1,0,0
1129,-1,791,472,-1,0,0
1130,-1,792,472,-1,0,0
1131,-1,793,472,-1,0,0
1132,-1,794,472,-1,0,0
1133,-1,795,472,-1,0,0
1134,-1,795,473,-1,0,0
1135,-1,796,474,-1,0,0
1136,-1,797,474,-1,0,0
1137,-1,798,474,-1,0,0
1138,-1,798,474,-1,0,0
1139,-1,799,474,-1,0,0
1140,-1,800,474,-1,0,0
1141,-1,801,474,-1,0,0
1142,-1,802,474,-1,0,0
1143,-1,803,474,-1,0,0
1144,-1,804,475,-1,0,0
1145,-1,805,476,-1,0,0
1146,-1,806,477,-1,0,0
1147,-1,806,478,-1,0,0
1148,-1,807,479,-1,0,0
1149,-1,807,479,-1,0,0
1150,-1,808,479,-1,0,0
1151,-1,809,479,-1,0,0
1152,-1,809,479,-1,0,0
1153,-1,809,479,-1,0,0
1154,-1,809,479,-1,0,0
1155,-1,809,479,-1,0,0
1156,-1,810,479,-1,0,0
1157,-1,811,479,-1,0,0
1158,-1,812,480,-1,0,0
1159,-1,813,480,-1,0,0
1160,-1,814,481,-1,0,0
1161,-1,815,482,-1,0,0
1162,-1,815,483,-1,0,0
1163,-1,816,483,-1,0,0
1164,-1,817,483,-1,0,0
1165,-1,818,483,-1,0,0
1166,-1,818,483,-1,0,0
1167,-1,818,483,-1,0,0
1168,-1,819,483,-1,0,0
1169,-1,820,483,-1,0,0
1170,-1,821,484,-1,0,0
1171,-1,822,485,-1,0,0
1172,-1,822,485,-1,0,0
1173,-1,823,486,-1,0,0
1174,-1,824,487,-1,0,0
1175,-1,825,487,-1,0,0
1176,-1,826,487,-1,0,0
1177,-1,827,487,-1,0,0
1178,-1,827,487,-1,0,0
1179,-1,827,487,-1,0,0
1180,-1,827,488,-1,0,0
1181,-1,827,489,-1,0,0
1182,-1,827,489,-1,0,0
1183,-1,827,489,-1,0,0
1184,-1,828,489,-1,0,0
1185,-1,829,489,-1,0,0
1186,-1,830,489,-1,0,0
1187,-1,831,489,-1,0,0
1188,-1,832,489,-1,0,0
1189,-1,833,489,-1,0,0
1190,-1,834,489,-1,0,0
1191,-1,835,490,-1,0,0
1192,-1,835,491,-1,0,0
1193,-1,836,492,-1,0,0
1194,-1,836,493,-1,0,0
1195,-1,836,493,-1,0,0
1196,-1,836,494,-1,0,0
1197,-1,837,495,-1,0,0
1198,-1,838,495,-1,0,0
1199,-1,838,495,-1,0,0
1200,-1,839,496,-1,0,0
1201,-1,840,497,-1,0,0
1202,-1,841,497,-1,0,0
1203,-1,841,497,-1,0,0
1204,-1,841,497,-1,0,0
1205,-1,841,497,-1,0,0
1206,-1,841,497,-1,0,0
1207,-1,842,498,-1,0,0
1208,-1,843,499,-1,0,0
1209,-1,843,499,-1,0,0
1210,-1,843,499,-1,0,0
1211,-1,843,499,-1,0,0
1212,-1,843,499,-1,0,0
1213,-1,843,499,-1,0,0
1214,-1,844,499,-1,0,0
1215,-1,845,499,-1,0,0
1216,-1,845,499,-1,0,0
1217,-1,846,499,-1,0,0
1218,-1,847,499,-1,0,0
1219,-1,848,499,-1,0,0
1220,-1,849,499,-1,0,0
1221,-1,850,499,-1,0,0
1222,-1,851,499,-1,0,0
1223,-1,852,500,-1,0,0
1224,-1,852,501,-1,0,0
1225,-1,853,501,-1,0,0
1226,-1,853,501,-1,0,0
1227,-1,854,502,-1,0,0
1228,-1,855,503,-1,0,0
1229,-1,856,504,-1,0,0
1230,-1,856,505,-1,0,0
1231,-1,856,505,-1,0,0
1232,-1,856,505,-1,0,0
1233,-1,857,506,-1,0,0
1234,-1,857,507,-1,0,0
1235,-1,857,508,-1,0,0
1236,-1,858,509,-1,0,0
1237,-1,858,510,-1,0,0
1238,-1,859,510,-1,0,0
1239,-1,859,510,-1,0,0
1240,-1,860,510,-1,0,0
1241,-1,861,510,-1,0,0
1242,-1,862,510,-1,0,0
1243,-1,863,510,-1,0,0
1244,-1,864,511,-1,0,0
1245,-1,865,512,-1,0,0
1246,-1,866,512,-1,0,0
1247,-1,867,512,-1,0,0
1248,-1,868,512,-1,0,0
1249,-1,868,513,-1,0,0
1250,-1,869,514,-1,0,0
1251,-1,870,515,-1,0,0
1252,-1,871,515,-1,0,0
1253,-1,872,516,-1,0,0
1254,-1,872,516,-1,0,0
1255,-1,873,517,-1,0,0
1256,-1,874,518,-1,0,0
1257,-1,875,518,-1,0,0
1258,-1,875,519,-1,0,0
1259,-1,875,520,-1,0,0
1260,-1,876,521,-1,0,0
1261,-1,877,521,-1,0,0
1262,-1,878,521,-1,0,0
1263,-1,879,522,-1,0,0
1264,-1,879,523,-1,0,0
1265,-1,880,523,-1,0,0
1266,-1,880,523,-1,0,0
1267,-1,881,523,-1,0,0
1268,-1,882,523,-1,0,0
1269,-1,883,523,-1,0,0
1270,-1,884,523,-1,0,0
1271,-1,885,523,-1,0,0
1272,-1,886,523,-1,0,0
1273,-1,886,523,-1,0,0
1274,-1,886,523,-1,0,0
1275,-1,887,523,-1,0,0
1276,-1,888,523,-1,0,0
1277,-1,888,523,-1,0,0
1278,-1,889,523,-1,0,0
1279,-1,890,523,-1,0,0
1280,-1,891,524,-1,0,0
1281,-1,891,525,-1,0,0
1282,-1,892,525,-1,0,0
1283,-1,892,525,-1,0,0
1284,-1,893,526,-1,0,0
1285,-1,893,527,-1,0,0
1286,-1,894,527,-1,0,0
1287,-1,894,527,-1,0,0
1288,-1,895,527,-1,0,0
1289,-1,896,527,-1,0,0
1290,-1,897,527,-1,0,0
1291,-1,898,527,-1,0,0
1292,-1,899,527,-1,0,0
1293,-1,899,527,-1,0,0
1294,-1,900,528,-1,0,0
1295,-1,901,529,-1,0,0
1296,-1,902,530,-1,0,0
1297,-1,903,531,-1,0,0
1298,-1,904,532,-1,0,0
1299,-1,905,533,-1,0,0
1300,-1,906,534,-1,0,0
1301,-1,907,534,-1,0,0
1302,-1,907,535,-1,0,0
1303,-1,908,535,-1,0,0
1304,-1,908,535,-1,0,0
1305,-1,908,535,-1,0,0
1306,-1,908,535,-1,0,0
1307,-1,908,535,-1,0,0
1308,-1,909,536,-1,0,0
1309,-1,910,537,-1,0,0
1310,-1,911,537,-1,0,0
1311,-1,911,538,-1,0,0
1312,-1,912,539,-1,0,0
1313,-1,913,540,-1,0,0
1314,-1,913,541,-1,0,0
1315,-1,913,542,-1,0,0
1316,-1,913,542,-1,0,0
1317,-1,913,542,-1,0,0
1318,-1,914,542,-1,0,0
1319,-1,915,542,-1,0,0
1320,-1,916,543,-1,0,0
1321,-1,917,544,-1,0,0
1322,-1,918,544,-1,0,0
1323,-1,919,544,-1,0,0
1324,-1,920,544,-1,0,0
1325,-1,920,544,-1,0,0
1326,-1,921,544,-1,0,0
1327,-1,921,544,-1,0,0
1328,-1,922,545,-1,0,0
1329,-1,923,545,-1,0,0
1330,-1,923,546,-1,0,0
1331,-1,924,546,-1,0,0
1332,-1,925,546,-1,0,0
1333,-1,926,546,-1,0,0
1334,-1,927,546,-1,0,0
1335,-1,928,546,-1,0,0
1336,-1,928,546,-1,0,0
1337,-1,928,547,-1,0,0
1338,-1,928,548,-1,0,0
1339,-1,929,548,-1,0,0
1340,-1,930,548,-1,0,0
1341,-1,930,548,-1,0,0
1342,-1,931,548,-1,0,0
1343,-1,932,548,-1,0,0
1344,-1,932,548,-1,0,0
1345,-1,932,548,-1,0,0
1346,-1,932,548,-1,0,0
1347,-1,932,548,-1,0,0
1348,-1,933,548,-1,0,0
1349,-1,933,549,-1,0,0
1350,-1,934,550,-1,0,0
1351,-1,935,551,-1,0,0
1352,-1,935,552,-1,0,0
1353,-1,936,553,-1,0,0
1354,-1,937,554,-1,0,0
1355,-1,938,554,-1,0,0
1356,-1,939,554,-1,0,0
1357,-1,940,555,-1,0,0
1358,-1,941,556,-1,0,0
1359,-1,941,556,-1,0,0
1360,-1,942,556,-1,0,0
1361,-1,943,556,-1,0,0
1362,-1,943,556,-1,0,0
1363,-1,944,556,-1,0,0
1364,-1,945,556,-1,0,0
1365,-1,946,557,-1,0,0
1366,-1,947,558,-1,0,0
1367,-1,948,558,-1,0,0
1368,-1,948,559,-1,0,0
1369,-1,949,560,-1,0,0
1370,-1,949,560,-1,0,0
1371,-1,950,560,-1,0,0
1372,-1,951,560,-1,0,0
1373,-1,952,560,-1,0,0
1374,-1,952,560,-1,0,0
1375,-1,953,560,-1,0,0
1376,-1,954,560,-1,0,0
1377,-1,954,560,-1,0,0
1378,-1,954,560,-1,0,0
1379,-1,954,561,-1,0,0
1380,-1,955,562,-1,0,0
1381,-1,956,563,-1,0,0
1382,-1,956,564,-1,0,0
1383,-1,956,565,-1,0,0
1384,-1,957,566,-1,0,0
1385,-1,958,567,-1,0,0
1386,-1,959,567,-1,0,0
1387,-1,960,568,-1,0,0
1388,-1,961,569,-1,0,0
1389,-1,962,569,-1,0,0
1390,-1,962,569,-1,0,0
1391,-1,963,569,-1,0,0
1392,-1,964,570,-1,0,0
1393,-1,965,571,-1,0,0
1394,-1,965,572,-1,0,0
1395,-1,966,573,-1,0,0
1396,-1,967,573,-1,0,0
1397,-1,967,573,-1,0,0
1398,-1,968,573,-1,0,0
1399,-1,969,573,-1,0,0
1400,-1,969,573,-1,0,0
1401,-1,970,573,-1,0,0
1402,-1,971,574,-1,0,0
1403,-1,971,575,-1,0,0
1404,-1,971,575,-1,0,0
1405,-1,971,575,-1,0,0
1406,-1,971,575,-1,0,0
1407,-1,972,575,-1,0,0
1408,-1,973,575,-1,0,0
1409,-1,974,575,-1,0,0
1410,-1,974,575,-1,0,0
1411,-1,975,575,-1,0,0
1412,-1,976,576,-1,0,0
1413,-1,976,577,-1,0,0
1414,-1,977,577,-1,0,0
1415,-1,978,577,-1,0,0
1416,-1,979,577,-1,0,0
1417,-1,980,578,-1,0,0
1418,-1,981,579,-1,0,0
1419,-1,982,579,-1,0,0
1420,-1,982,579,-1,0,0
1421,-1,982,579,-1,0,0
1422,-1,983,580,-1,0,0
1423,-1,984,581,-1,0,0
1424,-1,984,581,-1,0,0
1425,-1,985,581,-1,0,0
1426,-1,986,582,-1,0,0
1427,-1,987,583,-1,0,0
1428,-1,988,583,-1,0,0
1429,-1,988,583,-1,0,0
1430,-1,989,583,-1,0,0
1431,-1,990,583,-1,0,0
1432,-1,991,583,-1,0,0
1433,-1,992,583,-1,0,0
1434,-1,992,584,-1,0,0
1435,-1,992,584,-1,0,0
1436,-1,993,585,-1,0,0
1437,-1,994,586,-1,0,0
1438,-1,995,587,-1,0,0
1439,-1,996,588,-1,0,0
1440,-1,997,588,-1,0,0
1441,-1,997,588,-1,0,0
1442,-1,998,589,-1,0,0
1443,-1,999,590,-1,0,0
1444,-1,1000,590,-1,0,0
1445,-1,1001,590,-1,0,0
1446,-1,1002,590,-1,0,0
1447,-1,1003,590,-1,0,0
1448,-1,1004,591,-1,0,0
1449,-1,1005,592,-1,0,0
1450,-1,1006,592,-1,0,0
1451,-1,1006,592,-1,0,0
1452,-1,1007,593,-1,0,0
1453,-1,1008,594,-1,0,0
1454,-1,1009,594,-1,0,0
1455,-1,1010,595,-1,0,0
1456,-1,1011,596,-1,0,0
1457,-1,1012,596,-1,0,0
1458,-1,1013,596,-1,0,0
1459,-1,1014,596,-1,0,0
1460,-1,1015,596,-1,0,0
1461,-1,1015,596,-1,0,0
1462,-1,1016,596,-1,0,0
1463,-1,1017,596,-1,0,0
1464,-1,1018,596,-1,0,0
1465,-1,1019,596,-1,0,0
1466,-1,1020,596,-1,0,0
1467,-1,1021,597,-1,0,0
1468,-1,1021,598,-1,0,0
1469,-1,1022,599,-1,0,0
1470,-1,1023,600,-1,0,0
1471,-1,1023,601,-1,0,0
1472,-1,1024,602,-1,0,0
1473,-1,1025,603,-1,0,0
1474,-1,1026,604,-1,0,0
1475,-1,1026,605,-1,0,0
1476,-1,1027,605,-1,0,0
1477,-1,1028,606,-1,0,0
1478,-1,1029,607,-1,0,0
1479,-1,1030,608,-1,0,0
1480,-1,1031,609,-1,0,0
1481,-1,1032,609,-1,0,0
1482,-1,1033,609,-1,0,0
1483,-1,1034,610,-1,0,0
1484,-1,1035,611,-1,0,0
1485,-1,1035,611,-1,0,0
1486,-1,1036,611,-1,0,0
1487,-1,1037,611,-1,0,0
1488,-1,1038,612,-1,0,0
1489,-1,1039,613,-1,0,0
1490,-1,1040,613,-1,0,0
1491,-1,1040,613,-1,0,0
1492,-1,1040,613,-1,0,0
1493,-1,1040,613,-1,0,0
1494,-1,1041,613,-1,0,0
1495,-1,1041,613,-1,0,0
1496,-1,1042,613,-1,0,0
1497,-1,1043,613,-1,0,0
1498,-1,1044,613,-1,0,0
1499,-1,1045,613,-1,0,0
1500,-1,1045,613,-1,0,0
1501,-1,1046,613,-1,0,0
1502,-1,1047,613,-1,0,0
1503,-1,1048,614,-1,0,0
1504,-1,1048,615,-1,0,0
1505,-1,1049,615,-1,0,0
1506,-1,1049,615,-1,0,0
1507,-1,1050,616,-1,0,0
1508,-1,1051,617,-1,0,0
1509,-1,1051,617,-1,0,0
1510,-1,1052,617,-1,0,0
1511,-1,1052,617,-1,0,0
1512,-1,1053,618,-1,0,0
1513,-1,1054,619,-1,0,0
1514,-1,1055,620,-1,0,0
1515,-1,1055,621,-1,0,0
1516,-1,1056,622,-1,0,0
1517,-1,1057,623,-1,0,0
1518,-1,1058,623,-1,0,0
1519,-1,1058,623,-1,0,0
1520,-1,1059,623,-1,0,0
1521,-1,1060,623,-1,0,0
1522,-1,1061,623,-1,0,0
1523,-1,1061,623,-1,0,0
1524,-1,1062,624,-1,0,0
1525,-1,1063,625,-1,0,0
1526,-1,1064,625,-1,0,0
1527,-1,1065,625,-1,0,0
1528,-1,1066,625,-1,0,0
1529,-1,1066,625,-1,0,0
1530,-1,1067,625,-1,0,0
1531,-1,1068,625,-1,0,0
1532,-1,1068,625,-1,0,0
1533,-1,1069,625,-1,0,0
1534,-1,1070,625,-1,0,0
1535,-1,1070,625,-1,0,0
1536,-1,1071,625,-1,0,0
1537,-1,1071,626,-1,0,0
1538,-1,1072,627,-1,0,0
1539,-1,1073,627,-1,0,0
1540,-1,1073,627,-1,0,0
1541,-1,1073,627,-1,0,0
1542,-1,1074,627,-1,0,0
1543,-1,1075,628,-1,0,0
1544,-1,1076,629,-1,0,0
1545,-1,1077,630,-1,0,0
1546,-1,1077,631,-1,0,0
1547,-1,1078,632,-1,0,0
1548,-1,1079,633,-1,0,0
1549,-1,1080,634,-1,0,0
1550,-1,1081,635,-1,0,0
1551,-1,1082,636,-1,0,0
1552,-1,1083,636,-1,0,0
1553,-1,1084,637,-1,0,0
1554,-1,1085,638,-1,0,0
1555,-1,1085,638,-1,0,0
1556,-1,1086,639,-1,0,0
1557,-1,1087,640,-1,0,0
1558,-1,1087,640,-1,0,0
1559,-1,1087,641,-1,0,0
1560,-1,1087,642,-1,0,0
1561,-1,1088,642,-1,0,0
1562,-1,1089,642,-1,0,0
1563,-1,1089,642,-1,0,0
1564,-1,1089,642,-1,0,0
1565,-1,1090,643,-1,0,0
1566,-1,1091,644,-1,0,0
1567,-1,1091,644,-1,0,0
1568,-1,1091,645,-1,0,0
1569,-1,1091,646,-1,0,0
1570,-1,1091,646,-1,0,0
1571,-1,1092,646,-1,0,0
1572,-1,1093,646,-1,0,0
1573,-1,1093,646,-1,0,0
1574,-1,1093,646,-1,0,0
1575,-1,1094,646,-1,0,0
1576,-1,1094,646,-1,0,0
1577,-1,1095,647,-1,0,0
1578,-1,1095,648,-1,0,0
1579,-1,1095,649,-1,0,0
1580,-1,1096,649,-1,0,0
1581,-1,1096,649,-1,0,0
1582,-1,1097,649,-1,0,0
1583,-1,1097,650,-1,0,0
1584,-1,1098,651,-1,0,0
1585,-1,1099,651,-1,0,0
1586,-1,1100,651,-1,0,0
1587,-1,1100,651,-1,0,0
1588,-1,1101,652,-1,0,0
1589,-1,1102,653,-1,0,0
1590,-1,1103,654,-1,0,0
1591,-1,1104,655,-1,0,0
1592,-1,1105,655,-1,0,0
1593,-1,1106,655,-1,0,0
1594,-1,1107,655,-1,0,0
1595,-1,1108,655,-1,0,0
1596,-1,1109,655,-1,0,0
1597,-1,1110,655,-1,0,0
1598,-1,1111,656,-1,0,0
1599,-1,1112,657,-1,0,0
1600,-1,1113,658,-1,0,0
1601,-1,1114,659,-1,0,0
1602,-1,1115,660,-1,0,0
1603,-1,1116,661,-1,0,0
1604,-1,1117,662,-1,0,0
1605,-1,1117,662,-1,0,0
1606,-1,1117,662,-1,0,0
1607,-1,1118,662,-1,0,0
1608,-1,1119,662,-1,0,0
1609,-1,1120,662,-1,0,0
1610,-1,1121,662,-1,0,0
1611,-1,1121,662,-1,0,0
1612,-1,1121,662,-1,0,0
1613,-1,1121,662,-1,0,0
1614,-1,1121,662,-1,0,0
1615,-1,1121,662,-1,0,0
1616,-1,1122,663,-1,0,0
1617,-1,1123,664,-1,0,0
1618,-1,1123,664,-1,0,0
1619,-1,1124,665,-1,0,0
1620,-1,1124,666,-1,0,0
1621,-1,1124,666,-1,0,0
1622,-1,1125,666,-1,0,0
1623,-1,1126,666,-1,0,0
1624,-1,1127,667,-1,0,0
1625,-1,1128,668,-1,0,0
1626,-1,1128,669,-1,0,0
1627,-1,1128,670,-1,0,0
1628,11,-1,-1,-1,0,0
1629,-1,1129,670,-1,0,0
1630,-1,1130,670,-1,0,0
1631,-1,1131,670,-1,0,0
1632,-1,1132,670,-1,0,0
1633,-1,1133,671,-1,0,0
1634,-1,1134,672,-1,0,0
1635,-1,1135,673,-1,0,0
1636,-1,1135,673,-1,0,0
1637,-1,1136,673,-1,0,0
1638,-1,1136,673,-1,0,0
1639,-1,1137,673,-1,0,0
1640,-1,1137,673,-1,0,0
1641,-1,1137,674,-1,0,0
1642,-1,1138,675,-1,0,0
1643,-1,1139,675,-1,0,0
1644,-1,1140,675,-1,0,0
1645,-1,1141,675,-1,0,0
1646,-1,1141,675,-1,0,0
1647,-1,1142,675,-1,0,0
1648,-1,1142,675,-1,0,0
1649,-1,1143,675,-1,0,0
1650,-1,1144,675,-1,0,0
1651,-1,1145,676,-1,0,0
1652,-1,1145,677,-1,0,0
1653,-1,1146,677,-1,0,0
1654,-1,1147,677,-1,0,0
1655,-1,1148,677,-1,0,0
1656,-1,1149,677,-1,0,0
1657,-1,1149,677,-1,0,0
1658,-1,1150,678,-1,0,0
1659,-1,1151,679,-1,0,0
1660,-1,1152,679,-1,0,0
1661,-1,1153,679,-1,0,0
1662,-1,1153,679,-1,0,0
1663,-1,1153,680,-1,0,0
1664,-1,1154,681,-1,0,0
1665,-1,1155,682,-1,0,0
1666,-1,1156,683,-1,0,0
1667,-1,1157,684,-1,0,0
1668,-1,1157,685,-1,0,0
1669,-1,1158,685,-1,0,0
1670,-1,1158,685,-1,0,0
1671,-1,1159,685,-1,0,0
1672,-1,1160,685,-1,0,0
1673,-1,1160,685,-1,0,0
1674,-1,1161,686,-1,0,0
1675,-1,1162,687,-1,0,0
1676,-1,1163,687,-1,0,0
